anciennete_mois,facture_moyenne,nb_reclamations_12m,nb_appels_support_3m,satisfaction,nb_options,freq_portail_mois,variation_facture_3m,delai_resolution_incident_h,score_fidelite,region,mode_paiement,churn
95,117.752273,11,8,7.44,2,22,65.7,44.56,56,Sud,carte,0
32,208.508379,15,22,4.99,8,9,3.93,40.99,84,Sud,carte,1
58,29.01346,5,12,1.97,8,29,45.32,14.54,62,Sud,prelevement,0
71,88.038284,10,6,6.56,9,31,-17.49,81.9,100,Nord,carte,0
86,169.152376,12,15,3.55,2,39,54.64,32.32,47,Ouest,carte,0
49,103.708029,6,1,3.33,5,38,47.08,9.64,62,Ouest,prelevement,1
90,98.095091,11,16,2.01,4,11,31.54,29.09,35,Est,prelevement,0
15,225.369495,9,8,3.16,0,34,66.65,25.02,7,Ouest,virement,0
56,79.221799,15,20,1.95,5,5,-16.77,21.71,15,Sud,carte,1
69,34.957424,13,1,8.84,9,1,70.45,71.28,12,Sud,carte,0
93,95.821997,3,1,1.43,9,11,-24.67,56.18,87,Ouest,virement,0
86,67.733935,8,21,7.38,8,12,64.78,94.72,93,Nord,carte,0
63,134.580107,15,19,4.3,7,3,-18.46,13.87,46,Ouest,carte,0
83,193.399768,13,7,8.59,7,22,-28.73,90.17,10,Sud,virement,0
24,151.853545,1,18,4.83,0,12,47.74,41.47,79,Ouest,carte,0
67,107.326217,4,18,4.07,9,16,18.9,47.79,82,Est,prelevement,1
11,191.017502,3,16,7.56,10,8,-33.32,46.34,36,Nord,prelevement,0
18,164.302228,3,16,4.7,8,3,12.91,85.4,6,Est,prelevement,0
34,127.534399,2,7,4.78,7,15,73.74,1.03,31,Nord,prelevement,0
49,35.397886,11,2,3.56,8,36,20.38,92.42,13,Ouest,prelevement,0
6,90.557849,1,8,4.8,8,32,23.85,19.41,7,Nord,virement,0
79,52.97162,13,22,3.59,0,22,65.29,46.94,81,Sud,carte,0
89,32.429462,4,5,2.44,2,6,49.33,81.54,3,Est,carte,0
33,149.737601,0,20,7.64,8,16,65.9,89.91,79,Sud,virement,0
84,78.212347,9,7,3.11,6,19,69.93,48.49,56,Ouest,virement,0
64,84.937707,16,6,8.54,10,9,26.04,7.97,17,Nord,virement,0
6,114.727498,12,3,3.37,8,15,14.7,79.71,71,Sud,virement,0
58,62.085059,9,22,3.05,10,45,0.74,12.97,44,Ouest,virement,0
88,170.498278,8,21,3.0,10,37,-1.51,71.31,31,Sud,carte,0
5,26.595293,13,9,2.55,4,32,5.94,76.84,27,Nord,carte,1
84,78.459104,0,17,2.39,1,31,44.47,14.7,33,Est,carte,0
31,0,5,21,2.67,6,43,-30.82,46.81,53,Est,prelevement,0
3,91.097326,0,3,9.92,2,23,37.44,67.77,34,Nord,carte,0
30,89.851898,6,9,5.28,0,26,-4.81,49.21,71,Sud,carte,0
63,97.120546,16,16,3.08,0,28,-2.51,62.36,97,Ouest,carte,0
25,42.87643,7,6,3.21,2,23,-111.12,58.93,3,Ouest,carte,0
16,68.259712,15,7,7.51,10,8,17.71,63.74,45,Sud,virement,0
90,57.300914,2,2,8.12,10,14,43.31,30.8,40,Est,carte,0
7,20.228577,18,4,9.19,0,5,56.72,16.6,44,Ouest,carte,0
47,121.418149,16,3,6.04,10,10,72.04,86.21,45,Nord,virement,1
42,249.357106,11,13,7.8,7,1,-32.77,4.19,13,Ouest,carte,0
63,12.754994,16,15,4.66,7,19,73.55,12.31,75,Sud,prelevement,1
83,183.691323,3,22,2.68,1,17,46.78,46.79,93,Sud,carte,0
83,188.363202,14,17,5.73,6,32,61.66,31.85,25,Ouest,prelevement,0
53,101.202939,2,1,6.14,3,37,-27.65,65.34,54,Nord,carte,0
7,174.540296,3,18,1.94,7,38,6.51,48.12,52,Nord,virement,0
93,196.24467,15,13,9.82,10,17,6.41,34.42,31,Ouest,virement,0
43,88.894516,8,12,1.29,3,37,-11.56,29.75,32,Ouest,virement,1
81,146.363061,13,2,6.57,6,16,65.89,35.28,76,Nord,prelevement,0
27,75.728371,7,13,4.21,7,32,27.04,9.38,61,Est,virement,0
69,95.937477,16,17,9.4,9,19,29.1,16.87,57,Ouest,virement,0
51,61.475861,5,12,9.08,6,32,60.22,17.4,78,Sud,carte,0
80,100.015045,15,5,3.15,10,36,42.19,75.23,81,Est,prelevement,0
49,147.79719,11,2,6.15,8,45,72.84,44.5,85,Est,carte,0
76,139.593687,10,8,2.19,0,16,26.55,27.76,44,Sud,virement,0
57,21.370226,18,1,4.03,4,14,59.12,71.26,94,Sud,carte,0
54,196.05788,6,6,7.94,6,30,22.97,12.23,59,Nord,carte,0
57,143.887629,8,17,1.03,0,35,-0.14,40.57,56,Est,virement,0
17,191.124181,5,7,7.61,10,16,74.59,28.81,98,Sud,carte,0
93,80.959172,2,15,4.78,5,4,16.87,94.72,94,Ouest,virement,0
38,98.879326,17,15,8.7,6,8,27.7,81.53,38,Est,virement,0
66,41.186938,8,6,4.06,3,4,63.83,23.79,2,Sud,carte,0
49,177.88251,9,14,1.96,10,43,-26.81,37.51,9,Nord,prelevement,0
2,180.997413,6,18,4.68,3,28,-22.23,41.59,36,Nord,prelevement,0
29,198.785467,5,13,3.12,4,29,-31.67,65.03,1,Nord,prelevement,0
42,0,14,8,1.52,3,12,46.17,42.9,39,Nord,virement,0
22,31.631747,15,13,5.05,4,45,-31.38,14.71,1,Nord,prelevement,0
81,57.416403,9,3,6.86,4,4,17.32,83.45,70,Ouest,virement,0
68,161.825795,2,2,2.18,6,8,-6.3,65.89,21,Ouest,carte,0
91,70.270687,6,12,8.68,3,42,66.22,11.31,17,Ouest,prelevement,0
18,11.791803,13,7,7.97,3,5,-4.35,48.21,90,Sud,carte,0
63,85.668032,4,17,2.88,0,42,21.31,82.87,10,Sud,carte,0
45,191.810776,7,8,3.88,9,6,-1.18,20.07,17,Est,virement,0
57,212.26969,11,5,2.53,0,44,-34.99,73.52,94,Ouest,carte,0
91,62.389595,13,9,3.97,6,29,-18.46,13.37,88,Sud,carte,0
55,100.36281,7,11,7.43,7,4,19.64,90.46,64,Est,virement,0
78,215.104971,16,18,9.74,2,33,-28.9,63.89,57,Sud,prelevement,0
89,190.43421,9,20,1.31,10,34,63.68,39.04,99,Ouest,carte,0
46,181.182085,3,18,6.77,1,26,-25.1,69.81,96,Sud,carte,0
80,176.917608,7,3,4.13,5,13,53.88,84.8,33,Sud,prelevement,0
84,62.423468,9,NA,9.59,8,44,57.32,76.92,6,Nord,virement,0
87,152.006471,9,0,9.32,2,3,-29.7,93.44,15,Est,prelevement,0
29,162.083467,4,17,6.22,7,10,54.62,43.28,70,Sud,carte,0
38,60.727284,8,19,2.32,1,23,33.82,91.85,4,Sud,prelevement,0
39,152.537423,5,11,8.08,3,27,-29.13,43.48,59,Sud,virement,0
24,157.741752,0,14,9.23,10,0,11.8,15.03,40,Ouest,carte,0
18,24.692294,10,20,4.74,3,20,68.98,9.54,28,Nord,virement,1
96,55.184794,2,4,8.47,10,35,-15.5,24.77,60,Est,carte,0
14,215.561889,18,9,5.49,2,12,26.57,10.01,38,Nord,virement,0
38,193.135871,3,19,4.83,4,4,33.39,68.96,42,Nord,virement,0
17,200.625387,8,17,2.26,5,22,34.78,85.3,58,Nord,carte,0
27,111.078205,1,9,4.98,1,11,42.1,61.73,99,Nord,virement,0
40,71.351729,10,17,9.61,10,20,52.54,86.07,"33,00",Ouest,prelevement,0
24,76.551165,0,1,2.39,1,20,18.34,43.14,37,Est,virement,0
22,180.194343,15,5,6.2,1,0,-15.67,12.09,1,Nord,virement,0
7,103.532488,13,18,4.71,4,36,18.46,59.95,79,Nord,prelevement,0
96,53.243262,3,14,5.6,3,15,49.16,45.68,29,Ouest,prelevement,0
6,165.35812,17,6,6.25,4,41,21.59,74.55,33,Est,prelevement,0
33,57.020876,4,20,7.11,10,23,-18.79,73.99,83,Nord,virement,0
21,5.9159,16,1,9.9,0,33,6.62,13.74,60,Ouest,virement,0
53,166.786351,14,21,5.21,10,38,48.11,55.88,1,Est,carte,1
31,45.944494,14,21,8.8,6,2,40.66,36.16,20,Nord,carte,0
78,144.597896,13,12,1.48,0,33,0.48,48.93,100,Ouest,virement,0
92,137.704287,7,18,6.15,5,34,-19.11,79.84,73,Sud,prelevement,0
41,113.300509,5,15,8.11,2,4,-12.61,56.02,25,Sud,carte,0
74,183.270434,10,14,9.64,7,39,59.6,74.01,86,Nord,prelevement,0
46,137.443467,13,14,9.22,8,45,65.0,28.75,17,Sud,virement,0
4,182.244001,12,9,9.49,10,11,NA,95.37,52,Est,prelevement,0
66,161.384485,0,14,6.52,29.77,17,-34.29,53.97,34,Ouest,prelevement,0
28,24.13434,12,5,8.71,2,7,4.84,52.88,43,Nord,virement,0
29,179.581131,7,2,3.13,5,17,46.58,64.78,95,Nord,prelevement,0
75,210.20192,0,15,4.07,4,26,55.38,28.88,85,Ouest,virement,0
66,27.359137,15,7,2.13,3,29,-11.61,75.66,47,Est,carte,0
40,0,1,15,6.05,3,8,4.65,5.88,93,Est,prelevement,0
19,50.976022,16,18,2.82,0,0,-0.79,55.26,35,Nord,carte,1
92,0,8,14,3.62,2,16,55.82,8.01,16,Sud,prelevement,0
67,35.642203,11,8,2.25,6,3,-5.24,85.54,28,Sud,prelevement,1
19,0,14,12,3.47,9,33,-25.16,48.07,96,Est,prelevement,0
70,183.026651,11,17,5.0,6,23,-21.18,21.18,72,Sud,carte,0
77,62.137385,18,9,4.91,8,44,-2.33,75.03,21,Est,virement,0
88,99.527683,1,1,2.36,0,19,-15.55,35.23,11,Ouest,virement,0
79,94.370845,7,13,3.59,9,45,66.82,59.76,44,Est,virement,0
13,95.592518,11,6,2.17,0,17,49.05,49.52,68,Est,prelevement,0
55,135.945467,14,10,7.2,6,19,19.92,41.89,36,Ouest,prelevement,0
85,149.702858,11,9,5.1,6,20,37.06,25.32,65,Ouest,prelevement,0
11,62.638018,5,14,7.34,1,39,46.24,16.59,61,Sud,carte,0
62,70.708594,16,20,3.95,6,36,20.23,2.57,93,Est,carte,0
52,144.072281,15,2,5.18,1,24,-2.91,88.88,43,Ouest,prelevement,0
2,67.170958,8,11,2.05,10,27,-9.48,78.12,36,Sud,virement,0
27,146.909564,1,1,8.14,0,31,73.99,39.79,66,Est,prelevement,0
63,134.78008,7,15,1.44,2,12,14.52,31.69,98,Sud,carte,0
72,202.458887,16,14,7.89,9,39,8.95,89.97,56,Ouest,virement,0
52,220.718027,0,4,7.61,6,25,-3.27,33.01,2,Sud,carte,0
67,94.748836,17,20,3.81,1,17,72.52,65.31,60,Est,carte,0
89,23.666185,5,4,8.0,6,26,3.75,15.83,58,Nord,carte,0
84,69.93652,1,2,2.07,10,13,-9.48,68.12,43,Nord,prelevement,0
46,155.406871,15,4,5.26,3,36,47.3,85.01,14,Est,prelevement,0
20,105.81356,10,14,8.17,8,10,60.46,70.08,50,Nord,carte,0
50,99.499424,6,10,7.03,2,42,7.29,5.6,82,Est,prelevement,0
44,97.124515,10,6,3.36,4,6,19.64,46.88,87,Ouest,virement,0
73,186.323581,7,21,5.7,3,36,22.74,68.37,92,Sud,virement,0
81,177.724876,10,8,8.04,6,34,34.03,22.84,35,Sud,carte,0
63,49.823023,9,13,8.44,3,34,39.12,76.35,12,Ouest,carte,0
84,150.977134,8,21,5.96,10,8,-15.57,65.08,3,Nord,prelevement,0
56,155.224608,0,14,5.68,9,44,-2.26,73.23,69,Est,virement,0
7,195.722282,12,0,7.95,10,41,-14.47,5.43,57,Sud,carte,0
28,23.687143,3,21,5.86,5,31,59.96,4.76,27,Sud,carte,0
94,98.088627,5,14,7.75,8,15,47.25,93.92,39,Est,prelevement,1
84,83.565002,5,,7.2,2,43,8.02,24.63,65,Nord,carte,0
45,91.171564,9,6,6.14,9,6,-16.07,91.49,45,Nord,prelevement,0
5,12.864077,3,19,2.22,0,6,70.61,91.81,56,Nord,virement,0
7,157.567548,12,19,5.82,10,11,43.9,58.64,50,Est,prelevement,1
95,110.250959,10,19,7.12,4,7,16.22,76.33,0,Est,prelevement,0
80,30.653736,13,11,9.27,4,3,66.77,28.23,53,Nord,prelevement,0
55,188.894454,2,5,2.05,9,16,32.52,68.84,20,Ouest,virement,0
11,108.807656,18,18,5.09,3,10,6.39,18.07,0,Est,virement,0
41,217.049852,16,15,7.25,0,10,27.66,80.14,47,Sud,prelevement,0
4,77.382512,10,17,4.27,0,26,26.16,92.82,32,Nord,prelevement,0
66,79.457279,9,8,2.8,2,2,-24.62,91.85,74,Sud,virement,0
53,187.271493,17,17,4.78,0,42,31.87,49.86,78,Sud,carte,0
47,26.73042,1,1,8.53,6,23,1.02,32.38,52,Ouest,prelevement,0
81,115.137313,6,17,1.8,5,45,31.31,65.46,59,Est,virement,0
15,46.109762,17,1,1.64,8,36,43.19,38.97,57,Nord,prelevement,0
35,198.936351,6,3,9.24,7,31,-33.04,76.12,39,Ouest,virement,0
40,61.759974,4,20,3.25,0,40,-1.01,21.6,76,Sud,prelevement,0
76,75.690726,11,16,3.31,2,38,-14.66,72.22,81,Nord,prelevement,0
65,326.916863,14,NA,4.35,2,8,-11.17,58.61,67,Nord,virement,0
2,115.800501,18,17,5.35,7,2,57.54,5.89,76,Ouest,prelevement,1
54,56.21706,13,4,7.7,8,10,67.74,95.47,52,Ouest,prelevement,0
5,24.573597,18,10,7.44,3,28,74.37,17.17,14,Ouest,prelevement,0
24,242.528132,1,14,7.22,0,4,31.36,13.07,4,Sud,prelevement,0
41,51.152553,8,6,5.05,4,33,6.1,,91,Ouest,prelevement,1
30,95.549849,14,16,8.5,8,18,13.42,31.2,40,Est,prelevement,0
86,205.221482,16,18,6.76,0,18,16.39,67.03,81,Ouest,virement,0
35,159.042151,17,11,8.1,2,7,62.32,12.0,73,Nord,carte,0
60,198.990408,3,19,5.99,10,"31,00",-5.83,62.04,62,Sud,virement,0
95,187.554705,12,9,7.34,10,26,55.82,30.33,28,Sud,prelevement,0
51,91.668528,13,3,7.12,1,9,62.1,7.58,81,Ouest,virement,0
55,73.583425,10,11,5.28,9,2,8.98,26.54,94,Nord,prelevement,0
36,162.21506,15,1,3.57,0,17,-27.47,30.26,29,Sud,prelevement,0
40,169.886058,3,21,9.09,6,3,73.55,70.1,46,Est,carte,0
94,102.059743,7,3,3.79,3,40,8.0,86.7,55,Nord,carte,0
9,72.028751,0,12,9.21,9,5,64.33,55.94,94,Est,virement,0
54,40.771239,9,14,1.18,2,13,56.25,72.87,28,Nord,virement,0
36,176.29002,3,21,3.23,0,12,-6.39,9.67,52,Nord,virement,0
52,188.578882,11,13,5.75,2,42,18.7,33.23,68,Ouest,virement,0
86,125.180045,14,2,9.66,2,42,43.12,94.76,95,Est,carte,0
23,203.926189,10,2,6.74,5,21,26.82,74.46,20,Est,prelevement,0
