distance_km,poids_kg,volume_m3,cout_transport,delai_preparation_h,nb_points_passage,score_qualite_route,meteo_risque,promesse_delai_h,jour_semaine,transporteur,priorite,retard
1745.95,6.78,1.43,166.35,33.43,11,11.67,81.8,110.94,6,T1,express,0
116.13,27.65,1.04,110.12,23.38,13,57.07,51.99,6.5,7,T3,express,0
2555.34,81.51,2.61,NA,48.77,16,53.03,16.95,50.82,1,T2,standard,1
811.91,66.54,1.07,315.65,67.1,7,12.19,67.68,60.35,2,T1,standard,0
1967.27,6.15,0.04,304.2,3.55,18,20.16,96.6,198.57,7,T1,standard,0
3156.64,9.98,3.0,"116,12",69.97,11,47.69,57.89,176.3,2,T3,standard,1
1268.85,83.32,0.69,334.03,55.73,2,31.92,53.46,22.02,2,T1,express,0
551.06,93.02,2.25,18.93,32.75,11,75.47,40.47,178.37,2,T3,express,0
3131.29,62.6,0.65,230.85,7.47,15,23.3,3.2,162.18,NA,T2,express,1
2241.74,65.09,1.14,378.37,51.04,11,77.59,NA,226.05,,T2,express,1
2476.18,9.33,1.39,123.21,58.5,4,66.54,49.92,101.42,2,T2,standard,1
2521.97,89.87,,388.34,26.64,1,64.34,33.43,83.66,5,T3,express,1
1009.36,27.87,0.41,245.77,25.15,6,58.5,42.89,187.14,6,T3,express,0
1722.82,,2.43,79.15,49.99,1,4.5,22.54,129.56,1,T2,standard,1
61.68,14.43,0.64,203.18,40.84,6,85.61,87.76,220.02,4,T2,express,0
3109.6,39.81,1.04,104.22,1.48,10,85.51,"64,89",198.24,2,T2,standard,1
584.24,59.37,3.02,343.91,62.03,15,97.95,54.73,141.5,2,T1,standard,0
2209.21,81.85,1.3,235.92,58.14,13,56.49,87.44,109.59,6,T3,express,1
1427.28,116.3,0.91,282.35,49.03,3,18.93,38.61,110.33,6,T2,standard,1
1675.84,104.31,1.05,50.02,20.18,5,4.88,1.92,219.56,3,T3,standard,1
2572.62,107.94,1.76,309.3,19.48,2,7.8,24.53,156.72,1,T1,standard,1
2546.17,114.99,2.88,185.65,7.26,7,77.99,64.3,81.26,4,T1,standard,1
214.35,58.07,0.27,245.94,20.44,6,49.48,82.63,231.4,3,T1,standard,0
3108.18,54.27,3.24,444.73,36.48,15,74.85,21.38,139.34,2,T2,standard,1
2364.8,19.3,0.37,113.21,71.65,6,88.95,64.34,30.1,5,T3,standard,0
1497.67,88.11,0.04,429.6,3.65,8,10.56,59.76,180.97,3,T2,express,0
1051.06,41.67,2.62,230.82,55.82,13,7.81,60.47,158.5,3,T1,express,0
1103.26,99.87,2.1,311.71,52.82,18,8.61,2.96,56.38,3,T1,standard,1
3090.43,11.29,2.0,414.92,13.86,17,54.49,86.35,20.87,7,T1,standard,1
188.47,83.65,1.74,118.58,30.95,18,36.29,91.95,121.23,6,T2,express,0
1897.09,100.5,0.4,296.54,54.63,15,63.5,43.9,117.92,1,T2,express,1
129.86,9.13,3.09,45.44,69.05,12,36.31,70.88,103.22,5,T3,express,0
,45.57,0.56,313.59,44.87,5,60.87,84.2,159.34,5,T1,express,0
908.75,14.58,1.9,99.49,10.35,2,18.9,78.1,160.56,6,T2,standard,0
1634.54,54.8,1.93,267.91,54.36,3,9.05,35.2,74.0,1,T2,express,1
3084.88,62.41,0.34,202.47,0.87,15,5.72,55.62,156.49,6,T3,express,1
280.67,56.54,1.32,392.66,18.76,16,77.59,61.3,226.67,1,T1,standard,0
2155.44,57.68,2.79,383.91,54.01,4,32.92,34.19,32.57,4,T1,express,1
602.1,10.0,2.38,244.31,71.78,16,33.93,12.14,181.27,7,T2,standard,0
976.97,104.9,2.17,10.01,7.02,18,48.18,59.69,83.19,5,T2,standard,1
947.49,55.45,1.9,29.98,5.78,15,40.35,21.1,91.17,5,T1,standard,0
1487.53,93.28,2.83,199.89,51.51,13,4.87,,30.49,4,T2,standard,1
2032.48,61.02,1.21,249.43,57.41,12,66.95,18.39,189.73,2,T2,standard,1
1688.0,55.74,2.83,278.13,1.09,18,52.8,21.94,45.68,6,T3,standard,1
501.06,54.06,0.03,161.97,55.91,12,42.0,,152.67,4,T2,express,0
800.38,27.97,0.09,214.78,52.9,14,24.83,76.35,74.58,2,T1,express,0
1460.36,89.24,3.42,301.36,8.53,14,69.38,23.38,59.47,2,T3,standard,1
2458.6,72.72,3.27,100.91,45.4,7,99.81,4.63,51.87,7,T3,express,1
1069.14,110.63,2.53,423.32,7.4,5,47.53,26.64,105.22,6,T2,express,1
2268.69,37.32,0.3,28.73,26.22,16,91.57,84.77,165.45,7,T1,express,0
2186.89,82.99,3.39,340.09,68.71,1,62.14,19.41,233.34,6,,express,1
1742.39,93.89,1.87,184.71,45.22,14,45.67,49.53,130.11,4,T3,express,1
1675.42,89.6,2.4,103.76,50.76,4,1.41,86.32,200.8,3,T3,express,1
2792.64,59.01,2.87,309.74,25.96,10,63.53,10.91,226.09,5,T2,standard,1
3151.21,80.74,0.43,109.4,39.57,6,59.51,61.67,50.09,5,T3,express,1
3101.94,15.41,3.39,227.42,26.92,13,11.44,87.29,232.97,5,T3,standard,1
2171.48,75.22,2.14,241.7,49.1,16,9.65,15.54,216.29,4,T3,express,1
1726.68,88.06,2.87,266.15,28.37,10,79.84,5.45,123.82,2,T3,express,1
1560.04,93.7,1.4,323.98,41.97,15,10.59,30.76,169.23,6,T3,express,1
1778.36,59.32,0.15,233.22,17.79,4.81,41.28,74.19,170.35,1,T2,standard,0
2826.2,45.07,0.52,373.33,28.2,,5.32,90.3,15.54,1,T3,standard,1
2540.48,2.9,1.18,139.77,25.35,12,93.98,66.35,81.44,5,T1,express,0
80.42,83.77,0.01,426.33,5.49,4,30.32,29.68,139.82,6,T1,standard,0
1172.08,69.81,2.28,349.75,46.4,3,65.35,38.83,132.61,7,T1,express,0
1588.12,104.19,1.22,69.79,17.38,15,,5.06,75.48,3,T1,express,1
377.02,89.25,2.84,415.42,6.59,11,48.15,84.54,164.28,6,T3,express,0
2906.42,97.35,1.65,93.87,66.89,7,76.73,"39,29",200.36,5,T2,express,1
2345.37,81.4,0.62,255.17,61.91,14,49.9,19.09,79.55,6,T3,standard,1
2287.1,117.15,1.29,136.4,40.96,16,64.15,90.36,218.04,6,NA,express,1
454.11,25.6,2.24,180.22,3.03,13,50.58,76.99,210.67,2,T1,express,0
1655.27,22.62,2.83,299.57,15.67,10,73.68,53.35,217.15,7,T3,standard,0
1341.95,116.66,3.21,153.81,14.67,13,77.09,22.68,202.46,2,T3,standard,1
2069.3,15.95,2.94,53.1,45.24,2,34.08,16.07,29.93,6,T1,express,1
1460.43,63.72,1.41,348.07,29.31,10,17.33,86.48,19.5,5,T3,standard,0
2579.82,63.96,2.32,274.52,29.26,14,43.1,34.58,83.92,5,T1,standard,1
230.54,40.98,3.29,405.5,62.94,16,52.84,3.99,80.42,2,T3,express,0
276.3,82.32,1.87,237.34,34.67,10,60.77,11.64,38.6,4,T2,express,0
1092.78,78.7,3.17,142.07,47.36,4,83.81,92.54,232.03,3,T2,standard,1
1962.43,78.95,2.21,440.02,20.79,14,95.46,46.07,168.46,7,T2,standard,1
424.63,54.1,2.89,297.37,29.48,1,,87.73,38.92,5,T2,standard,0
1998.54,1.61,0.69,26.43,54.03,1,25.4,43.91,231.62,3,T3,standard,0
1030.01,75.27,2.69,19.62,41.89,9,54.56,54.21,226.58,2,T1,express,0
503.6,76.62,2.93,12.83,69.76,3,83.12,85.51,187.84,3,T1,standard,0
2555.73,23.65,0.26,157.99,68.4,8,94.7,28.35,39.21,6,T2,express,0
1145.44,41.18,3.21,86.7,41.68,10,40.26,15.67,38.46,1,T3,standard,0
755.86,59.89,0.15,388.54,0.78,2,63.4,87.81,111.22,5,T2,standard,0
1227.87,18.35,1.23,286.51,50.83,1,88.31,79.96,19.26,7,T2,express,0
1120.04,29.51,0.31,107.94,40.31,9,98.49,46.09,192.89,1,T2,standard,0
2105.12,17.02,2.72,393.95,47.92,13,63.9,69.6,236.23,4,T3,express,1
2830.95,99.59,0.16,215.34,6.72,17,20.57,16.9,45.91,4,T1,standard,1
898.59,77.99,2.55,413.77,12.83,2,70.61,5.24,54.61,1,T1,express,0
2172.85,78.71,2.39,292.61,66.91,18,35.47,49.82,97.52,7,T2,express,1
60.31,17.5,1.02,253.92,54.75,7,5.64,60.05,238.55,4,T2,express,0
963.06,106.1,3.27,173.11,1.51,6,12.61,76.47,125.75,6,T1,standard,1
868.62,21.04,1.87,336.22,52.92,9,39.91,64.82,11.61,7,T3,express,0
1850.2,63.05,2.25,310.11,70.51,15,16.11,76.5,113.11,3,T2,standard,1
136.39,61.7,0.9,342.97,71.33,14,66.7,55.95,189.65,7,T3,standard,0
196.72,119.92,2.79,196.95,30.52,8,94.56,21.0,190.12,6,T1,express,0
3179.33,95.17,1.1,375.66,54.08,9,16.94,23.08,210.75,2,T1,express,1
2804.18,69.22,1.54,217.81,61.11,13,64.13,NA,231.09,6,T2,standard,1
763.24,26.55,3.19,62.35,37.64,4,77.39,96.81,163.53,2,T2,standard,0
1246.47,102.38,1.66,378.33,6.3,5,12.94,72.1,200.73,3,T2,express,1
658.89,92.98,1.59,117.53,5.98,5,77.27,67.81,145.69,6,T1,standard,0
151.47,89.12,1.13,132.85,35.04,9,14.96,63.75,168.05,6,T3,standard,0
429.3,53.23,3.45,436.73,56.92,5,30.79,4.27,52.73,3,T2,standard,0
2645.82,117.02,0.4,338.33,52.19,13,52.19,75.62,154.1,7,T1,express,1
2954.12,44.6,1.53,413.19,59.11,7,26.65,37.51,79.34,3,T1,express,1
1549.0,116.42,1.32,198.35,45.38,17,42.05,15.66,225.51,2,T3,express,1
314.64,98.53,0.64,172.42,65.51,8,1.69,62.0,156.82,1,T3,standard,0
3055.24,85.5,2.37,418.47,39.15,,41.72,80.81,172.25,7,T1,standard,1
216.31,2.32,0.02,156.67,14.07,1,93.6,66.75,223.47,4,T2,express,0
2779.09,83.74,0.72,250.3,37.37,17,6.88,37.33,107.68,2,T3,standard,1
1250.12,55.68,3.43,217.23,41.3,8,60.27,58.67,67.8,4,T2,express,1
360.67,55.09,0.76,39.72,16.05,16,70.07,45.66,149.31,6,T2,standard,0
2738.07,91.94,2.87,183.52,19.22,13,95.81,37.88,55.55,6,T1,express,1
339.62,40.32,1.77,379.38,55.09,12,39.21,56.52,177.62,2,T2,express,0
1451.09,55.48,0.96,126.04,21.68,4,55.02,17.86,66.63,1,T3,standard,0
2080.58,24.34,1.03,18.82,15.71,9,72.35,73.2,110.11,5,T3,express,0
91.11,91.73,3.2,316.18,61.76,11,74.76,39.53,174.7,6,T1,express,0
2523.64,50.58,1.71,230.67,66.27,13,15.05,94.8,108.46,2,T2,standard,1
1473.35,31.39,0.26,437.99,37.02,13,82.35,76.11,19.82,5,T2,standard,0
1118.14,88.49,0.11,273.82,47.79,8,51.47,36.48,181.33,5,T2,standard,0
1920.97,76.64,0.15,93.56,38.11,15,12.5,92.02,79.76,7,T3,express,0
1058.29,81.66,0.08,58.19,42.04,3,"39,55",95.4,176.33,4,T2,standard,0
1971.74,44.26,2.47,366.81,27.57,8,63.75,81.24,67.14,7,T3,express,1
2397.7,71.19,2.42,323.79,29.61,14,39.53,41.97,66.57,1,T2,standard,1
2962.57,115.03,2.66,318.2,40.6,6,70.59,10.43,180.93,3,T3,express,1
1360.66,59.32,0.27,271.32,32.08,3,18.1,21.22,91.45,7,T3,standard,0
2278.78,50.27,1.21,265.12,69.9,14,55.95,30.78,193.53,6,T3,standard,1
1492.35,20.33,2.31,441.75,8.89,9,47.65,54.37,215.95,2,T3,express,0
1045.36,1.49,3.31,231.48,3.48,3,44.33,62.75,62.04,2,T2,standard,0
3125.5,63.35,2.52,364.81,14.24,12,55.7,16.01,150.06,2,T1,standard,1
1572.01,99.59,2.13,262.05,5.84,16,43.79,84.81,157.54,3,T2,standard,1
2058.8,23.38,0.97,42.24,56.2,12,53.16,64.09,152.31,6,T1,express,0
1656.81,31.76,0.21,372.24,22.1,7,69.22,49.02,224.0,4,T2,standard,0
2173.96,29.71,1.6,345.65,71.58,9,39.46,42.58,140.4,4,T1,express,1
1888.23,29.98,0.74,154.76,49.96,4,50.13,30.28,204.05,4,T2,standard,0
1774.22,50.69,2.22,269.19,66.3,7,83.63,22.17,163.97,1,T1,standard,1
2797.11,98.12,1.42,141.67,9.73,16,27.91,88.86,213.45,3,T1,express,1
2874.72,107.0,0.65,378.14,37.18,9,38.33,50.88,143.93,4,T1,standard,1
3128.03,110.85,1.46,204.14,8.07,11,32.83,82.69,141.83,6,T1,standard,1
3053.65,46.81,1.48,300.72,40.89,6,40.63,81.56,126.19,6,T2,standard,1
333.48,90.01,2.66,66.46,33.41,3,11.78,19.88,46.71,3,T1,express,0
3126.32,117.96,2.66,160.43,70.74,10,13.76,84.47,108.01,7,T3,express,1
761.77,12.58,0.61,103.16,23.48,14,86.64,68.22,107.77,7,T2,express,0
1099.58,75.55,1.02,177.28,59.71,4,46.29,68.58,146.81,4,T2,standard,0
3166.54,59.69,2.88,441.87,59.22,,43.79,18.12,45.37,4,T1,standard,1
1498.09,82.68,3.17,355.76,69.44,14,25.61,11.29,33.29,3,T3,standard,1
87.12,44.59,0.08,40.99,66.84,7,49.5,80.58,159.11,2,T3,express,0
517.09,56.97,0.67,193.52,43.2,8,68.24,90.47,200.11,3,T3,express,0
2759.37,37.68,3.12,317.07,24.97,18,99.54,39.42,15.5,5,T1,express,1
1962.16,90.43,3.04,299.71,41.2,4,81.57,48.7,44.72,5,T2,express,1
859.58,69.36,1.92,21.83,23.71,18,21.26,40.31,93.07,2,T2,standard,0
831.51,0.33,1.23,13.32,60.56,4,1.88,60.32,135.82,3,T3,express,0
1943.55,85.66,0.13,19.73,60.81,10,28.95,49.58,44.18,4,T2,express,1
3089.19,115.0,1.56,15.57,44.77,12,5.92,16.38,204.07,1,T1,express,1
565.33,22.88,3.08,387.18,32.48,"11,00",42.52,99.2,182.18,7,T2,express,0
920.82,80.26,2.08,338.17,47.53,17,,59.16,105.76,2,T3,express,0
312.55,14.32,0.61,36.25,51.81,9,52.63,28.45,225.94,5,T2,express,0
1940.36,74.72,2.24,257.72,4.64,8,62.07,2.36,200.55,2,T3,express,1
1035.41,20.65,2.36,333.31,30.83,13,74.74,56.1,113.6,4,T1,standard,0
1213.21,43.85,1.55,106.12,14.63,12,78.43,11.98,131.86,5,T2,express,0
969.16,84.65,0.49,338.98,31.64,10,0.15,53.86,150.81,6,T1,standard,0
2969.71,105.74,2.84,126.91,6.37,18,59.84,40.27,209.44,5,T1,standard,1
1570.49,118.7,0.32,340.29,51.51,3,54.74,24.55,60.08,4,T3,express,1
1325.62,66.84,3.03,107.0,71.69,16,67.83,10.94,225.98,7,T3,express,1
1271.22,31.62,2.72,216.95,57.45,8,18.59,86.75,35.26,7,T1,express,0
3033.35,20.59,1.21,438.89,43.54,11,16.59,6.85,122.12,6,T2,standard,1
2135.7,4.82,0.33,358.11,13.73,3,44.72,95.08,172.22,2,T1,standard,0
1253.48,68.23,1.14,4.01,48.46,9,54.74,24.07,44.32,5,T3,standard,0
672.33,44.42,0.34,178.89,51.27,10,48.69,62.17,44.54,1,T1,standard,0
2175.44,32.76,0.97,368.2,5.77,15,43.79,23.5,78.23,7,T1,standard,0
1330.27,110.86,0.96,237.2,45.58,15,69.92,94.1,139.35,1,T3,standard,1
2246.19,59.12,2.06,272.81,5.72,7,52.53,46.01,16.31,2,T2,express,1
1932.08,62.4,2.29,202.96,8.47,4,60.08,27.04,151.22,2,T1,standard,1
NA,119.26,0.52,134.05,59.64,9,58.14,10.3,236.44,7,T3,express,1
246.58,76.13,3.26,84.43,48.89,8,88.94,94.77,22.15,2,T1,standard,0
2041.15,18.9,2.63,188.49,25.56,18,92.49,46.13,30.71,3,T3,express,1
3136.06,35.82,2.66,95.7,35.77,14,98.07,35.75,165.27,4,T3,standard,1
843.63,117.27,2.91,49.0,60.53,12,16.58,85.09,55.74,6,T1,express,1
2292.93,41.7,2.66,171.01,8.02,4,12.73,20.52,217.03,7,T3,express,1
1675.66,6.31,2.09,30.34,37.79,12,12.43,33.86,196.23,1,T1,standard,0
2015.6,96.01,0.38,11.92,28.4,1,65.15,44.29,96.22,,T3,standard,1
3178.57,8.35,3.14,384.22,52.5,1,30.42,58.41,27.43,6,T3,express,1
1427.51,58.79,1.77,167.07,66.56,3,91.42,89.5,68.76,5,T3,standard,0
195.82,27.17,1.01,192.46,37.01,14,58.51,94.55,120.18,5,T2,standard,0
947.34,61.63,0.49,315.31,66.3,14,,64.73,36.26,2,T1,standard,0
2917.15,110.92,2.79,4.81,30.16,5,82.84,7.95,56.69,6,T1,standard,1
535.52,66.56,0.5,276.24,28.61,NA,63.93,62.46,233.21,7,T1,express,0
1081.88,30.22,2.75,106.8,24.09,13,75.75,75.31,140.53,4,T1,standard,0
2578.67,40.28,3.47,364.1,47.25,12,32.5,78.01,61.0,4,T3,express,1
12491.47,24.67,0.0,197.69,46.0,9,63.18,44.41,84.59,1,T3,express,1
333.39,49.68,0.82,101.6,48.56,9,87.13,95.93,114.08,1,T2,NA,0
2749.55,32.55,2.6,391.64,22.59,18,38.6,93.36,171.16,4,T2,express,1
2070.98,21.59,1.14,369.6,32.87,14,93.55,43.87,197.45,5,T3,express,0
2720.38,29.01,2.23,212.28,61.29,11,18.94,48.88,235.41,7,T1,standard,1
2374.42,39.45,3.34,78.11,43.2,13,41.49,23.03,201.79,5,T3,standard,1
2474.03,13.87,0.42,274.48,22.72,2,68.04,232.69,111.68,6,T3,standard,0
1658.98,8.03,1.07,404.8,42.32,12,28.46,36.81,195.57,6,T3,standard,0
901.06,100.33,0.92,272.73,23.31,5,26.26,64.39,217.2,2,T2,standard,0
283.83,69.08,2.34,161.88,62.88,1,42.0,80.06,95.91,1,T2,standard,0
2165.31,61.95,2.63,410.29,55.75,17,28.23,73.67,46.44,6,T1,express,1
2956.13,89.3,1.38,150.15,8.75,7,14.17,3.79,125.56,6,T3,express,1
1135.59,75.88,2.58,380.87,28.88,18,88.7,17.03,172.7,1,T2,express,1
2258.71,19.94,1.68,231.93,29.53,9,12.07,19.23,65.46,4,T2,express,1
182.17,72.49,1.71,124.45,49.41,17,1.37,37.71,110.95,4,T1,express,0
1108.33,48.37,1.09,232.35,108.69,6,37.71,31.24,154.7,1,T3,express,0
523.73,111.08,1.45,424.24,63.29,17,36.24,81.71,224.23,7,T3,standard,0
1675.59,118.51,1.91,222.48,61.8,13,66.74,23.34,96.61,7,T3,standard,1
2849.15,47.49,1.74,244.54,26.8,5,84.13,2.55,90.06,3,T3,standard,1
1540.62,44.94,3.4,334.41,22.27,13,33.71,94.34,130.17,5,T3,standard,1
1786.59,52.79,0.42,353.22,16.08,8,0.79,2.06,20.65,3,T3,standard,0
2284.59,96.49,2.98,418.07,61.47,14,74.91,70.37,128.48,5,T3,standard,1
631.79,73.72,0.88,71.29,3.99,16,29.1,17.43,207.15,1,T2,standard,0
1036.96,54.35,1.3,449.9,52.38,18,257.57,22.96,47.98,6,T3,standard,0
1571.05,100.86,2.07,382.41,13.34,13,13.35,35.27,80.79,3,T3,standard,1
2370.39,85.14,1.79,428.66,23.14,12,48.68,90.76,191.47,7,T2,standard,1
686.65,94.9,0.54,416.45,21.82,3,26.17,39.14,195.98,6,T1,standard,0
442.25,9.47,2.93,21.06,45.75,2,1.73,60.11,27.55,4,T1,express,0
1617.28,30.59,1.34,19.93,44.98,17,23.8,33.03,138.02,1,T3,express,0
2198.09,107.74,0.3,70.27,71.12,5,10.07,43.55,220.14,6,T1,express,1
1922.69,24.78,3.0,294.57,42.8,10,64.16,88.65,119.77,6,T2,standard,1
842.35,74.0,1.67,166.88,40.21,5,71.18,38.73,107.86,6,T2,standard,0
2902.98,82.46,0.06,155.91,6.81,11,11.64,94.58,156.05,3,T2,express,1
149.61,41.88,3.45,251.19,49.45,8,47.66,3.32,89.66,7,T1,standard,0
2879.48,48.47,3.1,143.24,5.2,6,96.45,59.82,57.27,7,T1,express,1
1099.98,19.74,0.14,374.54,57.17,,14.28,46.17,79.84,6,T2,express,0
3127.27,106.91,2.04,67.17,14.4,7,27.54,25.2,238.22,1,T3,express,1
2357.05,61.49,0.36,34.4,10.66,12,80.08,91.6,64.84,2,T2,express,1
2770.01,76.5,2.55,22.42,15.21,13,43.98,16.25,155.74,2,T1,standard,1
1860.42,8.63,3.36,364.01,,9,75.49,86.59,104.91,4,T1,express,1
2036.51,40.46,1.38,219.88,9.9,17,33.36,20.13,81.42,7,T2,standard,1
51.8,109.4,0.32,311.45,54.56,8,97.79,18.7,84.26,5,T3,standard,0
606.44,32.54,2.97,397.31,15.62,13,96.16,84.05,126.22,6,T2,express,0
1188.4,50.85,1.99,147.74,49.55,14,62.78,87.61,48.56,1,T3,standard,0
1816.41,73.05,2.62,302.78,67.25,5,23.89,83.13,180.03,6,T2,standard,1
1110.05,23.35,1.06,8.11,58.2,6,30.65,51.18,184.97,5,T2,express,0
2980.41,9.88,NA,307.59,57.82,10,37.36,25.47,54.02,5,T2,standard,1
1341.61,18.31,2.87,314.41,15.74,6,35.73,7.42,200.63,5,T1,standard,0
2665.13,90.6,1.1,15.5,24.93,2,29.2,1.43,98.28,1,T2,standard,1
2399.11,5.69,0.52,444.59,18.47,2,67.59,23.33,168.92,3,T2,standard,0
561.84,2.47,0.43,364.04,5.99,5,57.05,20.05,234.04,6,T2,standard,0
1729.39,23.07,0.74,425.58,24.22,7,1.68,26.46,69.65,1,T2,standard,0
2826.91,107.59,3.09,140.3,40.79,8,13.82,15.24,179.39,2,T1,express,1
1871.52,97.91,0.43,255.29,67.97,14,89.39,78.06,128.2,6,T3,express,1
2280.97,24.25,1.84,379.03,65.09,13,36.91,78.19,149.29,7,T2,express,1
303.74,40.29,0.33,106.92,10.95,2,35.47,24.94,216.46,2,T3,express,0
2515.06,97.29,2.13,28.36,43.56,7,39.74,36.29,193.82,1,T3,standard,1
1922.15,113.63,2.2,399.76,15.69,16,93.36,11.61,34.06,3,T2,express,1
NA,7.54,2.72,178.24,29.34,3,71.55,0.14,16.09,7,T1,standard,0
1534.86,95.27,1.35,98.78,1.17,2,76.68,4.1,206.34,7,T1,standard,1
17415.14,,1.36,131.91,19.76,11,35.36,51.54,188.89,5,T1,express,1
1924.28,112.83,2.25,134.54,55.6,7,0.68,37.86,229.47,7,T1,standard,1
3033.71,43.0,0.27,306.68,13.71,7,14.13,94.53,114.29,5,T2,,1
,11.42,0.04,165.03,61.62,2,83.34,20.77,76.85,7,T1,express,0
992.31,52.66,1.37,190.64,30.18,16,60.15,47.13,42.11,4,T3,express,0
3096.35,20.51,1.21,115.92,28.95,12,48.4,86.79,82.07,1,T2,standard,1
2358.14,92.33,2.17,134.34,16.96,6,18.66,43.51,145.55,4,T1,standard,1
1080.19,17.22,2.43,146.3,16.99,14,62.84,44.56,225.44,6,T2,express,0
2161.82,366.58,0.79,170.85,69.33,8,27.22,99.83,159.36,3,T2,standard,1
201.67,106.63,2.67,238.7,40.94,16,99.95,7.78,43.19,1,T1,express,0
2564.36,30.14,2.79,178.48,42.51,10,20.36,18.71,95.35,4,T1,standard,1
111.83,21.65,0.86,215.37,4.42,18,47.42,25.57,234.13,4,T1,standard,0
3079.42,38.34,2.81,183.32,17.83,11,97.22,51.3,100.08,5,T3,express,1
2285.66,78.26,0.94,444.43,14.92,16,76.75,55.02,63.43,6,T1,express,1
2333.78,114.19,2.39,108.41,40.7,16,55.27,36.47,42.97,5,T3,standard,1
1729.63,90.27,1.59,32.37,21.62,14,21.38,64.18,239.22,2,T1,express,1
3069.05,101.68,1.97,143.67,13.09,18,33.48,10.39,215.17,3,T1,standard,1
1086.72,78.64,2.76,233.36,10.17,10,85.33,62.6,121.5,2,T1,standard,1
1785.57,24.21,0.41,333.94,51.69,12,7.59,72.12,164.56,4,T1,express,0
1686.95,67.91,1.9,414.7,55.52,4,60.36,49.8,110.56,1,T2,standard,1
