anciennete_mois,facture_moyenne,nb_reclamations_12m,nb_appels_support_3m,satisfaction,nb_options,freq_portail_mois,variation_facture_3m,delai_resolution_incident_h,score_fidelite,region,mode_paiement,churn
75,26.833888,13,4,5.14,0,34,44.59,74.01,45,Nord,prelevement,0
8,0,5,21,1.99,1,18,34.75,11.41,66,Ouest,prelevement,1
93,207.825628,12,4,9.84,3,36,52.52,95.95,34,Nord,virement,0
6,186.685965,1,13,6.29,1,2,3.91,15.09,47,Est,carte,0
54,28.568809,13,16,2.17,2,32,54.21,91.35,18,Sud,carte,0
78,38.641619,11,14,3.57,7,43,7.56,90.57,57,Nord,prelevement,0
49,11.90567,1,12,4.66,10,18,10.02,54.61,43,Est,carte,0
34,169.66626,11,17,9.33,4,3,0.1,12.45,64,Nord,virement,1
86,110.980684,12,17,1.42,9,3,27.77,28.95,,Nord,virement,1
50,204.008354,12,1,1.32,1,5,66.92,58.78,43,Sud,prelèvement,0
51,244.936266,8.31,16,3.22,2,38,12.66,13.64,23,Nord,prelevement,0
32,174.873953,11,8,4.96,7,24,66.68,45.02,18,Nord,carte,0
86,128.972668,1,13,8.36,10,27,10.33,35.08,97,Nord,prelevement,0
38,104.745955,1,13,4.58,10,19,7.42,72.99,42,Ouest,NA,0
11,49.006035,3,19,6.41,8,16,-25.33,35.45,15,Est,virement,0
23,193.833267,14,22,7.59,4,43,43.52,85.01,8,Est,prelevement,0
60,152.495775,6,14,5.8,2,16,31.14,82.37,95,Ouest,carte,0
67,160.335452,7,13,2.0,0,26,4.06,44.92,84,Est,carte,0
73,117.958641,16,3,4.31,3,7,-8.93,73.0,53,Nord,carte,0
34,216.471723,6,9,2.25,7,38,10.22,51.52,7,Ouest,prelevement,0
80,169.922854,9,20,8.81,3,33,-17.48,59.88,63,Nord,prelevement,0
73,108.022299,11,15,3.13,1,17,-25.15,77.89,25,Ouest,prelevement,0
30.69,214.459557,12,3,3.48,4,12,-15.93,10.11,17,Ouest,virement,0
4,132.293909,6,1,3.0,3,36,3.11,31.85,81,Sud,carte,0
93,108.212747,0,18,5.18,8,11,11.41,18.3,48,Nord,prelevement,0
80,85.084726,17,9,5.55,8,9,-7.9,76.64,5,Ouest,virement,0
38,163.638654,3,12,8.98,9,6,62.17,25.01,45,Ouest,carte,0
31,162.382839,5,19,2.39,8,2,61.7,62.96,50,Ouest,prelevement,0
16,128.642097,11,13,2.68,9,20,38.68,11.74,85,Sud,prelevement,0
60,173.056797,18,16,4.28,0,25,12.15,93.65,63,Nord,virement,0
89,100.652152,7,3,6.01,5,13,19.88,78.48,37,Sud,carte,0
87,22.388842,12,0,1.16,1,27,73.83,66.62,42,Nord,carte,0
9,44.020574,1,14,4.12,5,32,33.61,9.64,,Est,virement,0
72,227.524796,6,16,6.07,0,29,52.69,90.34,61,Est,prelevement,0
19,238.587303,9,21,7.45,3,24,63.51,2.87,52,Ouest,prelevement,0
41,229.936263,1,22,3.34,7,37,42.04,76.09,24,Sud,prelevement,0
46,173.655886,14,15,8.0,5,45,-34.37,62.37,1,Ouest,virement,0
70,18.935408,12,13,3.24,0,22,51.87,9.27,49,Nord,prelèvement,0
48,257.576903,2,22,7.55,8,43,39.65,25.75,23,Ouest,prelevement,0
55,187.972322,1,11,4.23,4,42,-28.48,73.57,9,Nord,prelevement,0
59,151.364163,14,5,6.63,6,6,-16.91,85.36,11,Est,virement,0
59,156.174952,0,21,9.57,1,43,-17.89,92.66,52,Sud,virement,0
21,179.147076,1,15,3.4,4,29,-25.47,60.84,35,Sud,carte,0
48,178.305846,7,20,5.09,5,18,59.14,67.81,41,Est,carte,1
66,111.404722,17,21,7.0,0,15,-29.87,51.47,3,Sud,virement,0
21,127.791333,10,9,3.13,1,7,72.69,17.94,24,Ouest,prelevement,0
16,86.28163,16,9,2.33,6,15,-1.03,12.53,72,Est,carte,1
48,199.412466,5,9,5.68,5,0,24.89,44.99,60,Nord,carte,0
62,220.996455,9,10,5.13,8,20,12.89,40.03,37,Est,virement,0
21,73.394065,7,17,3.64,5,33,5.59,27.91,36,Sud,carte,1
83,3.11011,0,9,9.44,9,4,70.59,90.65,94,Nord,prelevement,0
22,194.237936,10,2,6.92,9,43,5.68,10.89,85,Nord,virement,0
51,33.363595,5,12,1.04,6,1,-31.49,47.08,32,Sud,prelevement,0
18,129.378693,2,10,6.98,2,43,-30.24,43.8,"2,00",Ouest,prelevement,0
81,188.503354,16,11,7.9,9,0,53.24,74.16,37,Nord,carte,0
68,206.918997,1,22,2.84,5,9,-8.12,28.81,73,Ouest,prelevement,0
24,140.605194,8,7,5.54,0,18,43.89,61.02,33,Sud,virement,0
24,161.306811,14,10,4.8,1,43,44.79,19.63,47,Nord,carte,0
30,91.54112,6,18,5.95,4,32,52.92,90.92,52,Est,carte,0
52,160.963856,16,14,2.66,2,27,46.47,46.62,22,Nord,carte,0
92,34.157321,13,3,1.63,0,45,69.05,78.54,92,Nord,virement,0
17,196.954483,5,11,8.59,1,33,-21.44,59.69,1,Ouest,prelevement,0
25,209.909686,12,10,5.59,7,15,-33.52,30.38,60,Sud,prelevement,0
74,73.926475,5,7,5.93,7,42,59.68,46.08,84,Sud,prelevement,0
67,116.837177,9,22,1.73,10,25,-6.05,14.01,36,Est,prelevement,0
42,218.818763,17,11,6.6,4,7,42.63,NA,73,Sud,carte,0
33,145.636636,6,6,4.19,4,42,6.58,25.44,77,Est,virement,0
68,114.123244,2,8,5.45,8,22,47.05,85.55,75,Nord,prelevement,0
23,148.889447,14,15,7.02,1,30,22.3,44.77,31,Ouest,virement,0
56,0,16,12,9.05,7,12,66.63,7.54,47,Sud,carte,0
25,189.976105,15,2,8.29,7,14,-22.69,39.78,94,Sud,prelevement,0
38,52.750796,8,10,2.12,NA,12,32.42,8.4,83,Nord,prelevement,1
63,205.872235,2,3,7.9,4,2,67.76,9.42,10,Sud,prelevement,0
16,204.038303,17,17,7.73,7,1,32.86,11.8,22,Ouest,carte,0
64,113.129436,3,21,8.37,8,2,65.91,80.94,80,Est,prelevement,0
83,269.340859,3,10,7.91,1,2,0.74,4.94,15,Ouest,virement,0
41,110.552211,18,3,2.42,4,15,67.38,49.27,16,Ouest,prelevement,0
87,136.234777,4,1,7.42,9,45,67.9,43.03,19,Ouest,virement,0
2,190.953992,6,3,9.83,3,43,-4.55,31.57,4,Sud,prelevement,0
52,112.002467,8,12,8.17,10,16,9.42,76.64,50,Nord,virement,0
45,151.225654,5,22,1.75,1,10,2.63,51.9,87,Nord,carte,0
34,213.505378,1,18,9.06,8,21,53.29,94.33,98,Ouest,carte,0
11,33.065959,17,11,9.11,9,4,51.76,68.79,63,Est,virement,0
53,111.654852,8,8,9.14,3,30,35.07,36.09,9,Nord,carte,0
28,123.409702,,13,9.31,4,3,33.36,20.73,71,Sud,carte,0
61,160.391022,12,21,2.2,8,43,47.22,39.61,69,Nord,virement,0
72,126.967485,9,22,9.91,5,21,-12.08,9.46,89,Est,prelevement,0
32,118.977755,9,19,1.07,8,29,39.23,56.39,26,Sud,prelevement,1
45,84.49409,1,17,9.11,5,24,64.26,78.21,89,Nord,prelevement,0
80,754.262669,10,2,8.21,1,10,57.22,83.43,86,Est,prelevement,0
9,94.925539,11,21,7.72,8,38,-21.1,80.35,24,Nord,virement,0
56,53.712802,15,19,4.49,3,2,-12.73,14.08,75,Sud,prelevement,0
63,124.203904,7,13,9.08,3,34,73.52,10.21,48,Sud,carte,0
46,111.371241,5,21,4.34,1,7,-7.49,51.27,58,Est,virement,0
53,130.499774,8,12,1.88,9,44,27.03,11.06,28,Sud,prelevement,0
37,262.372204,18,2,8.76,6,37,15.06,17.6,39,Est,virement,0
59,117.388168,3,11,7.34,5,41,6.8,68.72,15,Sud,carte,0
27,214.475454,3,0,3.12,0,2,-0.65,43.1,75,Est,virement,0
56,211.622322,8,12,3.16,9,13,36.16,64.12,92,Ouest,carte,0
12,238.157166,3,13,9.01,8,15,0.97,92.67,42,Nord,prelevement,0
46,52.940444,7,2,3.52,0,29,44.64,15.04,73,Ouest,virement,0
72,91.000476,12,14,2.34,10,35,18.93,75.36,12,Ouest,carte,0
55,154.700856,15,6,4.33,2,1,11.25,2.16,64,Nord,prelevement,0
74,66.721499,17,3,5.01,5,36,-18.16,10.36,67,Nord,carte,0
9,0,2,14,3.74,0,15,15.81,80.86,32,Ouest,carte,0
19,12.338638,10,13,5.0,5,39,36.22,64.21,66,Sud,prelevement,1
90,0,16,15,1.5,0,27,51.16,69.95,79,Nord,carte,0
64,131.177734,0,1,1.9,4,8,62.99,65.95,44,Ouest,prelevement,0
81,128.804729,3,2,9.8,6,17,45.34,29.07,28,Sud,prelevement,0
96,109.560032,11,3,1.02,6,38,-14.54,86.91,36,Est,virement,0
83,0,7,22,4.16,3,34,59.84,86.66,97,Ouest,virement,1
81,35.009967,15,17,5.15,10,18,27.67,42.32,66,Sud,virement,0
58,40.464195,15,10,8.81,3,11,-17.15,25.01,57,Nord,virement,0
83,155.173889,17,10,9.63,0,5,11.12,35.4,50,Ouest,prelevement,0
91,135.885897,9,22,3.72,10,8,23.34,32.12,81,Nord,virement,1
32,113.727505,11,15,7.87,1,30,5.7,5.14,3,Nord,carte,0
37,99.141833,8,13,7.78,8,4,58.37,71.65,67,Est,carte,0
73,247.33252,1,14,1.05,3,11,21.81,51.13,7,Sud,virement,0
55,190.075389,4,15,2.98,5,25,-25.48,52.67,84,Est,carte,0
33,181.895319,13,14,8.35,9,23,64.73,66.88,7,Nord,prelevement,0
4,194.732727,6,22,6.75,0,12,41.32,29.6,14,Sud,carte,0
36,193.500776,18,14,1.12,6,13,17.72,13.46,27,Est,carte,0
79,89.994957,2,11,2.0,5,6,33.02,45.06,10,Nord,prelevement,0
62,97.624279,0,10,,9,29,57.55,82.88,55,Est,virement,0
6,182.565595,7,8,8.36,5,12,-23.09,37.75,84,Est,carte,0
26,181.623786,8,14,4.48,2,42,60.03,11.46,78,Sud,carte,0
4,145.813778,9,13,6.93,5,0,52.38,88.61,32,Nord,virement,0
70,176.395299,5,5,5.37,4,15,-15.93,83.75,43,Sud,prelevement,0
16,109.798213,15,5,7.72,3,28,18.29,74.97,15,Ouest,carte,0
95,196.098565,12,20,3.1,1,13,57.77,54.79,85,Sud,carte,0
89,94.939857,11,9,5.98,0,24,-14.29,,85,Ouest,carte,0
76,65.695154,7,5,6.67,6,33,18.03,5.42,64,Est,carte,0
37,112.941244,4,19,4.18,1,35,-25.11,48.18,26,Est,virement,0
37,161.469534,6,8,2.65,7,37,0.7,13.91,98,Nord,prelevement,0
77,149.294616,0,14,2.8,9,18,67.97,12.59,95,Ouest,carte,0
56,150.037916,NA,3,9.09,6,6,5.07,69.66,10,Est,prelevement,0
56,209.506646,18,2,3.33,5,34,19.33,47.28,65,Ouest,carte,0
45,172.602221,17,15,8.15,3,32,-22.24,21.39,60,Est,carte,0
13,77.334936,8,19,2.99,4,34,-21.28,63.15,74,Nord,prelevement,0
55,29.376034,5,20,2.35,6,8,33.26,72.8,16,Nord,virement,0
41,17.613777,1,17,7.69,2,12,16.77,79.73,97,Ouest,virement,0
49,137.153814,10,7,4.02,0,32,2.65,40.06,11,Ouest,carte,0
60,104.949787,10,12,6.94,5,45,-14.1,49.37,83,Ouest,virement,0
29,83.144392,6,9,1.36,10,7,71.88,,26,Est,prelevement,0
14,114.038753,8,19,8.91,7,19,74.78,76.6,54,Est,prelevement,0
80,174.243057,17,16,8.77,10,13,-2.9,81.34,90,Ouest,virement,0
7,210.79443,17,7,8.44,1,16,65.24,32.55,32,Sud,carte,0
66,149.318052,0,7,,10,14,27.33,4.97,65,Nord,virement,0
67,166.085843,10,20,6.47,0,38,-20.81,57.16,40,Sud,prelevement,0
12,156.869078,15,18,1.64,4,45,-2.56,87.41,72,Nord,virement,1
80,191.260422,6,1,4.32,2,13,-7.46,25.22,47,Ouest,carte,0
36,17.890566,11,5,6.04,0,36,-3.99,20.84,84,Sud,virement,0
66,113.899113,17,13,6.37,8,22,-23.54,11.39,29,Ouest,virement,0
92,70.055854,16,18,2.67,5,38,-3.15,40.28,80,Sud,prelevement,1
28,184.841432,8,6,4.49,0,41,-14.7,89.15,60,Sud,prelevement,0
32,176.018355,3,2,4.0,3,26,64.24,78.07,33,Nord,virement,1
31,139.773823,12,1,5.74,10,45,-16.27,46.92,32,Sud,prelevement,0
40,202.656305,3,16,7.89,3,22,66.62,14.08,38,Est,prelevement,0
48,212.961136,14,11,9.98,1,41,20.28,26.56,77,Sud,virement,0
77,58.83661,11,17,4.69,10,39,44.68,15.8,37,Sud,virement,0
3,15.352443,17,20,8.64,5,0,54.48,66.78,64,Nord,virement,1
76,168.120222,12,10,1.16,1,29,-18.2,80.45,88,Est,carte,0
24,195.023014,7,9,8.65,9,42,46.16,67.9,45,Est,prelevement,0
40,133.896694,3,6,9.05,2,18,20.8,29.24,25,Est,virement,0
67,102.501201,7,20,6.04,10,33,-10.04,47.74,39,Nord,virement,0
50,107.829637,17,1,5.12,9,40,-18.3,56.03,97,Est,carte,0
20,14.50097,6,12,4.16,7,34,24.4,74.94,1,Est,virement,0
48,154.862535,11,9,1.82,2,3,-20.94,8.02,83,Nord,prelevement,0
81,108.383897,12,1,3.28,1,7,-24.9,62.98,74,Sud,carte,0
61,49.412782,7,18,2.52,3,32,13.56,72.47,18,Est,prelevement,1
81,189.797533,12,19,6.73,5,9,12.1,70.3,23,Ouest,carte,0
71,90.279446,4,1,2.6,9,16,74.14,9.13,2,Sud,virement,0
87,68.563234,4,6,5.14,8,16,-17.86,65.5,86,Est,prelevement,1
84,75.428104,15,21,2.88,0,26,70.26,53.13,85,Est,carte,0
82,77.990348,8,6,3.34,2,10,46.69,4.1,57,Est,virement,0
48,0,17,13,4.37,3,31,4.05,54.2,79,Sud,carte,0
72,123.313747,8,21,5.49,1,37,66.38,78.89,93,Est,virement,0
66,224.079506,3,18,5.83,2,28,38.99,31.5,13,Est,carte,0
59,102.189194,8,11,2.95,2,23,27.47,24.44,53,Sud,virement,1
75,80.50169,9,8,9.25,9,5,-12.77,28.65,14,Est,prelèvement,0
83,106.771075,7,20,5.26,10,13,-26.64,13.07,58,Nord,virement,0
11,125.413945,13,2,9.8,5,23,50.31,16.48,9,Ouest,prelevement,0
60,213.850065,9,19,1.17,10,3,-18.47,12.33,67,Est,carte,0
28,201.714815,18,15,5.66,5,43,-34.88,23.73,12,Nord,virement,1
64,139.187289,11,12,5.07,1,14,-9.86,51.39,65,Ouest,carte,0
44,14.005141,1,10,2.54,0,42,33.11,66.98,29,Nord,carte,0
77,100.586911,17,13,2.43,4,8,67.41,27.33,1,Nord,prelevement,0
82,181.695315,0,17,8.65,1,8,67.11,41.25,4,Ouest,carte,0
76,198.700259,8,2,4.36,0,14,-24.6,67.07,2,Ouest,prelevement,0
11,85.929822,12,12,1.81,6,44,1.88,28.62,16,Ouest,virement,1
