age,revenu_annuel,anciennete_emploi_mois,montant_credit,duree_credit_mois,taux_endettement,nb_credits_actifs,historique_impayes_24m,score_bureau,ratio_utilisation_cartes,nb_enfants,logement,defaut
38,28086.3,217,41934.57,60,0.21,3,3,444,0.55,1,famille,0
57,58280.8,152,18918.74,23,0.16,6,6,788,0.92,4,famille,1
34,63356.67,234,20897.11,39,0.38,5,10,500,0.24,6,famille,1
23,23797.1,234,22837.1,74,,1,3,546,0.04,6,famille,0
63,,75,20255.98,58,0.07,3,1,616,0.47,5,locataire,1
37,41446.91,214,31741.49,19,0.45,5,"9,00",528,0.45,0,proprietaire,0
57,29977.44,102,41295.69,75,0.67,2,9,429,0.87,3,locataire,1
64,37120.78,139,24725.38,28,0.16,3,3,428,0.57,5,proprietaire,1
29,52693.37,147,28737.04,16,0.1,3,2,711,0.53,1,locataire,0
62,18432.76,144,12771.31,42,0.35,5,3,575,0.26,5,famille,1
51,12906.6,24,7994.57,21,0.38,7,11,489,0.35,5,proprietaire,0
46,41068.62,43,38424.91,25,0.66,4,4,469,0.53,3,locataire,0
54,51190.89,135,3828.58,63,0.53,6,12,809,0.32,6,locataire,1
33,80212.07,187,4561.6,8,0.24,0,1,783,0.87,3,proprietaire,1
65,94884.25,227,18937.17,84,0.57,2,4,436,0.22,5,locataire,1
49,88607.39,53,32301.53,31,0.16,4,7,417,0.83,1,famille,1
30,15385.67,200,9972.68,33,0.37,5,2,428,0.92,3,locataire,0
65,24879.64,142,2500.71,57,0.48,3,12,708,0.66,0,proprietaire,1
23,80855.64,43,19581.82,72,0.43,7,1,605,0.66,4,proprietaire,0
27,92214.47,812.54,18510.52,75,0.3,5,7,407,0.09,0,locataire,1
35,22357.91,193,32225.79,62,0.2,1,6,818,0.61,6,locataire,0
50,23333.88,27,8762.12,47,0.05,4,4,454,0.34,4,locataire,0
40,37785.65,95,27714.6,39,0.58,1,3,815,0.27,3,locataire,0
57,73862.54,186,9772.1,61,0.35,0,10,615,0.83,6,proprietaire,1
67,77205.68,107,44748.76,56,0.59,5,11,668,0.27,5,famille,1
64,63751.5,61,25970.97,51,0.52,2,3,763,0.58,5,famille,1
64,14025.49,234,20553.91,56,0.54,5,2,660,0.17,2,proprietaire,1
31,26892.18,13,14546.82,74,0.71,1,0,564,0.87,6,famille,0
63,86260.62,187,38508.45,76,0.36,1,11,596,0.48,1,proprietaire,1
53,82894.6,50,37023.5,56,0.28,7,3,748,0.58,2,locataire,1
29,65335.24,11,40797.43,69,0.06,6,7,624,0.16,1,famille,0
23,78640.46,99,24783.71,81,0.4,1,10,523,0.83,3,,0
46,46432.39,224,32857.5,11,0.65,4,1,615,0.49,0,locataire,1
25,88308.56,29,25637.21,17,0.21,7,0,508,0.47,0,proprietaire,0
25,56671.52,114,17075.13,71,0.21,7,3,807,0.96,0,locataire,0
60,69991.56,87,19265.29,77,0.53,2,0,441,0.76,4,proprietaire,1
59,33589.92,171,24622.22,52,0.3,3,11,581,0.93,5,proprietaire,1
43,81619.68,67,10169.02,30,0.63,3,6,696,0.35,3,proprietaire,1
59,27200.93,109,9282.36,28,0.06,7,10,693,0.25,1,proprietaire,1
46,76355.76,202,37866.92,17,0.47,3,7,701,0.48,2,locataire,1
,94787.57,47,41706.69,43,0.32,0,7,797,0.43,0,famille,1
40,19804.59,148,44307.39,12,0.6,1,6,693,0.42,2,locataire,0
42,61810.32,50,16621.68,47,0.39,7,9,594,0.52,0,proprietaire,0
61,26470.44,39,1245.27,57,0.22,0,7,696,0.7,5,proprietaire,0
32,57789.18,201,33502.09,29,0.5,1,5,768,0.38,3,famille,0
27,49279.91,171,3244.19,63,0.2,7,12,641,0.11,3,famille,0
22,60685.94,206,9423.38,73,0.19,5,5,799,0.12,0,proprietaire,0
57,34997.45,91,40589.02,52,0.1,5,9,512,0.06,5,locataire,1
34,80024.09,57,25131.23,29,0.37,4,11,441,0.2,5,proprietaire,0
47,57590.42,40,31871.27,55,0.12,6,7,756,0.15,4,famille,0
31,18971.09,225,33142.17,62,0.68,4,2,519,0.41,3,proprietaire,0
55,57796.07,94,8745.42,8,0.26,3,2,763,0.92,5,famille,1
58,65633.12,77,27783.28,19,0.1,2,7,602,0.63,3,locataire,1
67,31416.22,178,39846.56,65,0.38,4,3,432,0.24,4,locataire,1
23,93840.81,146,1977.02,52,0.34,3,12,797,0.53,2,locataire,0
68,24364.49,115,42521.73,58,0.69,7,9,674,0.48,2,locataire,1
57,61701.88,87,31101.06,21,0.66,4,12,772,0.88,5,famille,1
32,19520.66,108,2530.66,7,0.62,4,2,773,0.38,2,locataire,0
51,NA,185,3027.13,56,0.11,4,3,493,0.45,1,proprietaire,1
59,13980.34,16,25401.68,76,0.2,5,8,631,0.21,,proprietaire,0
30,61846.88,149,40563.57,6,0.66,0,10,556,0.64,2,proprietaire,0
30,46727.68,213,15057.59,35,0.44,1,12,816,0.71,0,famille,0
67,36792.67,12,30271.12,67,0.57,1,8,808,0.6,0,locataire,1
24,29048.96,126,15028.79,67,0.3,1,12,726,0.66,1,famille,0
34,92123.68,37,15360.97,69,0.49,0,7,505,0.95,4,proprietaire,0
34,30072.63,214,42488.28,42,0.48,6,9,743,0.92,4,proprietaire,0
56,19003.26,142,36788.16,20,0.44,6,4,426,0.68,4,famille,0
57,15444.01,232,38113.29,,0.65,1,11,410,0.21,4,locataire,1
51,24004.07,178,29746.56,44,,0,12,719,0.33,0,locataire,0
49,21080.92,228,42075.82,,0.65,7,7,665,0.35,5,proprietaire,0
45,54544.99,13,35357.45,51,0.64,,1,454,NA,0,locataire,0
29,27530.41,168,9636.1,23,0.5,7,10,807,0.35,4,locataire,0
28,17207.63,188,39803.51,6,0.29,4,1,743,0.43,0,proprietaire,0
35,52491.47,196,32137.18,19,0.3,1,0,669,0.5,2,proprietaire,0
55,30409.24,54,9779.14,54,0.55,6,11,808,0.62,0,locataire,0
43,58503.48,231,33747.09,6,0.7,0,0,463,0.29,1,famille,1
50,26575.66,42,9034.65,69,0.56,5,4,639,0.26,2,locataire,0
62,32016.99,146,15349.59,33,0.13,1,,477,0.26,0,famille,1
33,43645.77,109,18555.19,15,0.34,5,10,431,0.92,1,famille,0
54,44739.25,216,42752.81,66,0.68,2,6,401,0.92,1,locataire,1
36,65530.9,118,6811.31,46,0.12,0,0,759,0.86,3,famille,0
60,35162.8,178,9882.24,42,0.65,2,11,625,0.93,2,famille,1
64,32055.53,147,6121.94,52,0.38,7,NA,,0.86,6,famille,1
36,65378.99,49,38256.55,77,0.09,3,6,504,0.42,1,famille,0
53,77475.13,158,8084.22,69,0.29,0,12,574,0.56,6,famille,1
60,67030.78,130,28804.24,73,0.65,2,10,744,0.96,2,proprietaire,1
60,21370.49,23,29072.53,70,0.34,5,10,454,0.83,0,famille,0
37,65210.02,153,7674.64,41,0.43,7,,610,0.89,4,proprietaire,0
49,23499.21,62,39367.98,71,0.2,5,3,584,0.01,2,famille,0
38,71976.13,25,22878.75,83,0.67,1,7,574,0.25,1,proprietaire,0
39,57032.6,146,2789.26,46,0.72,1,6,722,0.79,1,proprietaire,0
28,72596.18,131,4605.18,21,0.11,1,4,601,0.59,2,proprietaire,0
43,57335.47,33,36335.63,66,0.07,7,1,593,0.78,0,locataire,0
36,43555.35,181,37897.68,29,0.56,3,4,755,0.73,4,famille,0
23,36941.69,104,13116.49,59,0.34,1,9,447,0.23,1,famille,0
22,38762.87,69,21096.22,31,0.16,7,11.31,740,0.77,1,famille,0
23,53436.45,43,4879.67,79,0.41,6,4,486,0.16,3,locataire,0
48,49063.06,7,40118.04,31,0.6,0,2,673,0.32,6,locataire,0
53,25773.97,47,18386.87,14,0.29,0,7,448,0.85,2,proprietaire,0
63,68799.56,46,24960.35,66,0.42,2,9,642,0.67,0,famille,1
56,93319.8,172,33137.72,36,0.46,6,0,530,0.67,6,famille,1
25,64387.2,151,13137.02,80,0.37,2,6,428,1.0,6,locataire,0
24,69675.92,186,8222.42,9,0.63,1,2,725,0.2,0,proprietaire,0
38,27046.79,11,33882.1,63,0.34,3,3,722,0.83,6,proprietaire,0
66,22361.7,37,31141.29,78,0.7,0,12,814,0.13,1,famille,1
64,23000.39,167,5859.68,41,0.49,7,3,560,0.44,5,locataire,1
44,74120.21,158,14362.23,25,0.44,6,0,489,0.99,1,locataire,1
63,67231.83,28,15495.63,25,0.07,6,8,589,0.05,0,famille,1
42,85061.52,236,10201.81,54,0.14,7,0,757,0.26,1,proprietaire,1
35,92692.07,102,27997.77,44,0.14,5,2,717,0.51,6,locataire,1
39,50144.29,50,27570.47,31,0.35,5,11,803,0.78,6,famille,0
58,88189.45,235,44895.03,56,0.54,4,0,791,0.3,6,locataire,1
67,92199.86,124,5381.69,79,0.11,2,NA,634,0.38,2,locataire,1
26,36054.98,67,32957.71,45,0.06,2,0,811,0.69,3,famille,0
46,67666.3,75,18249.69,73,0.64,7,12,615,0.3,6,proprietaire,1
54,51342.9,219,35351.61,63,0.72,2,4,682,0.29,4,proprietaire,1
63,24426.34,162,39673.3,8,0.63,6,6,769,0.89,6,proprietaire,1
22,20837.43,183,14481.16,39,0.52,4,0,435,0.93,6,famille,0
38,18477.94,21,9810.09,29,0.44,4,5,598,0.62,1,famille,0
29,62191.12,230,12537.96,37,0.1,7,6,728,0.09,6,famille,0
34,86725.32,92,20060.67,70,0.16,3,7,617,0.75,1,locataire,0
43,57343.32,80,13194.58,40,0.3,2,12,629,0.21,2,locataire,0
58,36868.16,231,44166.53,12,0.58,5,3,613,0.65,3,locataire,1
56,71313.14,223,40939.36,69,0.37,6,12,664,0.08,3,proprietaire,1
26,91167.74,74,18019.39,46,0.71,7,4,802,0.52,1,famille,0
36,56997.52,233,16749.6,19,0.08,2,5,636,0.72,1,proprietaire,0
64,13976.7,107,30214.55,28,0.54,,0,553,0.86,6,locataire,1
50,26076.61,99,39862.4,51,0.56,6,12,502,0.51,0,famille,0
41,48979.67,92,9285.06,45,0.62,0,1,510,0.78,6,proprietaire,0
36,22687.1,109,22908.58,55,0.31,0,0,516,0.07,0,proprietaire,0
24,33167.45,144,32288.6,6,0.36,4,5,427,0.89,3,famille,0
54,45549.1,148,28060.45,74,0.65,5,11,418,1.0,2,proprietaire,1
66,43492.19,166,41156.83,31,0.6,,12,694,0.87,3,proprietaire,1
38,74424.5,49,38428.58,66,0.26,3,0,540,0.89,3,famille,0
59,24133.88,142,22467.1,66,0.64,1,1,405,0.29,0,locataire,1
46,84194.43,41,3766.62,61,0.46,3,3,804,0.19,0,locataire,1
37,55040.39,145,23822.05,27,0.34,7,1,721,0.09,2,famille,0
52,44047.11,41,22346.58,36,0.67,4,3,589,0.32,4,famille,0
,39673.73,231,5023.04,13,0.68,3,5,680,0.78,4,proprietaire,1
48,84119.15,167,32875.27,82,0.37,7,4,751,0.05,1,locataire,1
25,85542.17,11,14024.41,67,0.08,4,11,467,0.9,3,proprietaire,0
37,30497.61,174,33174.88,76,0.3,4,1,801,0.32,0,locataire,0
37,58558.74,162,36460.59,31,0.66,6,0,3281.8,0.25,3,proprietaire,0
66,74682.87,12,43433.3,503.87,0.59,5,5,735,0.06,1,proprietaire,1
28,36620.95,180,6272.3,7,0.63,1,9,755,0.07,5,proprietaire,0
31,82688.16,136,1874.22,58,0.46,5,11,541,0.52,4,locataire,0
33,40407.47,24,23263.52,58,0.48,3,12,561,0.04,1,proprietaire,0
41,67252.68,37,11340.78,20,0.07,3,6,680,0.32,6,locataire,0
38,32149.36,163,16048.21,23,0.3,2,11,738,0.88,3,famille,0
48,34701.17,177,17325.12,10,0.18,5,11,741,0.84,4,locataire,0
57,90957.29,16,26303.56,32,0.27,2,6,594,0.6,4,locataire,1
57,91153.32,31,11405.91,70,0.28,2,1,409,0.51,3,famille,1
29,29505.1,127,18609.31,79,0.16,6,11,589,0.83,6,locataire,0
47,67059.8,165,30070.14,54,0.63,0,2,648,0.83,1,locataire,1
59,13666.42,184,15784.19,49,0.7,2,0,816,0.11,5,famille,1
33,29278.96,66,10841.61,23,0.07,2,1,739,0.52,2,locataire,0
22,72964.54,48,43020.53,47,0.54,4,4,673,0.52,2,famille,0
39,24782.98,233,1568.89,59,0.47,2,10,640,0.44,4,famille,0
59,90104.57,233,24170.98,20,0.19,3,5,545,0.72,3,famille,1
56,13975.76,70,39493.62,52,0.7,4,9,751,0.32,1,famille,0
38,81375.7,43,34281.33,57,0.56,0,4,516,0.92,6,proprietaire,0
34,73890.31,34,31966.38,67,0.71,2,5,492,0.81,5,locataire,0
52,39656.44,96,5574.18,19,0.44,2,3,553,0.3,2,proprietaire,0
29,89179.61,88,22099.73,71,0.7,2,12,616,0.41,0,locataire,0
52,68119.13,226,35950.9,6,0.36,6,4,546,0.5,5,proprietaire,1
27,70540.59,36,11158.62,8,0.3,1,6,514,0.02,2,famille,0
62,94090.94,173,19429.78,17,0.48,0,NA,507,0.82,3,famille,1
59,69373.57,140,37968.65,8,0.5,7,11,483,0.45,0,proprietaire,1
67,38442.49,57,34533.8,NA,0.06,6,,818,0.76,6,proprietaire,1
49,36110.81,72,28891.74,60,0.1,3,11,524,0.12,5,famille,0
67,79810.89,160,24202.88,17,0.62,2,12,501,0.47,2,famille,1
61,60328.87,150,24146.1,78,0.26,4,9,615,0.7,5,famille,1
61,59526.8,86,43486.27,76,0.47,4,4,477,0.58,6,locataire,1
32,86422.63,80,31662.78,21,0.55,4,9,410,0.61,3,locataire,0
63,86644.04,138,37456.42,31,0.34,7,12,476,0.06,5,famille,1
54,56989.32,195,41870.96,66,0.62,3,12,802,2.83,0,proprietaire,1
