age,revenu_annuel,anciennete_emploi_mois,montant_credit,duree_credit_mois,taux_endettement,nb_credits_actifs,historique_impayes_24m,score_bureau,ratio_utilisation_cartes,nb_enfants,logement,defaut
35,89827.35,125,10580.43,17,0.21842,6,3,740,0.52,5,locataire,0
56,28209.61,134,18935.08,40,0.079353,3,0,802,0.43,1,locataire,0
51,12149.73,240,15708.05,38,0.486187,0,8,698,0.13,4,famille,0
46,32880.68,209,21396.0,55,0.303225,6,10,483,0.75,5,locataire,1
56,75386.26,44,18294.52,57,0.479287,7,9,661,0.26,0,famille,0
66,37295.83,112,37162.72,16,0.154886,6,4,497,0.23,5,proprietaire,0
53,27744.78,137,11696.56,35,0.154398,6,2,771,0.25,5,proprietaire,0
31,68348.68,238,25091.25,28,0.13227,5,2,638,0.63,1,locataire,0
63,19956.73,23,12074.67,27,0.426792,2,4,681,0.32,5,proprietaire,0
52,58333.84,101,26397.1,19,0.624072,2,8,419,0.0,3,proprietaire,0
29,64415.51,83,4549.82,63,0.156833,6,,660,0.28,4,locataire,0
55,12545.26,56,38326.82,16,0.2927,,2,451,0.18,3,locataire,1
64,91673.88,71,41591.7,75,0.13709,0,3,787,0.46,2,famille,0
26,15726.3,56,2249.27,22,0.097481,3,12,624,0.14,1,locataire,0
60,92527.97,122,16668.48,42,3.91284,5,1,698,0.9,2,proprietaire,0
25,15466.26,85,29767.63,35,0.547038,3,11,682,1.0,3,proprietaire,1
42,62667.62,231,27338.65,23,0.289347,0,9,704,0.51,1,famille,0
31,16710.79,113,37967.94,46,0,5,5,638,0.47,6,locataire,0
41,34376.66,73,10588.01,46,0.266202,3,12,444,0.4,2,proprietaire,1
44,86834.09,92,21959.48,82,0.32242,5,3,577,0.49,5,locataire,0
38,79898.41,1,29402.45,51,0.030513,2,6,622,0.09,0,locataire,0
60,48077.49,198,23167.91,60,0.303794,7,4,813,0.71,2,locataire,0
24,38011.99,232,5235.87,78,0.213062,1,6,662,0.64,2,locataire,0
52,90509.71,211,34273.75,25,0.730647,2,8,774,0.55,3,famille,0
57,20152.81,115,32393.7,61,0.372255,7,12,707,0.85,0,proprietaire,0
51,67779.29,187,16873.83,15,0.526358,6,1,617,0.07,1,famille,0
37,63101.95,142,9050.42,41,0.138547,6,9,820,0.02,0,famille,0
38,51768.86,87,27655.03,9,0.231425,7,8,813,0.08,1,famille,0
31,72508.13,234,14140.06,76,0.576634,1,7,784,0.49,2,famille,1
66,24737.93,10,32648.32,47,0.119193,6,1,583,0.87,6,famille,0
25,23201.51,112,2760.51,7,0.489593,6,2,604,0.92,5,locataire,0
51,71951.75,69,10253.81,42,0.726193,0,10,470,0.74,2,famille,0
36,39545.13,178,20760.92,37,0.134964,3,7,755,0.84,3,famille,0
44,27353.58,105,14622.96,66,0.654601,0,4,710,0.62,6,locataire,1
28,73510.46,68,24221.92,25,0.463912,4,1,763,0.28,2,locataire,0
43,78966.76,15,17666.25,48,0.35428,5,4,740,0.95,1,famille,0
50,18313.91,139,41150.23,33,0.348669,0,9,592,0.72,2,famille,1
65,20347.03,160,16105.89,25,0.141413,5,5,733,0.12,6,famille,0
26,92365.04,214,37840.17,60,0.18072,2,2,799,0.5,2,famille,0
30,84017.45,54,24048.64,21,0.255174,7,11,558,0.92,6,famille,1
38,87956.24,125,2186.51,43,0.111079,6,7,788,0.64,3,proprietaire,0
62,40068.36,112,22296.28,39,0.356575,5,11,439,0.24,2,famille,0
31,41157.97,61,1101.26,19,0.366268,5,1,710,0.64,3,proprietaire,0
28,90678.63,124,11264.98,26,0.390971,7,5,737,0.93,3,proprietaire,0
29,75664.07,152,15457.21,40,0.089198,2,9,,0.45,3,famille,0
55,12493.19,129,25249.64,19,0.572408,1,11,798,0.85,2,locataire,0
58,75600.97,75,12485.14,44,0.521582,2,11,488,0.06,3,locataire,0
31,74386.84,50,15697.86,31,0.524414,7,7,595,0.19,5,famille,1
29,41103.08,77,11670.2,48,0.440171,1,,636,0.86,2,proprietaire,0
46,38487.03,59,40832.75,16,0.179951,0,12,817,0.79,6,proprietaire,1
24,20065.59,126,28350.29,52,0.410763,2,3,532,0.87,6,proprietaire,0
62,57636.0,141,30057.68,11,2.379516,6,5,646,0.42,1,proprietaire,1
36,82528.46,118,21974.41,81,0.379292,5,0,680,0.83,6,proprietaire,0
23,59373.93,61,43835.21,25,0.514675,7,12,783,,0,famille,0
31,35737.59,71,35173.27,74,0.033005,2,7,678,0.42,3,proprietaire,0
44,45235.16,49,1450.07,15,0.624464,5,4,448,0.88,6,proprietaire,1
54,43801.42,0,21258.58,64,0.645039,6,2,756,0.1,3,famille,0
50,13812.08,94,13860.9,39,0.459011,2,10,639,0.28,6,famille,0
38,39913.96,30,43533.86,30,0.440224,1,0,564,0.13,3,locataire,0
23,12589.09,158,26908.96,84,0.510276,3,11,772,0.37,0,locataire,0
58,81064.09,207,16448.36,42,0.659012,2,5,706,0.07,5,proprietaire,0
35,21906.96,164,35642.8,31,0.273991,7,2,698,0.88,0,famille,0
33,14535.57,22,24175.99,81,0.592959,5,4,623,0.39,1,proprietaire,0
25,50233.4,197,20885.01,42,0.065114,7,2,699,0.84,0,famille,1
50,49810.6,59,7829.02,36,0.530541,0,11,624,0.42,4,famille,0
55,33875.77,142,30811.77,73,0.803577,6,NA,698,0.17,5,famille,0
29,80622.51,166,30711.05,40,0.227818,5,9,565,0.35,3,famille,0
64,92470.57,86,8571.8,83,0.131716,5,5,721,0.87,2,proprietaire,1
23,13569.59,227,42597.42,15,0.518256,6,7,420,0.13,3,famille,1
30,92322.5,39,15583.62,64,0.538525,5,2,771,0.34,5,proprietaire,0
46,51708.88,61,14690.81,64,0.575398,0,0,753,0.5,1,locataire,0
30,80959.62,122,11099.64,13,0.403205,1,2,633,0.81,1,locataire,0
34,92306.02,167,29330.53,69,0.568388,1,9,513,0.7,6,locataire,1
51,20665.95,165,36492.97,55,0.688901,3,9,405,0.19,6,proprietaire,0
50,62749.44,10,8859.38,55,0.05658,3,0,515,0.26,6,proprietaire,0
48,17442.93,196,11523.62,9,0.657549,4,1,607,0.81,3,famille,0
67,28608.98,170,14550.94,63,0.473657,1,11,732,0.64,3,famille,0
27,18646.57,220,10177.57,39,0.182705,2,2,429,0.97,4,locataire,0
58,92621.55,67,35156.2,82,0.286194,0,10,808,0.84,1,locataire,0
40,67353.44,182,23226.48,36,0.716282,1,11,422,0.72,5,famille,0
22,94487.59,201,34088.48,65,0.511776,6,3,570,0.79,1,locataire,1
47,63863.99,219,19484.07,47,0.163143,3,9,732,0.6,1,locataire,0
64,31918.39,102,16891.55,23,0.520828,2,4,590,0.52,6,proprietaire,0
48,58336.75,230,32481.17,81,0.54136,4,8,765,0.34,4,famille,0
45,36804.97,68,36896.99,43,0.223911,3,6,564,0.64,2,famille,0
26,59875.47,145,29539.83,79,0.338496,6,11,641,0.26,0,proprietaire,0
54,84884.0,89,35276.41,84,0.08634,2,3,651,0.07,5,proprietaire,0
67,13110.45,116,40084.41,36,0.111461,3,7,540,0.45,1,locataire,0
26,53640.39,213,44666.41,52,0.589493,5,6,444,0.26,9.05,famille,1
31,46357.33,135,43557.47,12,0.439161,2,0,679,0.99,0,famille,0
27,54509.45,5,3991.56,47,0.574255,4,6,440,0.1,2,proprietaire,0
30,79361.63,107,42427.25,70,0.514318,2,6,410,0.56,2,locataire,1
60,62583.87,116,31843.75,51,0.010498,4,4,637,0.6,3,famille,0
25,20830.24,48,27534.56,57,0.803433,,0,808,0.57,1,proprietaire,0
52,68538.4,9,28871.67,49,0.325717,2,11,556,0.82,2,famille,0
56,34426.19,234,17370.18,22,0.381661,3,2,689,0.28,4,locataire,0
51,47556.08,7,9715.76,47,0,5,6,571,0.82,6,locataire,0
67,65866.67,207,30491.64,44,0.824626,6,1,701,0.14,3,famille,1
50,16043.77,83,37208.93,29,0.473346,2,5,449,0.26,0,famille,0
51,77973.81,192,17121.8,26,0.328788,5,12,535,0.72,4,proprietaire,0
49,85383.16,122,34582.03,46,0.664993,4,10,467,0.01,5,locataire,0
29,74816.29,95,29390.54,43,0.584601,3,3,574,0.22,2,locataire,0
31,77305.23,201,17602.11,49,0.184775,7,7,533,0.32,4,locataire,0
56,45385.49,120,32230.18,,0.622006,3,12,421,1.0,0,proprietaire,0
40,75451.28,206,20981.95,83,0.272452,7,3,551,0.83,6,famille,0
67,13402.14,209,29672.99,26,0.307259,2,4,699,0.91,6,famille,0
59,35590.94,113,28342.28,,0.605346,3,4,595,0.9,1,famille,0
28,21013.33,37,25029.03,22,0.490681,7,1,725,0.82,0,famille,0
64,13633.14,58,21049.28,81,0.108984,5,4,680,0.57,5,locataire,0
28,20204.28,61,43969.34,13,0.182084,1,1,519,0.96,2,proprietaire,1
54,27534.27,13,44855.65,81,0.800204,2,2,569,0.77,3,famille,1
37,54903.91,213,9451.2,31,0.284811,4,6,818,0.17,5,locataire,0
31,20938.85,79,21664.62,25,0.171664,4,6,633,0.11,3,famille,0
53,86228.89,194,30116.93,42,0.565863,5,2,657,0.99,4,locataire,1
65,20827.05,238,37161.53,50,0.142261,6,7,528,0.15,5,proprietaire,0
43,13008.73,85,36139.09,37,0.304715,0,2,797,0.44,5,famille,0
25,58831.07,15,34268.24,39,0.288746,5,10,625,0.73,3,locataire,0
62,59830.67,69,17679.62,79,0.309321,6,10,696,0.69,6,proprietaire,0
36,47680.74,202,43783.61,47,0.642644,7,3,495,0.45,5,famille,1
52,20044.76,36,3602.02,36,0.371985,4,4,817,0.4,5,locataire,0
46,67647.24,141,19269.79,75,0.538412,7,10,721,0.52,6,proprietaire,0
51,55999.55,55,41596.17,24,0.654366,1,10,789,0.99,6,famille,1
40,86078.64,75,12820.34,35,0.699524,2,0,660,0.04,6,famille,0
33,12367.64,175,8781.2,11,0.220547,2,12,479,0.48,2,locataire,0
46,69529.5,84,32342.14,44,0.472378,4,5,615,0.07,6,famille,0
29,66826.36,45,18059.21,46,0.522764,6,2,527,0.78,2,locataire,0
45,24591.16,80,35149.4,53,0.705485,4,9,427,0.28,2,proprietaire,1
35,37491.96,71,39424.79,55,0.549707,2,5,702,0.44,4,proprietaire,0
51,92918.3,46,29491.52,65,0.591697,2,1,785,0.9,4,proprietaire,0
59,27184.86,6,28311.82,62,0.454324,7,5,813,0.94,2,famille,0
58,13258.51,191,25204.73,64,0.56736,5,7,550,0.56,5,proprietaire,1
35,87935.44,99,21465.14,67,0.840212,6,6,567,0.73,3,proprietaire,0
59,53730.68,54,15081.89,73,0.096469,1,2,741,0.16,0,locataire,0
65,18918.63,119,34925.39,58,0.873794,1,1,629,0.65,3,proprietaire,1
,62076.33,232,16065.25,52,0,0,9,669,0.55,6,locataire,0
42,91993.37,25,40909.75,43,0.408773,4,7,801,0.04,0,locataire,0
22,61202.75,128,30012.67,13,0.524049,3,5,408,0.83,3,locataire,1
24,15482.75,145,13747.6,81,0.264828,6,0,412,0.79,4,proprietaire,1
55,34361.86,121,34604.2,67,0.67795,3,,700,0.9,1,proprietaire,1
42,42342.6,115,14892.5,57,0.519285,5,10,510,0.08,5,famille,1
27,43950.91,114,32426.18,21,0.482401,3,0,460,0.6,3,proprietaire,1
37,85250.92,189,30870.57,35,0.457059,1,6,452,0.19,1,proprietaire,1
58,14072.59,111,4610.65,39,0.308094,4,9,627,0.78,6,famille,1
60,31753.9,184,15437.22,84,0.118771,5,0,493,0.14,3,locataire,0
29,72761.67,227,7159.06,50,0.323673,1,11,689,0.44,6,locataire,0
47,54836.13,240,40593.93,44,0.088024,4,2,424,0.36,5,locataire,0
27,13686.77,19,26817.13,43,0.72874,6,12,676,0.21,0,proprietaire,0
29,59746.3,142,44740.08,80,0.315968,6,2,411,0.33,1,locataire,1
32,60545.4,85,24168.43,74,0.344381,1,11,795,0.88,0,famille,0
44,16384.48,103,31913.51,43,0.367635,4,1,508,0.04,1,famille,0
61,55419.63,96,4052.02,72,0.387982,0,8,786,0.45,4,locataire,0
55,79667.23,150,24344.5,83,0.50981,4,12,525,0.51,0,proprietaire,0
53,86229.84,217,18749.28,64,0.429417,1,7,681,0.52,2,locataire,0
34,59656.86,13,42277.73,43,0.176982,6,7,765,0.76,0,proprietaire,0
48,49618.38,193,3415.55,30,0.359795,7,0,471,0.05,2,famille,1
68,27965.33,228,11674.31,30,0.140914,4,12,635,0.07,2,proprietaire,0
23,32682.51,71,12472.34,60,0.439871,1,8,513,0.42,5,locataire,0
40,31980.01,220,8986.44,11,0.28057,7,8,474,0.05,0,locataire,0
23,21719.33,10,43825.19,10,0.604252,5,4.34,401,0.06,5,proprietaire,0
39,83104.84,48,10912.09,77,0.516659,3,2,510,0.42,0,proprietaire,0
58,32143.13,89,33688.76,64,0.096288,0,10,466,0.95,0,locataire,0
35,78108.18,239,3110.57,60,0.202118,4,7,541,0.55,4,proprietaire,0
22,33945.76,101,5295.29,61,0.585574,4,2,697,0.35,6,locataire,0
37,80871.24,63,1452.25,6,0.462108,5,7,812,0.11,2,locataire,0
24,27240.97,50,4862.0,42,0.048563,4,12,632,0.84,3,famille,0
52,30276.76,171,14274.52,20,0.107747,0,12,450,0.94,0,proprietaire,1
35,25151.07,219,39088.35,52,0.06753,,7,534,0.92,3,famille,0
47,33053.12,184,44710.28,28,0.746756,5,12,568,0.39,6,locataire,1
43,60127.92,123,22935.23,20,0.255998,4,6,685,0.92,0,proprietaire,1
51,40797.96,133,25997.2,70,0.272148,2,3,806,0.62,3,famille,0
26,64756.33,23,27310.85,42,0.379416,3,7,548,0.7,4,proprietaire,1
43,85595.99,121,18208.08,81,0.648339,6,1,707,0.99,0,locataire,0
58,76108.75,152,42345.3,15,0.08837,6,0,531,0.6,2,proprietaire,0
28,86595.16,153,8915.05,57,0.189857,2,2,781,0.02,5,locataire,0
25,79311.84,75,33319.12,71,0.074665,5,12,506,0.06,1,proprietaire,0
54,53481.71,34,1955.22,48,0.50644,6,2,699,0.27,2,famille,0
51,60904.29,104,32374.87,79,0.150183,6,2,411,0.78,5,locataire,0
42,73344.31,62,18096.37,53,0.583953,4,1,638,0.8,3,locataire,0
67,78477.47,,17738.62,12,0.613239,4,2,478,0.71,2,proprietaire,0
53,39402.02,222,5902.63,37,0.129819,5,6,755,0.94,2,locataire,0
58,90728.99,,8857.26,11,0.300614,0,12,478,0.99,4,famille,0
52,68898.67,0,43528.62,12,0.610324,7,6,435,0.26,1,locataire,0
29,20686.66,179,5454.16,51,0.237149,6,1,424,0.75,5,famille,0
34,51425.89,24,33232.38,58,0.620829,5,7,792,0.74,5,locataire,0
64,75726.34,226,15848.17,49,0.401224,7,6,596,0.38,0,locataire,0
26,57246.03,213,37683.48,23,0.122439,1,3,472,0.79,0,proprietaire,1
51,24011.75,130,10032.84,61,0.509406,1,5,408,0.56,5,locataire,0
47,82456.36,47,11246.95,63,0.673893,5,3,504,0.97,6,proprietaire,0
32,70367.66,59,32307.09,63,0.232215,1,1,647,0.78,5,famille,1
33,37849.89,174,33865.37,41,0.428642,0,2,762,0.63,6,proprietaire,0
55,87775.07,191,43751.23,75,0.474168,0,9,749,0.9,2,locataire,1
62,24974.36,84,17373.45,70,0.333262,4,10,460,0.83,3,proprietaire,0
51,13040.11,120,15255.1,53,0.718747,0,2,506,0.68,2,locataire,0
42,36036.36,225,28304.49,22,0.086826,6,7,776,0.23,3,proprietaire,0
