temperature_c,vibration,humidite_pct,pression_bar,heures_utilisation_jour,nb_alertes_7j,derniere_maintenance_jours,nb_interventions_12m,consommation_kwh_j,indice_usure,site,equipement_type,panne_30j
66.9,16.69,39.49,8.11,12.46,10,155,3,442.29,38.57,A,convoyeur,1
73.71,10.92,72.59,1.61,16.12,17,95,16,465.46,0.2,C,pompe,1
63.24,11.82,70.45,9.27,4.87,22,38,16,566.34,10.41,C,convoyeur,1
88.79,5.61,42.9,2.24,2.04,9,392,13,342.82,33.8,B,convoyeur,1
86.42,1.49,68.28,8.61,16.84,21,703,4,773.25,51.68,C,compresseur,1
83.35,15.2,32.9,5.0,8.1,9,123,18,188.03,88.99,C,compresseur,1
73.59,9.07,15.26,1.87,3.16,19,725,1,651.68,13.99,A,compresseur,1
48.07,9.16,54.47,5.3,2.28,17,302,16,6046.38,63.0,C,pompe,0
47.98,6.86,35.0,9.0,20.75,5,140,8,683.89,96.78,B,pompe,0
80.02,13.44,82.04,7.28,1.57,12,443,16,384.48,94.93,B,pompe,1
80.5,18.26,79.49,4.76,18.33,11,597,7,466.24,69.52,B,pompe,1
,16.6,25.53,1.99,9.24,15,60,11,136.44,49.85,A,compresseur,1
49.85,0.71,51.81,4.23,4.09,18,492,15,241.3,55.29,B,convoyeur,0
54.37,5.28,56.33,1.07,19.37,18,397,8,645.8,18.85,A,compresseur,0
66.97,14.83,16.38,3.28,21.27,24,530,16,558.22,29.88,A,convoyeur,1
80.31,15.86,81.39,3.3,4.46,20,667,11,408.53,89.11,B,compresseur,1
86.87,4.37,47.23,8.75,5.6,15,131,5,115.85,91.16,A,compresseur,1
38.17,1.86,40.56,4.89,11.97,25,389,0,577.49,64.54,A,convoyeur,0
38.37,9.2,85.14,3.15,14.81,13,257,17,787.46,73.6,C,pompe,0
38.41,14.57,26.81,1.53,8.06,11,258,6,327.73,88.79,A,compresseur,0
69.79,5.82,33.27,4.76,2.71,16,150,17,751.81,59.41,B,compresseur,0
62.86,10.08,31.81,7.19,9.38,6,545,14,158.55,55.21,A,compresseur,0
40.18,10.41,15.61,7.82,18.36,24,295,15,NA,94.46,C,convoyeur,0
53.97,2.72,71.9,9.4,16.81,16,173,8,443.19,51.25,B,compresseur,0
71.06,NA,28.86,6.67,5.34,7,712,5,798.05,66.51,A,convoyeur,1
69.03,11.75,42.94,4.46,21.19,13,273,8,830.33,86.18,C,convoyeur,1
47.13,9.37,12.26,1.99,11.16,18,463,14,91.27,24.34,A,convoyeur,0
63.16,7.18,88.1,7.24,10.76,13,380,10,137.89,7.9,C,pompe,0
51.74,9.54,74.69,3.4,18.58,25,632,3,398.35,24.29,C,pompe,0
86.14,14.04,78.65,6.33,17.51,6,546,15,501.2,27.76,B,convoyeur,1
46.65,12.53,56.52,7.07,10.66,19,161,8,28.47,53.73,A,compresseur,0
74.15,13.82,62.0,3.84,15.08,6,52,17,684.87,2.63,C,compresseur,1
53.25,8.71,46.23,6.73,11.55,10,158,"12,00",24.06,52.82,B,pompe,0
57.54,4.47,67.77,2.45,17.07,22,493,9,778.94,15.29,A,pompe,0
56.55,5.89,74.67,7.14,7.66,20,213,15,562.15,47.76,B,compresseur,0
38.36,1.97,34.24,8.76,18.58,12,494,4,658.12,93.34,C,convoyeur,0
92.27,11.68,67.4,8.08,15.98,17,276,2,480.29,35.62,A,pompe,1
53.5,2.28,51.75,4.05,7.86,9,12,12,751.53,14.65,C,convoyeur,0
55.82,3.83,60.63,4.72,10.78,1,64,1,132.08,99.76,A,compresseur,0
44.23,0.55,81.26,3.11,21.1,6,94,2,136.96,84.3,A,compresseur,0
74.67,1.43,10.4,5.95,18.13,8,386,11,550.28,92.03,C,pompe,0
68.36,13.4,34.11,2.74,11.57,1,193,0,456.98,39.55,C,compresseur,1
52.59,10.79,41.38,6.36,18.15,20,436,10,633.23,37.85,C,convoyeur,0
69.91,10.29,46.0,8.25,11.55,20,673,9,655.68,81.61,A,convoyeur,1
61.4,17.84,39.93,6.06,8.45,20,438,10,519.43,30.59,B,compresseur,1
58.73,3.72,42.21,2.39,14.14,12,618,8,720.61,29.9,A,compresseur,0
94.64,11.9,70.92,7.01,7.92,4,665,6,177.62,18.28,B,compresseur,1
75.39,13.29,36.29,8.24,19.39,11,717,18,715.55,76.89,B,compresseur,1
41.3,14.26,64.51,6.72,18.66,20,51,13,752.5,44.36,A,compresseur,0
79.92,3.94,42.73,3.4,7.93,19,667,14,112.65,58.43,A,convoyeur,1
39.92,0.73,29.68,9.39,18.42,24,84,5,656.78,59.41,C,pompe,0
91.54,8.75,41.3,7.94,19.22,19,552,7,342.6,34.57,C,compresseur,1
52.9,14.76,26.31,6.11,6.68,12,221,18,296.77,28.49,A,compresseur,0
36.91,2.64,80.32,6.61,NA,1,99,7,254.3,31.92,C,compresseur,0
52.76,3.69,31.51,"3,53",11.94,15,108,13,103.65,37.22,C,convoyeur,0
80.44,15.75,71.18,7.34,19.27,4,174,12,4002.04,82.54,A,convoyeur,1
41.87,2.14,73.31,6.64,0.78,5,533,4,329.59,24.34,B,pompe,0
60.74,1.93,56.03,2.35,1.23,10,129,3,90.89,43.17,A,convoyeur,0
84.29,6.54,60.59,3.7,1.55,21,329,0,564.83,67.01,A,compresseur,1
79.93,0.52,26.6,2.77,15.31,24,150,0,516.1,54.05,A,pompe,0
50.29,2.22,68.75,7.97,2.32,14,330,9,433.16,92.46,A,pompe,0
65.34,15.99,45.59,9.06,17.06,20,595,7,430.94,5.86,C,pompe,1
38.23,11.03,51.61,8.51,15.94,9,474,3,271.88,62.6,C,convoyeur,0
39.63,17.66,29.08,5.58,18.48,23,498,0,763.86,77.14,A,compresseur,0
88.8,9.55,65.09,4.0,1.42,16,414,14,674.71,12.99,A,compresseur,1
45.23,12.94,33.53,8.45,8.68,10,150,7,596.6,28.32,A,pompe,0
37.54,5.37,64.9,7.36,17.59,22,260,8,601.96,24.29,B,pompe,0
92.96,17.6,41.2,6.61,15.07,9,720,2,NA,84.62,A,convoyeur,1
69.39,15.84,15.12,2.34,8.74,2,369,0,392.45,76.0,A,pompe,1
68.12,2.42,90.92,9.29,20.28,16,334,1,746.54,56.79,C,pompe,0
91.45,6.6,91.4,6.65,3.94,7,379,5,409.81,83.57,A,convoyeur,1
81.15,8.73,21.44,2.86,0.74,15,87,15,352.56,13.72,A,pompe,1
58.54,18.42,77.35,3.37,16.54,2,563,16,550.09,99.64,B,compresseur,1
44.88,16.55,73.84,8.52,4.91,7,155,NA,677.93,77.71,B,compresseur,0
40.69,0.33,51.89,2.05,16.95,17,630,10,153.23,75.88,A,compresseur,0
52.15,10.89,55.5,6.82,3.93,14,366,5,29.76,34.73,A,compresseur,0
51.4,8.7,84.55,2.52,8.03,0,497,13,409.52,11.72,C,convoyeur,0
81.14,6.95,81.62,6.37,0.99,0,81,5,827.82,27.7,B,pompe,1
65.95,3.24,46.6,4.49,11.06,3,3,1,398.94,71.3,A,pompe,0
49.3,2.46,10.78,2.09,13.7,5,232,15,167.31,9.88,C,convoyeur,0
36.5,17.3,30.25,0.98,20.4,21,354,2,642.32,502.79,C,pompe,0
36.43,3.4,80.92,7.27,15.67,1,693,8,452.25,52.86,C,compresseur,0
35.6,0.99,67.1,4.99,1.23,5,166,11,323.08,10.54,A,pompe,0
63.84,9.99,49.77,1.99,14.56,11,645,17,167.52,91.24,B,compresseur,0
54.72,7.96,72.87,8.65,21.71,7,75,4,528.98,53.14,C,convoyeur,0
75.02,17.17,86.64,7.37,18.08,22,242,15,559.27,2.11,A,compresseur,1
43.65,2.44,82.57,1.86,18.95,15,112,16,466.15,68.36,C,pompe,0
39.48,16.04,35.86,5.37,19.79,6,499,10,182.77,56.7,A,convoyeur,0
38.19,13.07,47.37,8.37,20.43,12,327,10,96.68,82.21,A,pompe,0
52.14,11.57,79.55,2.68,12.49,12,233,4,158.72,95.28,B,pompe,0
72.98,9.21,43.49,9.07,15.16,22,68,16,422.92,95.01,A,pompe,1
93.51,13.16,43.94,7.91,8.55,9,191,10,616.41,22.41,C,pompe,1
60.79,6.99,43.87,5.26,6.55,12,480,14,454.16,65.4,B,pompe,0
85.91,7.15,45.88,2.91,9.71,1,640,14,215.12,85.61,B,compresseur,1
82.38,3.86,73.2,1.85,16.55,24,410,0,66.0,76.59,C,compresseur,1
48.02,7.29,86.11,1.11,21.25,11,624,9,573.82,13.34,A,pompe,0
83.25,5.12,60.09,2.94,1.98,24,164,18,209.0,99.02,A,compresseur,1
84.83,9.33,36.0,3.81,19.3,7,354,6,572.57,83.16,A,compresseur,1
82.4,4.34,10.77,9.05,17.86,5,297,12,487.93,85.55,C,compresseur,1
50.38,3.49,19.84,2.13,11.08,18,257,0,622.52,64.04,A,pompe,0
85.25,12.42,33.35,4.48,19.18,13,29,16,671.09,69.91,B,pompe,1
77.84,9.95,18.19,7.3,0.86,4,22,4,585.6,66.94,C,convoyeur,1
88.48,17.35,15.08,1.48,11.63,5,492,7,631.33,43.69,B,convoyeur,1
79.61,11.88,78.71,3.2,20.7,16,504,1,576.19,95.15,A,pompe,1
36.33,17.2,56.04,4.59,13.14,16,446,3,656.51,32.14,B,compresseur,0
61.62,3.25,73.14,2.26,14.66,8,392,17,320.68,64.0,C,convoyeur,0
64.45,5.97,91.96,3.11,16.42,14,631,1,568.66,91.88,C,pompe,0
84.13,11.54,62.56,3.9,16.13,0,128,3,161.07,1.54,C,pompe,1
73.17,4.66,74.92,2.95,19.05,5,556,15,420.47,81.53,C,convoyeur,1
52.76,7.05,78.49,2.61,20.28,0,540,1,717.59,28.83,C,pompe,0
93.32,1.35,74.58,8.18,21.58,12,224,7,599.53,24.02,C,compresseur,1
84.97,8.55,60.62,3.99,18.58,9,70,18,240.0,48.23,A,compresseur,1
93.93,9.09,13.27,4.78,6.45,22,659,14,740.1,25.47,B,pompe,1
35.84,2.12,84.41,7.29,3.52,25,155,6,216.52,98.48,C,convoyeur,0
93.5,9.32,29.24,2.22,6.42,3,150,10,671.75,0.58,C,compresseur,1
89.47,7.87,72.7,3.3,14.63,1,718,7,94.72,40.15,A,convoyeur,1
93.84,14.52,34.17,7.02,7.32,21,234,1,211.34,61.69,C,compresseur,1
40.29,14.74,33.31,3.6,15.21,17,81,6,540.0,6.15,B,pompe,0
50.51,12.29,71.28,1.63,12.13,11,208,5,503.88,27.99,A,pompe,0
50.07,13.89,81.33,2.05,3.45,2,439,0,785.28,44.89,C,compresseur,0
84.05,5.18,69.14,1.74,7.29,12,615,18,556.26,64.28,A,pompe,1
56.88,10.38,70.13,9.19,4.87,12,102,1,378.84,18.76,A,compresseur,0
48.05,2.95,60.74,5.82,17.79,4,601,2,190.23,9.59,A,pompe,0
64.38,16.0,10.51,6.34,6.39,12,146,16,100.28,50.95,A,compresseur,1
58.7,0.12,56.82,6.35,12.43,22,402,13,253.43,8.23,B,pompe,0
89.43,9.4,27.79,8.89,9.94,14,707,10,418.46,69.25,B,pompe,1
64.13,6.49,47.44,3.73,5.83,10,44,1,579.5,94.9,A,compresseur,0
55.63,5.3,32.59,5.19,0.88,8,229,3,789.63,83.26,A,convoyeur,0
55.41,17.88,65.74,1.71,19.91,,80,2,598.37,67.54,C,pompe,1
47.86,6.68,49.02,5.03,4.7,18,198,2,547.47,72.12,A,convoyeur,0
62.25,16.88,33.3,6.24,5.1,"0,00",652,3,576.57,67.17,A,pompe,1
91.84,9.95,52.18,8.33,18.1,2,284,16,585.62,39.6,B,compresseur,1
75.78,13.48,11.9,6.78,7.5,NA,445,2,42.98,17.31,C,convoyeur,1
94.93,17.77,87.15,5.28,15.54,12,395,6,642.6,39.72,A,convoyeur,1
88.12,11.03,41.77,2.23,12.24,2,74,7,28.61,79.23,C,compresseur,1
55.03,4.29,17.17,7.29,9.24,23,5,10,444.95,1.34,A,convoyeur,0
47.6,7.78,43.06,4.55,0.72,22,655,10,515.94,32.44,C,pompe,0
51.41,17.83,82.79,6.46,6.42,24,122,5,558.48,96.14,B,compresseur,1
62.88,2.43,56.18,40.39,20.6,24,507,4,208.18,19.36,A,pompe,0
81.72,7.8,82.09,9.25,21.48,14,82,7,502.24,56.46,A,convoyeur,1
67.42,12.39,37.89,6.24,20.41,2,508,12,537.17,91.37,B,convoyeur,1
51.89,18.01,10.07,5.74,1.85,15,231,16,287.57,42.45,A,pompe,0
60.32,6.3,91.93,3.59,10.17,4,667,0,419.55,70.97,C,pompe,0
41.04,2.68,45.99,8.54,11.38,9,81,8,134.56,18.88,A,pompe,0
64.78,14.93,76.73,5.65,15.46,4,509,3,473.28,24.81,C,pompe,1
77.6,9.55,78.72,8.96,3.64,3,180,5,681.72,38.37,A,compresseur,1
51.42,18.11,90.17,9.18,16.23,20,356,13,112.77,29.45,A,pompe,1
42.3,17.77,19.68,8.55,16.34,16,656,13,299.59,83.11,C,pompe,0
72.61,15.95,73.08,9.46,8.02,3,291,4,384.31,6.1,C,compresseur,1
60.86,6.46,56.41,7.12,12.3,9,497,3,185.16,3.47,C,convoyeur,0
37.37,9.86,59.67,1.69,10.43,12,100,5,403.55,76.96,C,compresseur,0
70.05,4.62,20.09,9.14,106.65,13,641,5,738.28,89.24,A,pompe,0
92.49,11.56,47.75,1.93,0.73,2,564,7,601.67,16.42,A,convoyeur,1
86.5,11.03,,4.42,8.98,23,642,12,323.08,10.19,B,compresseur,1
52.32,15.85,71.4,5.86,6.86,3,337,9,496.71,46.24,B,pompe,0
61.82,8.75,85.48,1.65,5.9,17,83,8,225.42,96.56,C,pompe,0
77.34,7.1,49.56,1.04,14.33,23,58,3,846.65,76.45,C,compresseur,1
72.93,6.86,87.35,1.08,12.43,23,7,15,365.56,53.78,C,compresseur,1
72.52,5.37,81.9,7.04,18.94,4,554,9,591.82,40.22,C,convoyeur,1
55.88,13.86,60.91,1.9,0.92,13,216,2,552.17,23.25,C,compresseur,0
80.65,8.84,45.93,2.2,11.27,6,102,6,149.48,3.46,A,pompe,1
84.57,9.91,84.2,8.8,10.59,3,142,12,500.49,28.05,A,convoyeur,1
61.8,9.58,91.84,6.66,20.69,14,310,10,203.72,47.04,,pompe,1
71.75,15.57,25.73,3.89,15.35,25,426,18,267.07,3.4,C,compresseur,1
45.84,8.81,14.89,3.58,10.97,11,124,18,108.18,61.63,A,convoyeur,0
83.83,11.84,24.71,2.4,12.41,6,607,9,455.93,93.1,A,convoyeur,1
39.2,11.18,24.9,1.12,16.04,18,445,0,3784.95,56.1,B,compresseur,0
93.14,11.9,21.35,0.81,18.39,14,190,2,429.14,77.93,C,pompe,1
92.96,7.7,72.77,5.04,13.84,NA,118,14,639.85,0.43,C,compresseur,1
49.48,12.54,70.66,5.39,6.89,9,217,41.36,139.46,93.36,C,pompe,0
81.13,12.23,70.08,5.76,0.97,18,102,18,798.48,97.61,B,pompe,1
45.85,5.34,43.03,2.16,4.68,7,52,7,146.86,94.5,A,convoyeur,0
50.17,16.93,61.45,6.76,17.27,3,278,16,501.28,49.33,C,pompe,0
57.98,3.51,46.48,4.42,15.84,18,216,8,415.83,94.09,B,compresseur,0
63.82,12.62,91.52,3.64,,6,8,17,291.92,7.65,NA,compresseur,1
NA,2.38,65.46,2.23,14.99,22,670,18,589.28,40.6,A,convoyeur,0
69.28,9.99,74.27,9.17,16.44,3,365,4,,28.94,A,convoyeur,1
56.93,7.59,65.66,2.53,13.51,10,87,17,47.04,5.38,A,convoyeur,0
38.66,6.65,23.99,3.37,21.07,2,66,2,286.45,79.97,A,compresseur,0
86.75,16.85,71.91,2.59,20.56,12,427,9,210.59,3.87,C,compresseur,1
71.71,6.64,33.93,3.0,17.16,5,174,13,619.37,77.58,B,compresseur,0
52.0,16.39,30.97,3.57,19.98,0,455,11,557.93,64.75,A,compresseur,0
39.89,13.89,41.82,6.21,10.72,8,239,6,807.94,10.39,A,convoyeur,0
57.48,1.36,54.93,2.43,8.8,,233,10,620.79,88.68,C,convoyeur,0
67.68,15.34,69.89,4.15,13.65,5,328,2,247.04,49.05,A,convoyeur,1
68.44,2.6,82.85,5.57,17.99,18,141,8,699.65,78.25,C,compresseur,0
74.13,5.45,69.27,2.06,11.23,18,357,9,207.64,9.7,B,pompe,1
90.71,15.08,45.55,4.71,12.87,18,401,4,766.12,52.32,A,convoyeur,1
89.25,6.93,56.91,"1,11",14.12,20,261,4,444.13,86.82,B,convoyeur,1
58.15,3.65,18.51,4.14,3.06,11,273,4,17.01,59.42,C,convoyeur,0
62.95,18.21,18.81,2.88,2.66,10,84,6,635.09,16.22,A,compresseur,1
48.37,9.48,28.47,1.35,10.06,6,618,10,785.82,5.16,C,pompe,0
74.25,5.7,82.49,6.67,6.9,16,701,17,308.78,24.85,B,convoyeur,1
83.76,8.94,50.83,NA,0.8,23,367,1,178.95,8.7,C,pompe,1
45.43,5.32,73.86,6.72,2.7,11,245,16,108.27,2.74,A,pompe,0
40.91,6.91,40.87,9.17,1.51,22,115,9,793.62,91.45,C,pompe,0
59.92,NA,27.26,8.32,19.78,10,235,15,213.13,60.07,B,convoyeur,0
66.84,6.46,16.11,2.4,4.46,3,694,1,180.39,76.27,A,convoyeur,0
37.29,4.66,25.24,4.74,3.21,21,317,0,543.64,61.9,B,pompe,0
63.11,4.86,31.61,4.27,11.56,3,717,15,646.19,13.46,A,compresseur,0
41.59,2.24,NA,3.49,12.27,10,380,12,733.13,71.36,B,compresseur,0
58.64,9.23,44.92,2.62,11.88,11,460,0,595.45,2.62,A,pompe,0
73.67,10.39,51.17,1.33,14.68,2,514,18,398.88,99.62,A,compresseur,1
80.24,17.82,14.19,3.64,14.82,8,391,2,818.27,84.73,C,compresseur,1
76.4,12.06,16.51,6.42,19.77,16,179,1,359.92,47.49,A,convoyeur,1
44.52,3.32,54.04,3.0,9.88,19,470,9,403.92,74.23,C,convoyeur,0
37.29,4.91,52.16,2.49,9.53,15,146,0,,47.59,B,compresseur,0
91.54,8.37,62.92,0.83,2.75,21,714,4,670.75,80.3,NA,pompe,1
85.69,15.43,70.97,8.58,13.88,21,487,15,328.22,21.77,A,compresseur,1
94.59,14.74,29.49,3.44,14.53,10,331,17,80.79,21.2,C,convoyeur,1
85.6,11.36,90.66,4.69,15.17,15,541,0,180.94,46.59,C,pompe,1
52.02,13.62,74.81,3.6,16.66,11,518,8,799.1,14.93,A,pompe,0
88.2,15.09,39.27,4.21,11.27,7,601,17,618.13,60.31,C,pompe,1
68.62,13.06,88.17,7.1,3.12,6,505,18,434.68,76.68,A,pompe,1
88.73,1.67,27.18,8.92,13.57,9,556,15,705.57,80.74,A,pompe,1
61.44,15.56,69.15,6.75,11.25,21,424,17,421.59,13.92,C,pompe,1
69.55,1.17,84.91,5.38,18.83,0,200,4,445.02,32.99,A,convoyeur,0
70.92,17.46,25.14,7.21,9.0,1,499,6,277.37,95.61,B,convoyeur,1
NA,14.96,58.5,7.9,18.4,7,230,9,362.23,55.31,A,convoyeur,1
49.98,4.69,68.82,5.62,4.62,5,688,10,167.48,25.25,A,compresseur,0
66.93,16.8,51.37,8.88,8.1,21,574,16,836.19,37.63,B,convoyeur,1
42.45,18.04,34.62,8.73,10.0,9,31,4,744.51,32.06,B,pompe,0
56.46,8.12,34.5,2.76,16.56,7,642,9,825.64,68.34,B,convoyeur,0
38.28,8.58,74.21,2.13,20.25,4,226,18,665.91,88.37,B,compresseur,0
58.91,0.42,69.34,6.14,5.69,22,42,11,707.18,28.9,A,convoyeur,0
56.61,12.02,40.7,9.49,14.67,9,68,16,613.14,92.46,C,convoyeur,0
63.24,0.59,64.81,1.32,21.17,12,121,0,329.63,79.37,A,pompe,0
43.29,10.06,76.59,8.58,11.57,11,114,6,619.99,50.57,B,convoyeur,0
48.17,12.07,79.89,6.68,15.05,2,480,1,313.8,2.74,B,pompe,0
36.85,4.01,40.5,7.7,0.83,1,228,16,667.03,51.54,C,convoyeur,0
46.41,2.91,33.5,8.27,12.86,21,649,14,153.6,98.74,C,convoyeur,0
38.68,14.49,88.57,37.23,7.54,21,586,9,845.51,84.91,B,compresseur,0
62.89,12.05,76.18,6.64,1.82,15,562,8,461.87,99.0,C,compresseur,1
69.71,8.38,87.61,4.07,5.46,24,327,18,88.25,54.36,C,convoyeur,1
68.59,14.51,71.38,3.06,0.6,2,390,13,460.99,18.69,C,convoyeur,1
68.1,17.8,52.78,3.66,NA,10,515,3,191.69,97.56,C,pompe,1
NA,14.69,23.46,5.39,18.87,1,228,14,160.19,17.32,A,pompe,1
93.28,4.22,90.01,7.7,21.63,2,87,13,411.88,34.1,A,convoyeur,1
54.23,8.14,90.91,1.62,9.84,16,4,5,476.95,81.69,C,pompe,0
69.07,3.47,73.81,2.06,0.83,7,198,6,618.83,92.38,B,compresseur,0
62.88,17.59,75.91,1.41,12.95,22,467,0,646.67,92.09,B,pompe,1
81.36,5.41,53.52,6.08,18.78,22,446,4,743.57,71.51,C,compresseur,1
68.92,11.78,58.97,8.16,1.75,17,330,4,697.06,40.05,C,pompe,1
72.38,13.07,22.08,1.62,10.43,15,720,4,427.35,68.24,C,compresseur,1
43.61,0.79,82.65,1.31,20.01,13,219,9,241.39,55.9,C,compresseur,0
45.66,17.55,32.19,8.19,2.9,17,709,50.03,690.9,25.11,C,compresseur,0
62.14,11.9,45.91,4.14,18.83,25,309,12,593.95,41.4,C,pompe,0
85.25,3.44,19.8,5.8,7.87,2,41,7,,88.02,A,convoyeur,1
55.48,4.68,49.44,2.06,14.18,2,511,1,367.86,34.57,A,compresseur,0
60.01,1.41,42.74,5.46,17.79,16,311,13,376.32,10.49,B,convoyeur,0
86.31,12.37,20.58,4.92,21.11,23,601,9,482.18,85.53,B,pompe,1
76.35,8.61,46.56,2.72,1.07,2,391,17,328.81,17.35,A,compresseur,1
62.58,16.43,32.13,8.19,19.27,5,446,4,26.97,45.7,C,pompe,1
41.22,5.79,88.62,6.66,19.9,7,402,11,443.78,11.61,C,compresseur,0
