distance_km,poids_kg,volume_m3,cout_transport,delai_preparation_h,nb_points_passage,score_qualite_route,meteo_risque,promesse_delai_h,jour_semaine,transporteur,priorite,retard
718.96,95.58,1.03,295.91,33.5,11,60.82,27.31,109.94,4,T3,standard,0
542.67,99.34,2.76,417.95,14.56,7,80.39,15.5,22.18,1,T3,standard,0
1027.41,59.88,2.77,116.47,38.92,4,36.45,46.83,145.52,1,T2,standard,0
1715.81,35.39,2.47,9.79,57.13,6,"59,05",63.64,200.93,7,T1,express,1
937.95,84.64,2.88,30.77,65.04,6,53.68,84.55,25.49,4,T1,express,1
2459.75,118.24,0.0,407.59,43.26,14,5.77,46.37,158.0,6,T3,express,1
2601.25,87.98,2.39,442.9,32.28,1,NA,45.63,132.35,4,T2,standard,1
176.79,47.99,0.95,332.98,49.38,17,49.18,70.36,189.55,2,T3,express,0
2337.41,63.53,1.22,178.22,62.24,18,57.38,74.74,72.94,5,T2,express,1
752.92,5.83,3.04,116.84,10.68,9,51.89,48.32,,4,T1,standard,0
817.09,11.88,2.36,190.52,34.43,17,6.9,76.84,72.11,3,T3,standard,0
1789.33,76.95,0.37,301.02,62.28,10,23.35,43.34,190.64,7,T1,express,0
2831.51,41.6,1.56,295.64,38.78,6,96.58,95.74,110.97,6,T2,standard,1
403.59,20.96,2.06,6.28,27.77,12,59.24,61.61,175.16,7,T2,express,0
1473.83,92.38,0.65,128.19,10.63,15,81.6,19.56,165.88,6,T2,express,0
1720.51,117.83,2.33,415.67,36.07,2,49.57,12.46,180.81,5,T2,standard,1
1308.97,,2.33,308.6,7.93,7,35.45,91.33,230.38,4,T1,express,0
823.28,84.4,2.18,398.45,6.8,8,70.29,64.8,182.35,2,T1,express,0
2941.3,118.8,2.17,72.18,36.35,8,32.27,88.47,208.29,3,T2,standard,1
393.79,91.56,2.97,272.23,64.19,16,69.93,80.87,19.58,2,T2,express,0
1493.94,5.64,2.04,179.5,21.22,1,24.03,15.54,73.86,4,T1,standard,0
3168.8,175.1,0.9,291.79,3.65,10,16.52,69.83,7.5,6,T3,standard,1
706.87,52.09,2.32,340.97,5.53,7,72.06,58.99,66.43,7,T3,express,0
1232.06,47.83,1.54,182.96,15.03,15,46.57,95.23,68.06,6,T3,standard,0
2177.97,99.3,0.87,45.92,68.6,5,49.43,87.16,188.54,3,T2,express,1
2761.08,106.87,0.2,156.31,19.37,3,38.24,14.09,135.28,6,T2,standard,1
3066.41,100.15,1.05,323.59,43.11,11,64.76,93.27,46.41,2,T1,express,1
501.84,10.2,3.16,155.93,66.72,17,14.5,98.32,14.43,6,T3,standard,0
130.5,22.29,1.52,353.14,41.09,4,17.06,93.45,11.67,7,T1,standard,0
2882.99,64.29,0.36,279.95,42.23,11,34.48,29.47,12.64,1,T1,standard,1
3038.28,68.46,2.3,393.7,26.84,5,3.93,92.72,232.05,4,T1,standard,1
3153.45,15.15,0.7,445.94,6.71,17,64.79,5.66,68.38,4,T1,express,1
1291.86,52.03,3.06,278.48,27.22,15,96.21,29.37,36.99,4,T2,express,1
1582.15,99.56,0.2,103.43,7.65,10,85.94,43.23,188.05,,T2,standard,0
514.04,73.79,1.22,85.66,26.91,12,38.09,24.43,121.34,1,T3,standard,0
1530.7,49.29,3.47,99.97,23.88,4,49.48,83.17,206.2,5,T2,standard,1
3187.88,94.65,1.44,263.92,45.43,10,60.89,57.17,153.7,7,T3,express,1
2393.92,38.91,0.01,416.13,33.5,1,67.47,84.55,102.91,4,T3,standard,0
2690.29,32.28,1.69,307.16,69.89,3,64.95,26.57,87.69,6,T1,standard,1
2067.45,104.05,1.28,49.42,30.89,10,48.93,84.8,24.13,1,T3,standard,1
2034.88,95.84,3.31,223.99,20.87,2,88.42,66.1,57.94,4,T1,standard,1
2688.48,33.7,0.19,449.86,50.99,8,48.19,94.66,61.08,5,T3,express,1
1278.75,97.94,0.24,413.02,,7,97.96,56.03,227.33,3,T2,express,0
283.84,88.1,2.02,267.38,36.29,9,59.6,50.91,12.15,6,T3,standard,0
63.31,95.57,2.8,230.38,15.0,2,67.32,62.69,35.78,5,T1,express,0
3104.12,83.63,2.43,70.42,9.36,13,38.01,54.8,51.03,5,T2,express,1
2541.77,109.31,0.47,343.18,35.24,11,41.11,72.74,149.11,7,T2,express,1
1042.86,103.52,2.53,107.18,64.87,12,18.99,31.59,17.44,4,T2,standard,1
1628.45,49.4,0.32,144.5,5.97,4,4.36,58.24,106.95,6,T1,standard,0
2986.99,58.02,0.38,178.83,15.53,12,30.23,15.68,121.79,2,T3,standard,1
2154.9,56.94,1.03,178.78,5.77,15,11.01,2.72,59.11,4,T3,standard,1
1617.04,29.36,0.27,101.58,37.02,16,56.38,26.98,288.33,1,T1,standard,0
1659.88,46.7,1.87,88.23,49.72,14,27.89,19.57,111.77,1,T2,standard,0
1228.25,48.37,1.86,318.52,41.18,3,86.29,51.64,186.13,6,T1,express,0
691.28,85.45,2.55,87.71,70.99,10,86.27,51.26,48.96,6,T3,standard,0
2780.22,99.97,1.61,74.38,7.76,1,58.41,12.36,169.29,7,T3,express,1
2438.19,19.58,3.02,288.95,59.91,6,44.23,2.35,177.52,5,T1,express,1
2942.23,11.62,2.14,403.29,53.9,11,40.33,84.55,130.02,3,T1,express,1
1776.06,76.59,1.21,43.89,52.32,11,93.5,9.85,135.13,5,T2,standard,1
1666.85,19.25,0.1,212.01,21.09,6,70.41,18.64,127.86,7,T3,standard,0
3174.27,72.6,1.96,38.55,43.92,18,"18,19",78.37,231.41,5,T1,standard,1
2726.9,36.75,1.12,310.87,26.79,12,54.22,54.66,209.98,NA,T1,express,1
2851.14,102.89,2.78,61.35,42.29,5,71.31,91.07,54.58,4,T2,express,1
1248.04,5.59,3.24,59.86,62.56,2,27.52,31.28,207.65,1,T1,standard,0
793.53,"59,97",0.22,233.58,57.54,17,2.98,42.36,101.4,1,T1,express,0
2587.62,10.36,0.49,211.16,21.13,11,12.84,14.04,14.77,6,T3,standard,0
2868.94,NA,0.03,18.38,19.31,16,13.05,29.28,42.43,2,T1,standard,1
382.78,31.13,0.95,16.59,61.22,6,82.37,63.19,185.86,4,T3,standard,0
217.86,92.12,2.83,148.32,17.3,12,59.59,57.16,225.55,7,T2,standard,0
2741.65,115.49,0.02,22.36,53.31,5,34.7,34.31,237.17,1,T1,standard,1
2359.63,82.73,1.77,178.71,33.97,7,37.95,6.27,185.03,4,T1,standard,1
501.34,72.94,2.67,61.3,58.05,4,99.19,99.55,148.57,5,T3,express,0
950.17,43.02,2.42,383.09,16.19,15,34.07,16.12,204.24,5,T2,express,0
250.62,,1.66,279.62,0.71,13,25.94,13.96,213.61,7,T3,express,0
1023.43,96.22,2.46,176.27,37.35,"5,00",60.04,37.01,181.84,7,T3,express,1
1396.13,4.42,0.11,424.11,11.82,12,41.17,46.83,88.86,6,T3,express,0
1400.87,80.8,1.07,401.62,1.89,14,48.75,48.28,43.49,1,T3,standard,0
2899.58,76.47,3.06,413.76,6.37,4,59.24,66.5,55.22,5,T3,express,1
1150.02,2.2,2.95,152.94,21.33,16,84.84,42.79,39.4,3,T3,standard,0
3135.39,96.68,0.91,294.55,59.64,18,73.7,88.27,88.04,5,T1,standard,1
1129.63,108.06,1.42,321.45,39.41,8,57.66,85.47,89.88,2,T3,standard,1
978.87,83.41,1.51,209.54,27.0,16,83.02,96.12,117.69,4,T3,express,0
2434.75,26.08,2.27,326.09,66.55,13,12.54,40.78,49.42,3,T3,express,1
1006.22,39.66,3.15,264.56,49.06,2,36.12,54.57,106.58,2,T1,standard,0
825.95,103.67,0.73,408.24,15.02,7,30.1,34.75,65.55,4,T3,express,0
2178.09,87.72,1.86,117.23,31.38,11,25.92,50.55,196.08,4,T2,express,1
475.89,98.73,0.55,269.61,11.71,2,31.87,1.6,146.45,6,T2,standard,0
1268.2,58.81,2.69,418.34,27.47,15,20.07,75.06,142.7,5,T3,express,0
819.84,65.71,1.77,383.22,62.27,18,58.93,59.63,175.05,5,T2,express,0
1737.48,69.41,3.47,143.64,5.67,NA,40.29,80.02,64.0,3,T1,standard,1
1834.29,117.85,1.98,415.55,64.38,18,25.82,43.58,32.58,2,T3,standard,1
611.93,114.81,1.63,64.66,56.86,4,17.99,23.64,122.76,6,T3,express,0
1097.76,106.55,0.1,305.89,15.46,6,86.04,46.18,31.3,3,T2,express,0
1689.1,13.15,0.5,232.2,61.77,12,77.33,43.08,106.87,4,T1,express,0
532.98,13.93,2.21,224.47,16.02,NA,79.63,33.97,112.51,7,T3,express,0
410.69,43.03,1.24,377.98,42.55,1,69.83,7.2,177.01,7,T1,standard,0
1073.91,78.72,0.74,254.81,25.5,5,64.35,95.94,150.52,7,T3,express,0
2516.19,79.72,0.49,164.34,65.41,18,67.82,41.31,65.7,4,T2,express,1
1803.82,10.83,1.67,361.56,14.73,8,5.79,91.56,220.5,1,T1,express,0
3061.07,73.3,1.98,225.12,28.13,17,37.32,80.42,66.34,2,T2,standard,1
1598.65,102.2,0.49,203.75,56.95,1,38.98,15.76,231.19,4,T3,express,1
1593.66,95.92,2.03,230.42,52.85,6,6.55,94.35,70.26,5,T3,standard,1
911.03,67.47,2.67,328.81,6.2,16,97.68,5.7,76.68,5,T2,express,0
2836.55,85.25,2.88,205.21,37.43,14,4.57,21.14,15.81,2,T1,standard,1
695.85,86.2,2.59,248.36,49.09,16,75.46,37.69,183.15,2,T3,express,0
2458.79,21.11,1.31,339.9,49.97,9,15.7,88.94,NA,4,T1,standard,1
NA,55.94,2.26,377.92,63.26,4,57.8,16.59,197.15,5,,express,1
3198.74,111.32,1.92,342.87,56.21,9,70.97,82.36,66.36,5,T1,express,1
1989.41,19.6,2.86,133.76,7.05,12,1.71,51.96,160.56,6,T2,standard,1
1920.28,16.78,1.07,394.95,41.26,5,10.58,46.49,148.77,4,T3,express,0
856.44,107.86,1.18,95.76,35.49,7,13.45,90.97,230.76,5,T3,standard,0
2871.17,41.7,0.62,194.1,8.92,18,41.57,48.03,200.71,4,T1,express,1
1397.63,78.04,0.87,259.1,42.57,13,28.77,73.93,228.29,4,T2,NA,0
1752.34,45.63,2.97,215.32,1.8,15,99.41,96.28,122.34,6,T2,standard,1
2139.75,52.73,0.8,128.79,40.0,17,47.36,10.43,151.95,4,T3,standard,1
2258.75,10.17,3.39,247.75,45.14,16,49.03,25.59,194.76,6,T2,standard,1
1517.04,116.56,0.01,150.87,5.97,,2.34,4.59,52.73,3,T1,express,1
277.86,61.9,3.29,377.8,59.11,4,77.15,21.28,123.59,6,T1,express,0
610.43,83.34,3.06,35.42,39.85,7,0.55,93.54,201.71,4,T2,standard,0
2652.07,9.11,2.76,198.13,24.1,4,47.52,97.67,31.73,1,T3,express,1
700.94,118.63,2.25,24.89,70.22,12,52.87,37.93,52.85,6,T1,express,1
1183.51,27.4,2.21,116.19,65.23,2,80.06,32.43,175.19,5,T1,express,0
1462.16,30.93,2.45,430.25,69.99,3,22.19,97.34,211.62,4,T3,express,0
1986.45,95.93,0.76,425.82,49.7,12,58.39,67.01,219.44,3,T1,standard,1
473.51,23.87,0.52,23.91,50.51,2,27.29,39.54,115.94,4,T3,express,0
2223.54,60.34,2.9,399.42,19.92,12,33.46,61.48,203.7,3,T3,express,1
3056.31,37.41,0.47,19.65,35.97,1,35.37,91.82,228.39,6,T2,express,1
2839.22,75.6,2.22,235.03,26.4,1,80.27,76.99,202.25,6,T1,standard,1
174.3,60.85,3.13,268.85,28.94,8,25.97,86.72,92.98,1,T1,standard,0
2068.74,7.71,1.71,416.09,60.14,18,34.25,51.56,188.68,4,T2,express,0
29.5,80.92,2.39,249.54,58.28,3,13.24,60.32,102.23,6,T1,express,0
2654.74,104.99,1.58,"257,11",17.97,11,84.04,14.05,137.86,,T2,express,1
3184.4,108.55,0.88,121.29,63.44,12,54.69,20.87,103.73,1,T1,express,1
21.03,47.02,1.27,134.49,39.81,3,39.49,91.53,62.52,7,T3,express,0
1692.4,47.52,2.57,101.38,46.02,16,22.86,44.4,169.26,4,T3,express,1
1600.84,83.27,2.88,64.57,30.16,11,7.46,31.9,222.59,3,T1,express,1
1763.6,21.85,1.96,257.65,32.34,11,75.15,39.67,22.19,5,T3,standard,0
296.66,38.38,3.33,52.81,63.2,2,62.25,83.33,114.09,4,T2,standard,0
2409.66,62.91,0.99,131.52,20.04,18,50.69,8.12,135.51,3,T1,express,1
2358.54,82.65,1.17,171.08,16.03,12,16.2,70.19,75.61,4,T1,standard,1
795.95,115.37,0.84,413.17,52.9,18,2.16,67.94,220.28,5,T3,standard,0
19239.86,90.28,0.12,62.42,25.87,13,15.0,24.88,208.27,2,T1,standard,1
2318.29,35.98,3.06,335.03,68.96,9,4.31,59.72,206.97,4,T3,express,1
1589.09,48.76,2.67,238.78,43.77,15,43.99,89.76,185.29,4,T2,express,1
311.17,18.51,1.82,157.32,57.86,4,39.05,50.83,188.63,5,T3,standard,0
106.71,98.77,0.11,248.51,40.89,4,40.95,11.89,83.32,1,T3,standard,0
811.02,95.88,3.16,310.18,21.11,4,7.36,53.13,127.96,5,T3,express,1
1457.65,106.47,1.82,417.43,3.03,15,45.04,46.07,51.89,2,T2,express,1
1760.49,40.7,2.18,253.81,38.7,13,21.25,77.48,66.37,6,T2,standard,1
1451.0,97.41,2.02,124.33,38.45,3,62.74,58.52,191.84,1,T3,standard,1
192.8,101.13,1.98,445.29,40.6,18,28.6,65.09,45.18,7,T2,standard,0
3018.33,105.8,3.42,393.94,37.5,2,5.92,88.6,52.58,5,T2,express,1
1484.58,29.39,1.41,121.22,63.45,5,25.27,34.11,66.52,1,T2,standard,0
455.29,17.65,1.96,335.1,55.12,14,68.96,58.59,225.95,7,T3,express,0
1078.68,118.39,3.03,11.93,42.2,9,38.31,63.66,90.82,6,T1,express,1
423.13,21.61,1.51,443.26,60.58,9,55.63,96.92,166.04,5,T1,standard,0
2107.06,105.56,0.0,368.98,41.08,4,21.17,40.02,68.52,3,T1,express,1
1001.19,106.19,1.1,110.62,59.56,10,84.4,96.34,96.27,4,T1,standard,0
663.14,107.79,0.84,61.15,11.63,4,28.14,98.36,215.58,7,T1,express,0
597.87,118.82,3.05,141.25,17.51,5,23.23,24.34,50.89,6,T2,standard,1
2737.19,45.67,0.1,200.57,18.08,4,32.56,18.35,98.12,2,T2,standard,1
652.05,119.45,0.17,109.23,7.51,16,51.3,0.27,140.46,3,T2,standard,0
373.5,6.79,2.85,116.74,5.25,11,83.63,98.75,40.53,2,T3,standard,0
1761.48,42.89,1.28,367.93,24.4,1,25.29,59.75,180.67,7,T2,express,0
1908.19,85.8,1.21,328.09,7.79,8,4.56,99.39,14.75,7,T2,express,1
1564.25,1.19,0.58,35.13,38.02,17,85.65,35.75,166.18,3,T2,standard,0
3089.25,86.5,0.9,249.98,3.37,11,87.4,69.84,8.38,3,T3,standard,1
1194.33,10.19,1.07,166.47,63.17,4,25.79,58.43,30.42,2,T2,express,0
1022.46,68.52,3.42,120.54,37.27,4,46.14,74.49,202.62,5,,standard,1
1287.86,23.52,12.99,419.13,15.25,10,60.67,5.79,128.18,2,T3,standard,1
1517.72,76.92,1.36,185.5,39.03,2,69.12,34.34,54.01,4,T1,standard,1
295.7,32.87,2.95,448.5,9.77,9,38.41,12.64,130.51,2,T1,express,0
2846.15,70.11,3.11,118.64,35.88,10,58.48,22.77,116.88,7,T2,express,1
1627.11,3.59,0.81,446.74,80.62,4,35.72,10.19,163.63,,T1,express,0
2862.28,84.5,1.33,132.42,41.93,16,88.64,14.98,40.93,2,T3,standard,1
,62.11,2.19,76.57,51.28,13,24.51,79.88,221.07,2,T2,express,1
1047.23,64.11,2.82,343.23,55.02,15,50.23,28.32,149.58,1,T3,,0
1703.89,99.94,2.57,263.75,67.76,8,47.11,77.84,61.3,6,T3,express,1
1767.67,6.81,0.54,202.66,70.0,13,9.97,20.89,92.83,1,T2,standard,0
1075.04,90.72,0.27,244.19,44.29,13,6.77,7.63,110.31,7,T1,express,0
2451.57,104.89,1.14,205.51,64.9,6,50.22,27.06,83.57,6,T1,standard,1
1452.26,91.1,1.74,274.47,15.67,8,93.44,30.06,116.15,1,T1,express,1
2782.91,44.68,2.44,71.42,7.14,12,66.82,54.8,178.27,1,T1,express,1
2626.74,3.45,3.27,290.77,56.99,1,51.72,1.48,204.39,1,T2,express,1
1244.23,40.08,0.41,214.13,63.15,13,88.6,87.15,164.46,6,T1,express,0
3011.78,71.37,1.95,285.15,59.09,2,9.2,46.42,180.29,7,T1,express,1
2699.47,76.87,3.1,374.47,19.0,11,72.56,90.09,192.17,6,T1,standard,1
2932.03,109.35,2.32,354.42,29.01,3,16.41,10.15,32.19,7,T2,express,1
79.06,14.05,0.74,163.45,48.2,5,11.76,63.52,103.9,3,T1,standard,0
2533.45,13.53,3.28,401.65,30.56,9,18.79,23.39,133.27,6,T3,express,1
2024.83,64.49,3.32,304.06,38.53,4,52.79,2.72,159.85,5,T2,express,1
2441.46,20.93,3.34,379.45,65.88,2,14.11,38.57,173.99,2,T1,express,1
463.09,22.48,1.46,36.41,5.75,7,83.5,47.44,160.02,7,T1,express,0
840.92,6.02,2.19,348.29,71.25,12,46.94,40.55,177.99,6,T1,express,0
1748.5,45.73,1.38,70.69,35.82,18,53.88,34.45,235.02,1,T1,express,0
734.31,105.14,1.3,240.19,25.57,12,68.22,75.36,110.97,3,T1,express,0
1989.96,114.18,0.33,395.41,62.69,12,6.87,48.5,122.31,7,T2,standard,1
1288.84,115.65,2.94,278.27,49.03,3,54.69,76.55,194.51,2,T3,standard,1
1370.43,72.74,3.13,15.53,16.33,17,9.96,30.55,44.75,3,T3,express,1
3026.0,105.32,2.14,239.63,8.28,15,37.88,47.68,192.54,2,T2,express,1
182.6,103.43,3.46,320.97,10.75,14,78.47,21.25,12.72,5,T2,standard,0
718.47,104.37,0.35,256.74,40.02,2,14.34,51.76,143.21,3,T2,standard,0
2744.51,62.91,2.97,280.01,6.38,11,79.8,97.26,44.4,5,T2,standard,1
1285.7,48.39,3.27,213.05,26.5,9,16.5,17.67,10.54,4,T2,standard,1
2260.5,10.75,2.02,31.62,3.48,18,34.22,72.87,92.09,5,T3,standard,0
1667.03,69.01,0.42,85.91,63.57,14,46.67,14.75,149.91,3,T3,standard,0
2270.7,16.41,0.92,367.09,23.92,7,87.97,44.76,48.27,4,T3,standard,0
2250.11,43.28,0.98,402.37,0.88,3,99.23,18.36,165.27,1,T3,standard,1
2155.61,37.83,2.96,85.95,38.42,7,79.64,17.41,224.81,3,T1,express,1
881.85,44.9,1.45,337.42,10.69,9,38.45,31.47,221.26,3,T2,standard,0
799.93,2.68,1.92,259.17,35.49,10,82.3,7.43,181.35,1,T2,standard,0
739.81,53.55,0.23,287.96,59.26,4,13.56,27.12,65.0,7,T1,express,0
801.99,88.15,1.11,91.85,20.0,12,10.38,74.56,164.5,1,T1,express,0
2370.72,116.93,2.92,380.11,2.13,3,44.43,46.71,147.46,1,T3,standard,1
1219.66,21.74,2.58,208.75,1.11,5,6.16,39.65,227.92,1,T1,standard,0
1008.49,70.5,2.05,356.47,40.42,18,99.56,61.61,178.84,6,T3,express,0
1678.65,33.84,1.81,288.16,69.44,1,1.75,59.46,85.09,6,T2,express,0
2275.39,75.66,0.59,348.81,1.81,5,2.17,61.55,73.19,4,T2,express,1
1228.6,73.79,3.36,381.92,61.11,13,90.75,47.68,222.04,6,T2,express,1
903.13,36.03,1.19,245.76,14.49,16,96.35,26.04,23.59,7,T1,express,0
1636.83,49.11,3.32,44.7,24.58,6,8.46,54.24,76.7,1,T2,standard,1
615.12,78.96,3.34,294.6,0.85,16,53.77,37.15,121.62,7,T1,standard,0
2413.77,68.22,2.45,24.72,70.8,13,54.28,78.42,135.06,6,T2,standard,1
980.03,67.53,0.21,150.84,67.15,10,13.22,28.8,226.93,4,T3,express,0
2197.84,25.56,2.23,44.12,51.85,13,46.94,51.07,28.89,5,T3,express,1
84.48,55.76,2.52,438.98,33.9,11,92.99,16.32,1284.97,3,T2,standard,0
30.2,85.58,2.24,31.99,31.98,10,50.13,44.88,94.32,3,T3,standard,0
1292.77,19.13,3.3,281.0,64.21,16,15.35,45.69,170.57,7,T2,standard,0
161.21,89.8,2.55,406.21,16.25,2,1.59,89.9,101.0,2,T1,express,0
2684.37,24.15,0.34,79.47,18.51,6,43.9,24.73,174.78,4,T2,express,0
3040.22,67.1,2.87,291.43,17.82,13,0.77,11.69,148.71,6,T2,,1
335.14,21.62,2.88,303.06,10.93,5,87.23,70.22,25.83,6,T3,standard,0
2730.25,13.09,1.66,22.81,71.95,5,29.76,40.87,82.55,7,T2,express,1
3125.06,20.78,2.55,346.64,52.75,18,69.83,32.67,202.16,1,T1,express,1
1425.99,104.74,1.14,265.42,58.34,8,53.01,76.21,218.38,7,T2,standard,1
38.83,32.25,1.44,201.82,30.86,3,12.24,59.96,159.94,6,T3,express,0
2234.93,104.43,0.2,192.02,52.66,18,67.88,83.0,148.21,6,T2,express,1
3130.11,98.79,3.08,161.65,1.91,16,50.62,46.19,100.96,1,T1,standard,1
1667.48,51.94,0.83,122.32,62.69,2,90.05,95.24,156.44,4,T1,express,0
1090.22,45.57,0.57,107.53,9.3,12,77.33,65.11,100.35,1,T3,standard,0
1051.18,40.42,1.6,391.54,0.64,9,26.58,99.58,216.81,5,T3,express,0
1643.13,4.37,2.68,113.78,1.57,1,33.45,37.2,136.51,4,T2,,0
2149.56,53.27,2.96,108.0,71.0,8,65.5,42.74,196.01,6,T3,express,1
1186.67,75.91,0.27,179.06,37.94,1,74.36,6.65,36.52,4,T1,standard,0
1357.58,108.3,1.8,235.35,11.81,16,69.57,33.98,103.14,3,T1,standard,1
3093.02,NA,1.16,5.3,54.16,16,18.93,82.27,108.13,1,T1,standard,1
1801.32,35.28,1.45,176.19,61.57,11,6.99,,53.78,5,T3,standard,0
293.52,84.09,2.42,216.17,58.26,5,18.84,26.98,217.59,5,T3,express,0
NA,19.45,3.27,423.79,71.66,15,67.32,8.02,31.75,4,T1,express,1
2964.59,69.6,0.15,318.87,36.71,8,95.04,3.83,51.2,4,T1,express,1
668.72,92.82,,247.27,7.54,17,68.45,55.94,79.57,3,T3,standard,0
2450.25,115.4,2.26,412.81,30.25,14,83.49,55.45,164.14,1,T2,express,1
1316.41,50.02,1.04,332.66,1.89,2,31.64,7.95,154.78,6,T3,express,0
3015.43,34.95,0.03,55.54,5.37,16,16.4,76.62,76.51,4,T3,standard,1
1020.52,73.88,0.56,100.75,8.99,2,55.05,70.08,182.73,2,T2,standard,0
1850.98,111.03,2.08,239.87,52.67,18,87.01,78.21,78.19,2,T3,standard,1
1650.01,11.71,2.65,73.21,67.23,11,54.22,79.29,63.43,6,T2,standard,0
1735.55,20.79,3.47,258.91,49.84,5,96.99,93.54,184.62,3,T1,express,1
2880.59,18.05,3.39,248.38,40.77,15,77.08,90.29,227.7,7,T2,standard,1
1682.12,42.72,2.19,410.69,18.31,10,53.57,94.18,22.95,4,T1,express,0
1574.58,23.9,2.32,25.4,16.95,10,24.62,20.19,82.94,7,T3,standard,0
1829.2,107.29,3.13,226.76,0.99,12,7.96,70.14,233.59,1,T1,NA,1
2635.86,66.5,1.58,301.57,2.95,2,45.71,92.39,232.28,3,T2,standard,1
2556.6,37.73,2.79,26.77,55.65,9,54.41,79.49,130.33,4,T2,express,1
2947.54,19.24,2.93,301.26,65.21,10,21.78,10.35,73.45,5,T1,standard,1
2056.93,102.1,3.33,183.2,4.39,9,38.33,78.68,195.0,1,T1,express,1
448.46,81.19,0.13,49.07,56.61,9,45.98,43.17,143.46,5,T2,standard,0
1147.26,49.97,2.21,287.51,62.52,4,77.07,41.38,17.36,2,T1,standard,0
895.93,64.03,1.36,373.7,50.78,8,73.96,53.76,232.48,1,T2,standard,0
510.64,52.99,2.01,118.03,16.57,7,69.51,46.71,118.34,7,T3,express,0
3053.3,57.51,0.59,326.44,49.76,8,7.02,84.98,41.46,5,T3,express,1
1799.61,99.7,2.72,357.67,59.42,3,66.32,37.21,36.76,4,T2,standard,1
