age,revenu_annuel,anciennete_emploi_mois,montant_credit,duree_credit_mois,taux_endettement,nb_credits_actifs,historique_impayes_24m,score_bureau,ratio_utilisation_cartes,nb_enfants,logement,defaut
53,35691.83,37,37750.05,78,0.551373,2,12,425,0.09,4,famille,1
50,80748.36,184,20324.31,36,0.047808,0,7,431,0.65,0,proprietaire,0
30,57287.43,83,29349.61,71,0.341552,2,11,554,0.19,6,proprietaire,0
46,25297.35,63,28471.7,"64,00",0.34408,1,1,659,0.47,3,famille,0
51,58225.21,41,18570.33,16,0.155123,1,7,790,0.12,2,famille,0
63,19714.95,229,22092.79,15,0.708598,4,9,433,0.78,1,famille,0
35,84521.14,200,33698.54,58,0.213005,3,8,532,0.29,3,famille,0
54,87627.61,167,37346.74,29,0.225794,5,7,663,0.45,6,proprietaire,0
42,50207.67,79,3133.09,32,0.528813,2,12,653,0.72,3,famille,0
61,69010.81,158,1449.36,29,0.440362,7,11,633,0.91,4,proprietaire,0
51,88403.53,55,23747.78,15,0.050423,7,1,639,0.83,0,locataire,0
57,26389.85,199,32041.17,31,0.233257,6,3,795,0.71,1,proprietaire,0
,60874.77,173,17698.96,27,0.229135,0,5,771,0.0,6,proprietaire,0
49,46395.75,52,1297.07,22,0.605236,0,11,820,0.76,3,locataire,0
35,94984.89,223,35296.38,54,0.333082,5,4,433,0.95,6,locataire,1
34,27124.76,196,12849.88,72,0.017718,0,12,805,0.9,1,locataire,0
60,21996.3,50,44078.75,61,0.383432,2,10,721,0.64,4,locataire,0
56,89548.58,56,4566.05,36,0.176776,6,0,653,0.48,2,famille,0
23,91438.09,219,12462.09,24,0.677221,4,2,528,0.79,6,proprietaire,1
53,12251.21,179,12081.79,32,0.183806,1,6,478,0.98,0,famille,1
50,74756.81,51,30853.44,77,0.200577,6,7,483,0.95,1,locataire,0
63,12107.75,54,13596.44,24,0.70652,6,12,400,0.27,2,locataire,0
59,61540.27,210,6227.75,40,0.464878,1,6,790,0.18,3,locataire,0
27,74542.51,1830.81,42470.41,54,0.241331,1,9,801,0.17,6,famille,0
24,14447.82,9,42798.71,33,0.448913,5,11,725,0.06,5,proprietaire,1
54,76271.39,11,11824.94,62,0.153746,1,9,684,0.22,1,locataire,0
37,37143.74,240,18912.79,40,0.443633,1,4,588,0.17,0,proprietaire,0
51,20152.36,197,13694.19,57,0.127289,3,6,808,0.11,6,proprietaire,0
66,63583.87,212,29456.03,39,0.254985,1,6,724,0.84,2,famille,0
31,70473.75,63,,48,0.287147,6,9,442,0.31,4,proprietaire,0
54,62804.68,72,23900.95,12,0.144398,5,4,491,0.76,1,proprietaire,1
38,48026.87,182,12235.27,59,0.392939,7,0,592,0.01,5,famille,0
47,55288.87,166,17651.42,25,0.180033,2,4,666,0.64,1,locataire,0
33,94184.44,194,18467.6,78,0.515446,2,8,807,0.36,2,proprietaire,0
27,27191.99,7,28244.55,79,0.767272,2,11,603,0.19,0,proprietaire,1
37,53778.07,90,24273.32,35,0.265822,1,5,668,0.92,0,locataire,0
46,38741.24,28,36033.93,55,0.526377,4,6,595,0.19,3,locataire,1
37,92565.27,236,28914.98,41,0.063033,6,11,668,0.54,6,famille,0
64,44579.32,156,5433.08,51,0.194639,7,6,764,0.66,1,proprietaire,0
38,85292.24,17,9402.47,57,0.381126,6,8,576,0.07,5,locataire,0
46,72552.93,185,36882.05,30,0.573798,1,11,708,0.29,6,proprietaire,1
34,33242.17,49,9070.66,49,0.557625,6,6,552,0.38,4,famille,0
60,12688.44,35,42933.38,20,0.355226,3,8,819,0.65,6,locataire,0
66,48019.82,100,36606.28,50,0.530781,1,1,701,0.17,3,locataire,1
56,81173.61,44,4242.41,70,0.059087,4,0,548,0.16,0,locataire,0
51,57909.55,7,27699.24,49,0.495468,6,12,669,0.42,1,famille,0
29,88268.3,18,9809.65,22,0.191086,1,1,525,0.86,3,famille,0
41,24064.87,24,34048.27,66,0.228546,5,3,512,0.6,4,famille,1
32,17752.87,204,29630.5,71,0.15195,5,1,520,0.55,0,famille,1
34,84800.32,96,28163.87,40,0.63993,3,7,653,0.47,0,famille,1
33,30834.32,165,40982.91,76,0,4,10,763,0.09,3,proprietaire,0
62,13203.48,153,11696.29,38,0.258752,7,7,646,0.11,6,locataire,0
66,44537.46,15,33219.32,46,0.420742,7,7,768,0.01,2,proprietaire,0
51,68299.44,151,41470.55,6,0.20984,4,11,527,0.77,1,famille,0
44,27925.68,10,9828.69,83,0.356228,3,5,681,0.1,1,famille,0
36,26295.41,190,5072.5,10,0.494363,1,2,577,0.73,NA,famille,0
44,34661.96,90,12951.39,21,0.651018,7,7,568,0.84,3,proprietaire,0
57,88651.16,69,3344.56,31,0.3616,1,3,702,0.13,3,famille,0
67,29471.9,46,20592.22,38,0.597565,0,2,592,0.94,4,famille,0
46,54537.33,110,7825.12,18,0.291047,1,0,806,0.56,2,locataire,0
66,89927.97,80,31412.04,14,0.52985,1,2,735,0.25,,famille,0
41,34055.87,212,36276.9,31,0.118845,7,9,633,0.24,4,famille,0
62,45092.53,90,13047.57,65,0.407011,3,12,406,0.92,3,famille,0
24,32262.1,163,30794.86,19,0.574506,3,1,,0.6,2,famille,0
27,60447.7,86,,50,0.558657,4,6,445,0.52,0,famille,0
57,39781.41,53,36397.2,10,0.333813,4,3,734,0.83,2,proprietaire,0
46,43736.57,231,23755.49,61,0.789961,0,9,703,0.71,3,famille,0
52,64853.45,165,3139.3,17,0.488504,4,8,452,0.09,1,famille,0
49,24031.51,76,22914.12,65,0.664973,5,2,421,0.96,2,famille,0
422.38,87539.07,37,26390.83,30,0.386702,7,3,495,0.67,2,locataire,0
36,12507.97,114,25306.46,71,0.611278,1,12,633,0.3,0,famille,0
43,89102.97,113,21665.4,14,0.450729,2,8,515,0.65,3,famille,0
32,91480.25,231,30860.62,42,0.281757,6,1,755,0.72,6,famille,0
46,68615.93,79,32757.54,56,0.194181,6,4,585,0.76,2,locataire,0
34,50469.69,161,44859.8,16,0.391141,1,2,697,0.68,3,locataire,1
52,55178.9,32,25561.06,50,0.09684,5,1,469,0.88,4,famille,1
52,89261.87,238,44805.1,11,0.57554,3,0,437,0.81,1,famille,1
35,32633.53,169,3041.15,58,0.080032,6,3,552,0.54,3,proprietaire,0
30,34424.71,27,14120.99,75,0.018702,4,5,465,0.35,1,locataire,0
49,67883.36,166,27250.65,44,0.279363,3,0,655,0.91,0,locataire,0
46,32740.84,192,25960.21,37,0.594531,6,9,,0.18,5,proprietaire,1
68,36909.83,96,40850.24,37,0.375811,6,1,498,0.75,2,proprietaire,0
49,33033.52,34,12122.07,44,0.4722,5,10,819,0.17,1,locataire,0
65,21269.89,77,39758.61,57,0.322473,5,4,789,0.17,1,famille,0
60,17977.32,57,25792.66,31,0.385124,1,8,547,0.31,1,locataire,0
64,64711.72,98,13118.71,76,0.073415,7,0,441,0.22,3,famille,0
65,43799.13,122,7967.96,12,0.222375,0,7,457,0.14,3,locataire,0
50,76010.77,94,41557.97,22,0.806643,6,5,757,0.7,0,proprietaire,0
50,47887.16,112,19445.98,62,0.529974,6,3,785,0.32,6,locataire,1
42,34949.69,191,32080.92,33,0.361426,2,12,797,0.41,2,locataire,0
43,90883.89,95,3397.6,83,0.653579,0,10,416,0.42,5,proprietaire,0
36,33586.52,201,20631.86,50,0.566846,4,12,701,0.76,2,proprietaire,1
53,24229.89,64,14790.22,38,0.381425,4,0,466,0.12,2,locataire,0
59,49606.64,116,12147.15,11,0.270928,7,11,552,0.37,5,proprietaire,0
48,"58651,42",21,11410.2,71,0.260464,1,4,791,0.48,4,famille,0
54,14440.5,48,12426.42,49,0.991958,2,11,814,0.2,0,locataire,0
34,94460.29,220,27198.49,17,0.611363,4,7,725,0.82,5,famille,1
34,42031.39,238,39171.46,29,0.160532,3,0,498,0.02,3,famille,0
36,44661.48,167,29172.26,63,0.660515,0,8,750,0.14,6,famille,0
35,26104.26,101,4527.1,41,0.176483,3,0,659,0.23,3,famille,0
45,19473.56,59,32930.28,57,0.095061,7,5,467,0.35,2,famille,0
23,62826.37,214,42819.4,63,0.499688,1,0,740,0.04,5,famille,0
38,86537.23,172,22034.75,38,0.538998,1,7,769,0.69,5,proprietaire,0
38,88723.79,239,22070.72,41,0.57254,0,2,670,0.65,0,proprietaire,0
47,NA,222,5200.12,15,0.55709,6,5,621,0.05,3,famille,0
42,83321.84,105,31613.66,16,0.301804,3,9,400,0.11,1,famille,1
43,43966.75,88,7221.17,16,0,0,12,595,0.63,3,proprietaire,0
60,68015.84,190,34610.76,7,0.285119,1,10,435,0.91,4,famille,0
59,83806.03,11,42684.36,76,0.216443,6,10,760,0.53,5,famille,0
65,78121.69,176,20074.05,59,0.622612,7,3,538,0.9,5,locataire,1
55,24792.74,149,9864.81,34,0.362983,6,2,570,0.67,0,proprietaire,0
24,14645.81,192,17072.44,9,0.215063,7,0,780,0.58,0,proprietaire,0
56,64269.51,69,14912.78,6,0.587498,6,7,654,0.85,0,famille,1
24,83644.53,190,41351.82,64,0.59363,6,5,767,0.49,3,famille,0
67,83126.95,182,23610.74,53,0.280965,0,3,603,0.28,0,famille,0
25,46031.64,35,28346.59,74,0.272536,5,2,624,0.05,5,locataire,0
55,87952.08,164,3499.64,32,0.595735,1,0,431,0.38,3,famille,0
35,35260.24,123,20448.33,10,0.658181,3,6,617,0.83,3,famille,0
53,69712.38,150,38954.96,71,0.644695,1,8,469,0.99,5,proprietaire,1
64,58986.97,75,22461.12,23,0.03309,4,2,700,0.44,6,famille,0
38,61308.77,22,43163.7,15,0.686544,4,9,501,0.97,0,locataire,0
25,17820.73,174,25472.08,59,0.028165,5,9,409,0.76,2,proprietaire,0
68,57229.29,79,33056.86,61,0.342042,2,0,523,0.28,4,proprietaire,0
51,14353.52,83,8363.29,37,0.321258,6,10,791,0.26,2,famille,0
60,62635.99,28,34200.13,29,0.214866,7,10,478,0.2,1,famille,0
31,34901.39,196,24327.96,77,0.177652,3,9,536,0.2,5,locataire,0
25,40477.16,14,41619.5,51,0.712296,2,12,791,0.78,5,famille,0
46,73201.98,202,37089.1,59,0.45252,6,7,757,0.98,6,locataire,0
60,85096.88,161,30147.18,38,0.384456,7,8,573,0.4,2,proprietaire,0
32,79379.07,32,8560.33,17,0.346561,4,7,789,0.45,0,famille,0
67,56275.19,77,14690.89,10,0.109002,1,7,501,0.75,6,locataire,0
47,41919.41,88,34372.67,55,0.605047,3,12,661,0.29,4,proprietaire,1
26,19455.11,152,16576.84,16,0.234972,5,12,546,0.65,1,proprietaire,0
41,58489.33,9,2461.25,28,0.082922,3,11,441,0.61,3,famille,0
37,61824.95,62,25441.03,42,0.418166,4,7,708,0.01,0,famille,1
46,83003.7,201,24708.46,46,0.667149,1,6,610,0.41,1,locataire,0
27,57966.47,229,3610.06,64,0.370776,2,11,641,0.29,6,proprietaire,0
57,31647.16,99,7395.79,83,0.224688,1,10,760,0.79,3,proprietaire,0
29,64622.16,181,14043.47,23,0.117077,2,2,455,0.33,4,proprietaire,0
45,84333.31,77,25248.65,40,0.038253,4,8,583,0.61,3,famille,0
30,37521.03,207,20542.86,64,0.870411,7,6,808,0.35,2,locataire,0
37,29882.43,102,16588.77,77,0.276717,0,11,577,0.44,0,proprietaire,0
51,64341.55,218,41257.79,83,0.455886,4,4,786,0.39,3,famille,0
53,36466.15,80,13915.56,60,0.393114,2,2,689,0.53,2,famille,0
48,15997.91,125,2841.25,30,0.52474,1,2,466,0.05,1,proprietaire,0
47,94304.61,4,9412.67,62,0.093092,5,7,487,0.52,1,proprietaire,0
,22295.01,183,28548.24,83,0.490223,1,7,623,0.18,5,proprietaire,0
46,51442.86,75,17056.87,21,0.086178,4,2,669,0.99,4,proprietaire,0
46,17493.82,112,13603.67,40,0.494545,1,10,565,0.54,3,famille,1
54,16505.14,112,16174.35,21,0.576703,4,8,796,0.45,2,locataire,0
47,40681.75,84,9428.38,61,0.384668,7,1,495,0.69,2,proprietaire,0
26,91305.28,238,2488.41,36,0.657328,0,12,583,0.29,0,proprietaire,0
36,34868.96,45,28000.22,15,0.054157,3,9,512,0.22,0,locataire,0
36,27205.16,126,5319.92,39,0.158092,3,0,468,0.92,5,locataire,0
61,37943.95,132,28459.97,16,0.574157,6,5,583,0.89,0,proprietaire,0
41,35546.88,72,35641.34,24,0.48343,5,10,643,0.11,0,famille,0
60,23557.23,43,35872.2,50,0.16263,3,82.23,618,0.16,6,proprietaire,0
36,15893.57,135,29735.23,35,0.107522,1,1,447,0.42,0,locataire,1
23,89086.2,,27580.92,25,0.175022,7,4,703,1.0,2,famille,0
26,69920.06,199,22798.78,37,0.291784,2,6,716,0.88,5,locataire,0
57,26643.38,3,23893.12,54,0.508118,4,9,816,0.63,2,proprietaire,0
52,72170.87,177,35390.35,48,0.219577,4,2,728,0.54,2,proprietaire,0
22,22148.21,56,21114.53,83,0.088604,1,1,663,0.65,4,famille,0
67,59942.06,154,23497.71,66,0.37003,0,1,616,0.04,1,proprietaire,0
39,51968.61,170,15653.62,40,0.362017,0,0,569,0.96,0,locataire,0
52,66180.61,NA,33822.48,27,0.45577,4,7,760,0.37,4,locataire,0
40,44725.26,127,20527.02,22,0.639887,5,3,508,0.38,,proprietaire,0
23,92696.7,70,11956.8,10,0.812266,1,10,754,0.57,3,proprietaire,1
34,78511.78,2,13748.64,31,1.329787,5,3,799,0.33,1,locataire,0
35,35021.03,214,21116.83,79,0,3,2,541,0.0,5,famille,0
22,53537.58,37,25479.91,83,0.543462,5,0,473,0.27,4,proprietaire,0
26,89753.79,186,12757.11,38,0.289068,1,9,558,0.57,0,famille,0
61,47907.91,92,30610.53,83,0.314795,4,8,799,0.76,2,famille,0
31,66151.88,158,102263.63,21,0.572274,6,11,740,0.25,5,famille,0
42,14672.2,195,4227.58,27,0.367961,4,12,745,0.04,0,locataire,0
57,81897.66,4,35554.66,57,0.198936,6,7,815,0.46,0,famille,0
22,45620.93,18,30708.34,78,0.404914,7,5,728,0.38,2,proprietaire,0
49,72832.98,144,1919.12,66,0.581196,5,9,757,0.29,5,locataire,0
50,13072.07,55,8080.54,81,0.3834,4,2,588,0.22,3,famille,0
26,68337.86,144,32258.79,28,0.595801,0,2,534,0.71,6,famille,1
31,18007.22,216,44441.04,21,0.473476,0,5,679,0.71,5,locataire,1
35,39835.98,14,20280.79,12,0.540066,3,5,572,0.14,3,proprietaire,0
62,27348.01,137,37285.09,16,0,5,10,811,0.49,4,proprietaire,0
54,83242.28,208,38851.01,62,0.129925,0,7,601,0.46,5,famille,0
37,36387.24,27,21499.34,18,0.453293,0,1,783,0.04,2,locataire,0
54,51863.71,39,14479.58,22,0.345341,4,9,505,0.21,2,famille,1
30,67623.82,194,9950.18,72,0.482594,5,1,666,0.61,2,proprietaire,0
68,84920.14,9,27694.35,55,0.350925,7,7,417,NA,2,locataire,0
35,33273.41,85,14592.39,72,0.288614,0,3,640,0.56,6,famille,0
46,60075.98,187,41965.28,7,0.226202,42.69,12,611,0.74,0,locataire,0
37,48243.63,11,40631.19,65,0.580557,5,11,494,0.64,4,famille,0
23,82158.42,129,19319.2,27,0.583026,2,11,630,0.76,4,proprietaire,0
44,36094.62,107,11779.38,37,0.541939,3,8,486,0.88,0,proprietaire,1
48,58282.72,130,8991.92,49,0.070995,0,4,505,0.62,1,locataire,0
62,47974.12,225,32460.29,74,0.253702,2,11,432,0.87,3,famille,1
