temperature_c,vibration,humidite_pct,pression_bar,heures_utilisation_jour,nb_alertes_7j,derniere_maintenance_jours,nb_interventions_12m,consommation_kwh_j,indice_usure,site,equipement_type,panne_30j
81.62,2.47,56.96,3.32,13.16,25,326,16,608.29,3.74,B,pompe,1
78.46,15.66,55.9,3.75,6.64,10,119,11,730.55,38.46,B,convoyeur,1
66.59,1.9,69.34,8.87,1.13,2,121,3,321.31,75.41,A,convoyeur,0
50.91,7.0,69.3,8.54,19.01,15,162,0,303.44,41.12,B,pompe,0
73.06,0.45,38.7,6.93,7.28,9,337,15,822.54,10.19,C,pompe,0
57.01,6.86,88.38,4.23,6.82,25,315,12,681.49,38.93,A,convoyeur,0
76.75,10.9,25.69,8.91,9.8,1,719,14,298.33,41.38,C,pompe,1
80.59,10.68,81.11,2.5,19.98,19,728,12,303.77,12.13,B,pompe,1
41.76,15.29,81.15,5.53,14.17,1,9,11,512.35,10.76,A,pompe,0
93.32,8.77,57.51,NA,15.75,3,594,6,58.63,32.12,C,compresseur,1
75.1,4.44,85.6,4.96,8.94,5,237,1,98.74,88.52,B,compresseur,1
50.23,3.63,22.83,6.37,8.85,25,324,5,71.53,24.61,B,convoyeur,0
70.55,0.35,22.1,8.42,4.92,21,194,14,101.98,60.7,A,convoyeur,0
79.39,5.22,41.3,9.34,6.17,22,273,16,73.29,14.68,A,convoyeur,1
79.12,16.53,81.11,8.4,1.55,1,689,3,496.06,7.94,C,NA,1
71.09,13.66,52.26,6.31,2.08,18,705,8,559.8,93.05,A,compresseur,1
68.75,13.0,68.94,5.81,6.08,4,600,11,157.57,9.31,C,pompe,1
90.02,7.28,89.93,4.38,12.59,17,465,14,565.38,89.0,B,compresseur,1
62.76,17.1,22.81,0.81,14.92,6,581,16,634.61,35.59,A,pompe,1
41.47,18.28,44.99,5.26,12.76,14,255,,228.95,98.51,C,compresseur,0
37.51,8.88,85.77,7.8,15.96,15,558,4,629.44,94.82,B,pompe,0
73.05,17.42,44.71,4.57,10.02,16,27,16,182.05,68.56,C,pompe,1
86.54,4.05,37.91,2.09,10.64,17,87,17,501.49,52.36,C,pompe,1
78.76,2.6,53.32,3.15,5.53,20,583,3,571.78,97.59,B,compresseur,1
62.36,13.52,87.96,8.39,3.49,11,88,8,28.81,5.92,B,pompe,1
35.6,5.56,24.57,8.95,13.18,24,120,3,439.31,5.8,B,compresseur,0
60.28,13.33,53.25,8.39,7.46,21,192,10,557.61,21.86,C,pompe,1
44.58,8.93,13.54,8.36,6.76,5,568,2,70.67,64.63,B,pompe,0
83.84,10.65,75.19,2.05,13.56,22,10,7,271.49,20.75,B,pompe,1
92.15,9.97,11.69,2.57,1.79,11,254,16,199.12,10.62,A,convoyeur,1
45.03,3.88,51.38,3.33,13.95,6,688,3,201.54,34.88,C,convoyeur,0
39.69,17.45,29.05,6.35,11.91,8,540,10,33.34,83.0,C,convoyeur,0
94.8,1.79,44.68,9.35,5.68,3,719,4,244.75,9.52,C,convoyeur,1
89.44,5.78,33.21,40.38,6.69,1,684,17,418.64,26.02,B,convoyeur,1
74.15,10.89,48.74,3.93,17.91,19,407,7,748.33,75.05,C,,1
65.35,6.07,82.86,1.61,5.69,0,206,18,69.29,9.72,C,convoyeur,1
60.93,15.86,21.7,1.07,18.76,9,452,10,844.79,55.77,B,compresseur,0
45.02,15.17,14.67,4.7,3.71,15,350,10,367.76,8.08,C,convoyeur,0
49.31,11.81,56.41,1.25,17.13,2,419,4,540.34,82.13,B,pompe,0
55.87,16.46,70.98,7.13,5.57,25,25,1,393.95,33.45,A,convoyeur,1
57.51,9.47,21.57,9.45,8.98,20,362,10,44.59,42.93,C,pompe,0
88.92,15.79,84.64,26.79,11.25,15,236,2,667.68,28.22,A,pompe,1
65.37,15.88,36.16,1.67,,10,661,13,568.07,37.89,C,pompe,1
80.75,0.26,36.65,6.37,20.56,12,363,8,322.93,60.29,C,pompe,0
77.41,12.1,70.22,6.6,1.02,14,255,7,671.19,77.62,C,pompe,1
67.06,6.04,25.53,5.7,5.06,14,692,8,435.7,23.09,B,pompe,0
56.5,6.69,90.29,2.51,1.49,11,384,14,221.2,41.38,B,compresseur,0
68.08,9.2,27.26,9.34,8.93,18,202,15,424.53,57.46,B,convoyeur,0
54.6,16.76,72.75,3.08,1.24,24,29,17,238.26,69.84,B,pompe,1
50.0,4.14,85.86,2.73,12.62,18,566,7,178.31,48.01,B,pompe,0
66.14,15.78,31.0,1.98,9.97,18,283,9,355.47,16.67,A,compresseur,1
84.78,1.58,31.61,3.18,7.7,7,465,17,56.7,20.97,B,convoyeur,1
88.43,9.26,,8.69,0.52,19,577,9,708.33,20.29,A,compresseur,1
85.24,9.04,16.68,4.41,3.61,15,235,14,251.02,71.86,A,compresseur,1
86.53,17.11,62.39,2.56,3.12,14,687,7,620.88,55.78,B,convoyeur,1
48.38,3.25,32.4,3.07,16.73,15,562,13,826.9,97.45,C,convoyeur,0
39.8,9.37,74.27,3.71,16.34,21,290,6,13.11,51.78,B,pompe,0
56.6,11.59,67.9,5.25,16.26,1,527,15,695.81,58.18,B,compresseur,0
91.01,18.35,44.23,8.83,8.94,4,615,17,288.17,45.86,B,pompe,1
72.88,8.92,77.43,1.55,14.51,1,449,4,390.61,95.06,C,pompe,1
43.71,3.8,51.16,9.44,10.42,5,165,6,102.66,48.45,A,convoyeur,0
80.66,10.95,86.25,9.48,9.72,9,276,9,776.5,14.13,C,pompe,1
49.36,8.62,47.7,3.19,6.35,12,486,14,685.97,78.24,B,convoyeur,0
55.45,4.78,42.25,4.76,4.0,0,720,13,619.96,92.83,A,compresseur,0
58.01,7.07,88.87,3.82,15.33,1,3,15,691.52,28.66,A,compresseur,0
63.12,16.2,74.38,8.5,10.91,18,414,8,533.18,2.92,A,convoyeur,1
44.49,2.0,39.2,9.36,6.6,3,387,6,118.34,71.55,B,compresseur,0
69.76,16.65,64.7,6.63,13.82,14,721,1,460.41,89.26,B,pompe,1
90.17,3.29,84.2,7.49,9.94,3,35,11,701.76,29.61,A,compresseur,1
35.36,4.59,66.09,8.32,7.39,2,314,11,783.41,11.26,A,convoyeur,0
53.51,15.06,70.41,6.08,19.51,24,534,14,43.1,18.59,A,convoyeur,1
79.22,17.93,27.56,3.14,9.92,2,469,7,435.67,90.63,A,pompe,1
63.9,8.67,75.6,8.71,5.99,13,28,12,598.57,16.11,C,compresseur,1
62.79,7.51,46.75,4.74,6.56,25,547,16,378.49,40.57,A,,0
58.46,4.92,16.99,2.54,20.6,5,31,5,763.07,92.73,B,compresseur,0
51.89,4.07,45.57,4.62,20.99,4,153,10,213.34,2.63,B,pompe,0
82.77,12.95,18.38,8.79,5.84,10,51,12,243.28,44.64,C,pompe,1
72.7,6.62,77.34,3.65,18.2,0,340,2,488.36,16.74,A,convoyeur,1
71.22,17.43,53.88,4.43,12.66,18,95,5,557.49,54.56,A,compresseur,1
45.01,1.76,24.38,7.76,5.09,22,509,11,595.9,37.49,C,compresseur,0
89.57,8.17,63.8,5.98,6.91,1,483,14,12.37,2.54,A,pompe,1
53.91,10.16,63.85,8.24,9.99,3,189,11,284.33,85.82,A,convoyeur,0
85.82,14.39,90.21,5.26,17.27,19,217,1,195.95,11.21,B,compresseur,1
53.14,12.43,34.77,7.09,9.3,18,355,0,504.33,46.24,B,compresseur,0
48.02,16.72,50.97,4.38,18.7,1,324,7,172.66,3.89,B,compresseur,0
72.97,2.15,66.88,1.91,1.86,22,626,12,158.99,77.57,C,pompe,1
37.83,8.82,59.15,6.73,9.45,24,22,4,763.39,90.2,A,compresseur,0
64.79,9.52,13.2,4.68,12.84,7,283,3,231.99,49.15,C,pompe,0
57.78,1.46,21.58,6.55,2.57,2,195,10,778.41,91.4,C,pompe,0
83.95,18.03,24.96,7.27,15.77,2,30,15,56.76,94.29,C,pompe,1
68.68,6.78,12.76,5.5,11.03,4,621,15,468.44,68.78,C,convoyeur,0
38.33,1.47,43.39,2.06,7.8,1,534,5,503.05,28.43,B,convoyeur,0
39.93,3.93,41.0,6.72,21.82,25,183,13,330.05,15.81,A,pompe,0
62.95,13.7,48.31,4.15,15.09,4,721,14,658.81,79.22,C,pompe,1
67.88,17.73,47.68,5.98,1.63,2,317,9,741.43,80.5,C,pompe,1
54.66,15.84,74.76,,9.68,22,464,18,736.12,90.25,B,compresseur,1
51.81,9.86,22.39,8.51,6.26,19,294,8,34.26,74.8,C,compresseur,0
93.66,9.04,59.13,1.36,17.75,23,431,16,657.45,3.78,C,convoyeur,1
87.04,6.19,81.46,8.57,18.08,18,517,16,626.75,91.54,B,convoyeur,1
69.26,17.62,54.25,3.69,21.33,14,365,15,495.95,73.02,C,convoyeur,1
87.61,11.53,80.2,2.94,3.21,25,132,13,438.12,85.78,C,pompe,1
74.56,18.15,64.51,9.39,2.88,16,200,2,443.19,57.66,B,compresseur,1
72.39,9.37,77.73,6.34,7.92,4,386,2,692.9,74.72,B,compresseur,1
83.99,3.89,83.67,5.88,7.02,20,296,3,84.98,81.28,A,pompe,1
83.28,7.0,37.5,4.8,16.22,22,471,8,238.85,33.26,C,convoyeur,1
42.04,8.0,77.87,3.97,12.53,0,73,5,733.3,22.36,C,compresseur,0
72.27,7.14,85.4,3.39,21.62,24,438,6,304.5,95.3,A,pompe,1
41.03,17.23,23.57,5.57,8.2,24,378,5,421.69,96.51,C,compresseur,0
48.72,15.34,51.25,1.3,4.69,13,354,11,120.71,22.05,C,pompe,0
79.44,18.13,86.87,3.02,20.1,7,425,3,556.47,11.34,B,compresseur,1
93.38,6.44,30.24,3.12,19.72,2,568,14,705.11,55.81,C,pompe,1
92.59,1.45,38.03,9.33,7.99,17,382,1,716.0,66.01,C,pompe,1
67.19,15.85,13.15,7.42,7.34,3,197,2,683.58,24.15,C,pompe,1
89.08,16.34,74.2,2.42,17.3,17,14,12,159.38,94.54,B,convoyeur,1
35.48,10.07,17.19,2.56,18.24,10,61,0,700.96,30.79,C,convoyeur,0
53.4,3.24,71.2,6.59,8.39,22,248,2,766.75,62.82,A,convoyeur,0
70.27,9.61,52.12,8.44,8.74,3,361,6,490.45,14.35,C,pompe,1
62.89,12.81,84.81,1.44,3.5,25,57,7,304.02,82.63,C,pompe,1
38.76,,56.92,8.36,19.09,9,477,1,117.05,19.84,B,convoyeur,0
56.08,0.43,15.63,7.81,12.01,7,469,2,386.08,86.22,A,pompe,0
77.23,11.35,18.8,7.49,1.99,22,361,10,212.2,41.26,C,convoyeur,1
46.54,8.2,79.57,6.75,15.84,15,187,8,174.66,86.15,B,compresseur,0
64.18,8.8,16.2,3.25,4.57,11,40,8,777.19,65.61,B,convoyeur,0
51.58,9.17,60.44,2.19,11.73,16,566,13,706.23,67.14,C,compresseur,0
91.79,9.31,82.86,7.1,11.11,2,600,0,499.15,13.9,B,pompe,1
63.47,15.6,31.72,5.51,5.03,22,170,7,444.88,51.29,B,convoyeur,1
58.96,13.62,28.6,6.75,13.67,22,706,13,90.53,98.12,B,pompe,0
70.34,12.27,14.06,2.27,21.25,10,11,10,729.56,83.69,A,pompe,1
65.03,2.29,81.18,3.85,18.31,3,104,14,593.2,34.44,C,convoyeur,0
51.53,0.88,90.72,8.19,16.48,16,495,3,710.55,17.72,C,pompe,0
72.18,2.25,19.1,7.9,8.08,13,605,7,400.27,37.54,C,compresseur,0
47.03,4.04,42.4,1.2,12.65,0,679,18,188.73,24.25,C,pompe,0
64.03,10.05,63.86,7.2,20.31,19,432,15,180.03,331.84,A,convoyeur,1
59.45,3.02,19.5,5.68,1.34,7,596,2,427.41,1.38,B,pompe,0
81.97,0.11,35.71,1.8,10.85,24,457,8,154.87,14.34,C,convoyeur,0
54.04,9.1,19.33,6.68,1.95,0,93,10,571.34,24.72,A,pompe,0
39.75,15.7,78.96,6.57,13.23,20,276,7,367.62,88.56,B,convoyeur,0
59.34,14.49,88.35,9.0,18.0,16,614,11,580.62,73.94,C,pompe,1
35.04,9.12,40.39,3.21,21.85,1,432,18,200.1,41.65,C,pompe,0
59.04,6.3,84.89,6.66,7.58,0,446,11,709.24,96.75,A,pompe,0
64.28,10.65,38.31,4.09,17.23,19,95,4,253.99,83.99,C,compresseur,0
58.13,18.49,63.43,9.13,1.74,12,477,12,649.62,31.16,C,pompe,1
76.08,16.78,83.17,4.14,16.36,3,465,1,728.4,37.6,A,pompe,1
78.78,16.17,38.32,1.77,13.52,0,339,3,689.09,77.68,A,convoyeur,1
47.12,15.85,91.01,5.22,18.05,20,294,16,274.88,91.53,C,convoyeur,1
88.96,11.06,20.84,5.48,8.08,17,66,13,173.96,61.46,C,convoyeur,1
86.74,15.63,12.84,7.86,5.14,24,719,13,466.79,97.03,C,convoyeur,1
93.38,10.97,26.13,2.56,19.83,12,700,4,726.21,87.51,C,convoyeur,1
72.91,5.23,28.77,6.36,8.18,10,139,15,66.37,2.21,B,pompe,0
37.23,5.76,24.25,4.37,17.27,0,689,2,313.84,13.6,B,convoyeur,0
40.27,6.64,89.99,1.93,15.65,9,56,18,38.45,62.32,A,compresseur,0
61.88,8.16,48.82,9.1,NA,5,435,12,803.14,56.87,B,pompe,0
54.36,12.33,63.77,7.67,12.4,17,474,8,684.24,18.48,C,pompe,0
59.31,8.81,30.29,4.21,16.72,13,476,14,75.05,40.0,C,compresseur,0
48.04,18.11,26.1,5.54,11.67,9,190,0,816.27,45.31,C,convoyeur,0
36.43,13.82,60.36,7.82,4.31,10,208,13,685.72,63.01,C,pompe,0
79.93,14.88,50.99,1.03,15.75,5,29,11,524.28,97.13,C,compresseur,1
71.72,4.32,82.43,2.32,14.21,10,677,2,700.84,13.4,C,compresseur,1
39.35,0.19,52.11,7.64,10.13,5,32,0,387.52,75.4,B,pompe,0
66.66,7.86,83.82,3.65,5.27,5,551,4,322.38,93.05,C,convoyeur,1
47.47,15.49,19.64,2.3,6.85,8,596,9,25.14,63.29,A,pompe,0
47.23,5.51,14.79,2.68,11.0,17,139,7,431.22,62.12,A,pompe,0
92.18,14.57,23.26,1.4,10.54,0,618,10,273.7,91.2,C,pompe,1
55.31,5.13,75.05,6.1,5.33,2,170,14,822.47,49.15,C,pompe,0
85.18,13.01,52.52,6.69,8.92,3,494,"14,00",678.73,71.16,A,pompe,1
94.69,9.41,48.35,7.46,6.22,11,216,12,357.93,26.95,C,pompe,1
81.21,10.08,64.8,3.79,16.18,10,255,7,83.6,49.51,C,,1
64.09,11.1,59.17,8.31,19.15,9,472,17,62.42,48.96,C,pompe,1
49.89,9.96,46.32,7.18,20.94,13,478,0,363.41,78.85,A,convoyeur,0
60.23,18.07,83.65,9.42,11.78,10,496,14,834.37,47.83,B,convoyeur,1
81.24,15.36,55.5,4.91,18.77,9,295,13,475.66,41.44,B,compresseur,1
43.26,8.19,74.69,3.32,1.75,5,620,4,494.82,21.87,A,pompe,0
66.95,11.32,24.89,1.43,8.63,20,293,10,611.42,98.19,B,convoyeur,0
56.24,12.56,49.19,6.65,8.6,4,578,6,446.32,53.77,A,compresseur,0
81.63,7.79,45.51,2.12,0.97,16,494,8,601.28,41.01,A,convoyeur,1
91.35,9.53,65.14,9.4,20.41,14,565,11,325.52,46.95,A,compresseur,1
40.69,8.89,90.22,4.28,10.89,23,612,0,129.92,97.63,A,compresseur,0
58.28,10.14,47.65,3.3,15.3,7,167,1,365.7,72.31,C,convoyeur,0
82.53,17.55,63.67,7.12,14.47,5,637,8,724.74,66.82,B,pompe,1
81.07,16.52,33.86,5.36,15.65,3,492,17,769.41,71.48,C,pompe,1
43.11,4.75,37.31,8.63,9.28,10,445,,164.73,46.34,B,compresseur,0
39.25,16.93,53.89,6.05,13.63,1,571,12,786.91,79.95,A,convoyeur,0
52.36,15.47,84.71,7.8,2.65,6,507,11,558.21,47.33,A,convoyeur,1
81.44,1.73,38.67,1.18,16.18,6,524,8,588.67,98.44,A,pompe,1
90.6,2.87,88.7,3.26,17.09,25,58,7,762.07,73.1,A,compresseur,1
58.93,10.09,45.77,6.9,20.23,3,540,18,278.36,47.63,A,pompe,0
46.11,15.2,49.84,7.86,6.4,19,216,11,141.08,77.88,A,convoyeur,0
84.91,9.43,71.42,7.7,12.32,0,240,10,510.94,12.65,A,compresseur,1
37.53,3.25,62.35,2.97,7.94,6,582,2,74.7,66.05,B,compresseur,0
44.07,17.86,23.74,9.15,7.48,23,651,11,624.11,63.34,C,pompe,0
83.5,6.83,60.41,5.87,17.48,22,649,17,134.84,79.44,C,convoyeur,1
52.54,13.08,48.5,1.31,15.51,17,202,18,159.82,79.13,B,compresseur,0
38.18,7.52,58.93,7.06,16.73,21,7,6,246.66,54.26,B,compresseur,0
53.41,14.75,60.32,7.79,4.34,16,85,5,797.33,6.29,A,compresseur,0
66.83,10.94,24.2,6.32,16.56,9,568,13,549.12,32.46,A,compresseur,0
86.06,6.05,25.35,5.5,14.53,18,489,0,686.56,98.97,C,compresseur,1
45.69,6.83,36.16,3.69,18.59,24,577,12,362.36,77.48,C,pompe,0
88.49,3.2,29.95,7.14,7.14,7,284,7,734.58,13.28,B,pompe,1
59.0,2.94,77.73,5.37,3.93,20,81,17,195.02,95.67,C,convoyeur,0
81.6,11.84,29.6,7.07,16.77,9,628,16,446.09,66.84,B,convoyeur,1
65.58,18.39,31.77,8.88,17.48,15,170,1,705.08,6.37,C,compresseur,1
39.13,2.82,49.28,7.18,7.13,0,3,14,602.96,89.47,C,pompe,0
81.78,7.13,88.28,7.04,11.78,22,267,1,743.22,50.16,C,pompe,1
52.97,5.97,73.67,6.36,0.73,12,315,13,625.72,17.47,C,compresseur,0
61.67,13.78,71.62,8.6,19.69,18,593,11,742.28,41.33,A,convoyeur,1
85.35,1.51,73.91,3.17,1.67,9,675,18,753.14,14.21,A,pompe,1
57.06,6.69,39.34,8.68,12.48,2,444,11,747.87,40.76,C,compresseur,0
56.94,15.73,51.17,7.69,21.29,23,544,9,225.35,31.12,NA,pompe,1
66.12,8.69,65.04,1.19,14.76,21,662,1,99.45,57.03,C,convoyeur,1
64.04,4.05,88.87,7.39,11.03,0,250,13,485.4,77.11,C,pompe,0
82.11,9.02,18.11,8.84,21.21,17,625,10,422.41,22.2,B,compresseur,1
76.8,8.95,27.41,3.37,20.26,2,512,18,665.3,71.59,C,compresseur,1
60.99,16.17,40.78,8.5,8.63,0,324,17,86.37,95.11,A,pompe,1
80.09,8.34,27.86,1.57,2.39,18,36,16,486.79,66.35,C,convoyeur,1
41.37,13.74,57.72,8.0,16.84,16,351,13,15.76,3.45,C,compresseur,0
94.45,7.26,42.56,6.89,6.82,15,364,9,325.87,38.69,B,compresseur,1
84.84,18.27,37.53,2.35,9.57,23,667,4,622.54,14.39,B,pompe,1
45.98,9.77,43.03,8.64,21.25,11,214,0,451.12,47.58,A,compresseur,0
36.94,2.88,21.76,2.57,21.07,16,193,8,847.95,69.29,C,convoyeur,0
65.09,3.46,17.23,6.31,13.8,15,104,7,481.59,54.65,A,pompe,0
63.82,8.85,84.43,8.11,14.84,2,370,13,332.63,55.78,B,convoyeur,1
67.82,13.63,25.91,0.85,18.42,10,686,3,817.96,15.49,B,compresseur,1
54.88,0.26,53.64,8.91,13.94,8,718,11,163.83,16.54,B,convoyeur,0
63.73,18.06,78.83,7.03,16.94,5,2,13,260.31,68.64,C,compresseur,1
40.37,18.43,20.61,4.11,0.55,18,184,7,409.79,53.45,A,compresseur,0
37.27,10.91,22.0,2.85,0.97,17,498,13,688.32,58.97,A,compresseur,0
61.33,0.29,66.42,4.88,14.58,6,553,5,563.14,0.86,B,compresseur,0
70.2,0.32,69.27,3.87,15.07,19,504,2,279.05,19.22,A,compresseur,0
51.34,13.63,15.79,8.3,6.59,3,19,2,151.3,73.53,B,pompe,0
82.62,8.59,25.51,3.08,17.38,7,213,3,813.19,12.74,B,pompe,1
64.72,16.17,28.74,6.59,16.29,4,527,4,495.27,49.82,C,pompe,1
76.67,8.89,32.72,8.75,17.47,15,612,8,318.77,63.84,A,pompe,1
94.76,16.01,13.65,4.98,16.87,5,381,3,603.07,47.5,C,compresseur,1
74.21,15.07,75.8,7.2,19.5,0,11,5,143.38,67.68,A,convoyeur,1
38.34,17.64,83.88,4.2,2.74,22,98,7,439.05,25.42,B,compresseur,0
90.94,7.81,83.91,2.81,17.28,20,608,9,234.23,71.12,A,pompe,1
58.49,17.19,50.55,2.67,10.83,6,271,0,721.45,28.32,B,compresseur,1
87.9,13.81,83.97,0.91,12.19,23,488,7,333.52,92.42,C,pompe,1
59.52,8.75,81.16,2.04,4.85,25,7,1,670.99,47.44,A,NA,1
49.58,7.36,45.29,2.6,15.68,10,491,4,259.16,42.83,A,compresseur,0
47.9,2.01,19.68,7.55,20.42,15,412,13,11.97,20.09,A,convoyeur,0
54.8,17.61,73.12,8.54,7.51,20,NA,8,560.2,68.79,A,convoyeur,1
78.63,15.79,58.75,7.49,0.8,6,564,16,666.86,44.44,A,convoyeur,1
87.97,7.22,65.46,3.41,18.68,8,719,1,53.9,31.15,B,convoyeur,1
78.43,10.22,20.21,2.21,18.18,4,201,13,456.1,42.29,C,pompe,1
77.76,4.58,28.73,9.16,17.86,12,236,8,87.39,9.66,A,compresseur,1
77.56,14.12,11.56,7.36,2.38,12,455,7,566.66,68.58,B,pompe,1
44.76,6.89,33.04,5.91,3.96,6,568,12,35.81,13.84,C,compresseur,0
93.38,8.27,57.73,2.74,17.58,25,262,5,286.11,89.81,B,pompe,1
43.8,8.08,63.65,9.3,16.48,1,262,9,378.11,97.45,A,compresseur,0
42.99,11.03,59.8,8.94,10.62,14,101,5,248.71,76.04,A,compresseur,0
85.75,7.14,86.39,9.0,21.78,13,274,6,251.43,27.64,A,convoyeur,1
90.88,16.18,17.28,2.36,16.71,1,570,4,15.57,64.49,C,compresseur,1
87.14,5.86,83.01,3.4,9.45,22,150,2,61.09,33.53,A,pompe,1
