distance_km,poids_kg,volume_m3,cout_transport,delai_preparation_h,nb_points_passage,score_qualite_route,meteo_risque,promesse_delai_h,jour_semaine,transporteur,priorite,retard
1106.63,60.88,0.03,113.332154,43.58,4,55.3,12.27,183.63,5,T2,standard,0
2387.42,15.31,0.69,466.7671,5.46,11,92.93,60.03,59.03,7,T3,standard,0
2417.57,6.59,2.74,366.711867,33.99,12,97.1,47.73,83.19,2,T2,standard,1
3046.59,17.35,2.26,238.246917,51.2,6,11.76,0.26,20.78,6,T1,express,0
491.42,49.16,0.25,220.115,57.39,13,19.94,58.99,149.05,1,T2,express,0
1947.34,0.99,3.33,130.157411,16.88,11,89.79,30.15,132.8,6,T2,express,0
1668.79,36.07,1.34,387.009615,66.21,10,6.35,74.79,31.34,7,T2,standard,0
1513.91,104.84,2.87,209.60103,12.07,11,4.25,41.73,84.98,2,T1,express,0
292.99,4.89,2.56,207.653297,66.05,10,5.17,41.39,168.75,7,T2,standard,1
423.85,42.79,3.17,297.088199,64.77,6,79.76,38.46,79.66,5,T2,express,0
405.53,39.9,1.42,229.240198,36.67,16,79.16,27.19,190.35,7,T3,express,1
2299.68,43.59,2.25,56.637415,36.42,14,41.37,7.23,211.03,3,T3,express,0
1728.83,26.8,2.32,11.727202,56.68,14,86.13,83.09,181.11,2,T1,express,0
3025.49,78.31,2.07,144.572327,49.32,15,59.91,72.75,32.58,2,T2,express,1
832.11,22.4,0.73,717.512414,15.13,12,83.68,54.84,185.27,7,T2,express,0
877.32,50.43,2.82,103.277096,24.54,16,55.78,47.33,197.22,4,T3,express,0
2726.25,111.11,0.93,213.699303,41.12,3,NA,78.81,109.86,7,T2,express,0
613.69,98.49,1.15,321.968733,39.62,13,81.67,53.4,182.41,2,T3,standard,0
1121.62,51.47,1.29,163.418457,69.5,14,38.58,32.64,109.68,3,T2,standard,0
2781.32,95.17,1.2,351.330295,56.95,18,18.26,11.54,79.34,6,T2,express,0
96.24,22.92,3.02,26.527573,36.93,4,68.94,90.65,62.47,4,T2,standard,0
522.44,15.28,2.31,87.362519,51.06,12,91.14,28.75,152.13,5,T1,express,0
984.19,11.25,1.2,440.015006,16.77,7,77.15,61.04,106.78,3,T3,standard,0
2900.25,31.18,0.72,113.343722,43.92,16,74.2,79.92,77.78,6,T2,express,0
3174.02,72.85,3.12,167.232832,59.02,9,12.93,13.94,180.0,5,T2,standard,0
218.63,113.02,1.77,237.306801,66.99,13,51.79,54.89,NA,3,T2,express,0
1175.96,100.03,1.11,202.784992,26.78,2,19.89,21.21,24.58,7,T2,standard,1
482.11,81.74,1.41,138.113127,14.54,10,96.0,50.47,110.86,7,T3,express,0
117.32,30.93,0.77,0,58.18,15,72.85,80.88,105.76,5,T2,express,0
3175.19,15.88,0.97,292.578586,67.23,15,77.26,14.3,212.47,7,T1,standard,1
1026.52,33.09,0.98,473.151577,36.81,12,84.54,44.04,162.39,3,T2,express,0
47.03,7.8,1.69,485.081743,9.14,14,97.44,9.03,150.86,2,T1,standard,0
2443.95,101.72,2.04,137.587013,68.55,15,90.4,29.7,121.18,7,T1,standard,1
1301.02,75.18,2.84,259.739378,63.68,11,17.93,16.79,25.83,2,T1,standard,1
1373.65,47.1,3.47,132.272504,54.34,10,85.48,82.81,49.21,7,T2,express,0
2244.14,4.63,2.73,364.372982,49.4,2,44.77,4.58,237.16,1,T2,standard,0
632.41,22.42,2.62,276.474445,0.81,7,21.1,9.53,186.38,5,T3,standard,0
124.98,48.69,2.84,168.795587,22.56,6,70.06,30.34,218.89,4,T1,standard,0
664.85,98.5,2.85,464.299295,27.28,8,25.24,8.46,43.28,5,T2,standard,0
2430.63,96.23,0.4,362.913136,50.37,16,70.95,33.26,122.5,4,T3,express,0
2200.26,71.51,2.6,234.194398,63.95,13,21.81,64.17,36.0,1,T3,standard,0
"1082,79",2.34,3.03,2.361342,17.21,16,57.62,6.21,50.04,5,,express,0
2755.49,114.91,2.27,179.151506,47.18,18,92.96,42.98,165.1,7,T1,standard,0
2594.39,119.53,0.94,433.697383,56.32,7,19.88,50.79,65.27,7,T3,standard,0
456.7,83.66,0.26,374.889639,12.42,1,93.04,71.91,173.74,4,T3,standard,1
3139.57,94.44,2.3,199.14408,11.26,12,23.97,36.33,133.5,3,T1,standard,1
2272.09,22.9,1.14,409.385681,7.74,13,37.03,54.98,183.89,7,T3,standard,0
1262.63,66.44,3.1,443.311555,36.63,14,51.01,40.07,36.53,7,T1,standard,1
3068.44,64.81,0.46,370.519004,34.87,13,87.69,74.87,74.25,6,T1,express,0
1783.0,54.18,0.23,410.864083,24.77,17,91.35,NA,126.39,7,T2,standard,0
2290.03,45.02,2.23,36.016632,45.77,12,77.58,18.53,204.5,7,T1,express,0
74.27,70.19,3.45,275.992852,23.44,7,14.17,81.92,210.56,6,T3,express,0
2875.43,12.99,0.86,164.443097,18.11,2,6.61,39.91,163.52,1,T1,express,0
2738.31,73.49,2.05,362.818229,4.57,13,61.32,62.86,111.53,7,T3,express,0
1746.76,81.97,0.05,283.015275,36.41,7,77.81,8.51,40.54,4,T3,express,0
1078.8,10.06,1.16,190.306567,29.83,8,19.34,30.6,79.83,2,T1,express,0
1583.07,64.1,2.87,172.882852,55.45,8,38.65,70.13,9.79,2,T2,express,0
1943.92,113.43,1.42,101.1362,48.97,12,16.33,38.5,141.18,7,T3,standard,0
523.04,72.05,1.1,524.395473,39.46,3,18.58,78.52,223.82,3,T2,standard,1
1585.11,17.16,2.04,280.475537,54.16,14,79.98,69.83,70.02,1,T3,express,0
2774.98,110.05,3.1,365.733547,56.7,10,39.77,58.59,228.84,5,T2,standard,1
902.4,71.12,1.99,442.690463,17.25,7,75.57,60.87,207.57,4,T1,express,0
1105.8,102.39,2.13,57.522342,31.08,11,27.61,99.48,46.66,1,T3,express,0
79.28,3.1,2.15,428.559584,6.98,12,75.25,65.23,213.82,3,T1,express,0
309.8,82.7,2.31,125.138627,39.59,7,73.45,35.18,8.23,4,T3,express,0
2611.85,50.22,1.07,149.124823,31.69,15,61.17,89.49,230.21,7,T1,express,0
1989.08,17.86,2.16,339.198888,23.57,2,3.11,5.14,56.8,3,T2,express,0
893.6,54.42,1.18,424.464921,31.85,2,0.2,66.34,,6,T1,express,0
2022.06,91.93,2.73,136.701299,40.52,17,68.19,29.91,112.61,3,T2,standard,1
84.54,110.96,2.34,429.527377,33.73,13,87.65,90.36,133.42,7,T3,express,1
2211.33,37.4,1.7,217.969349,50.99,11,93.2,62.85,156.15,7,T3,standard,0
1063.55,80.31,2.18,208.120661,10.64,12,83.97,34.68,111.8,2,T3,standard,1
268.03,83.27,3.49,112.359425,12.04,12,99.7,36.88,140.96,5,T2,express,0
1086.55,69.5,1.74,309.982468,56.32,16,78.44,24.41,119.58,6,T1,standard,1
178.02,88.52,2.85,271.425176,24.15,16,76.71,45.19,26.47,5,T3,express,0
1151.95,26.43,2.23,376.438617,37.42,7,18.99,65.3,42.63,4,T2,standard,1
2176.52,93.45,1.36,203.080126,50.31,7,94.14,39.54,202.17,4,T2,standard,0
556.84,91.76,0.68,229.873334,31.75,5,4.9,54.17,21.49,6,T1,standard,0
605.23,75.46,1.86,112.713417,10.22,10,13.82,78.2,56.43,5,T3,standard,0
1642.78,82.41,3.39,0,25.98,15,19.84,45.29,12.3,4,T2,express,1
1788.49,21.25,2.14,275.327681,47.34,18,50.93,88.39,74.15,3,T3,standard,1
366.92,96.67,0.64,418.068622,43.88,9,15.25,3.54,139.13,4,T2,express,0
2474.09,75.95,3.29,449.048574,37.13,18,54.62,93.53,220.27,7,T1,standard,1
54.04,107.63,2.29,409.104858,54.86,5,8.74,34.99,74.48,7,T3,standard,0
431.57,97.43,0.4,81.168794,5.48,6,40.49,38.14,85.66,1,T2,standard,0
248.41,86.67,0.25,277.709478,51.06,9,2.55,37.36,112.13,6,T1,standard,0
1182.99,89.47,1.92,61.261426,24.96,15,18.11,71.06,49.06,1,T2,express,0
2821.0,35.54,1.13,33.659372,16.37,7,83.54,12.63,168.64,2,T1,standard,1
169.36,51.21,0.1,369.724981,68.74,15,17.74,11.99,85.19,7,T1,express,1
1326.43,62.27,0.58,337.088853,"41,13",15,66.96,31.31,232.95,3,T3,express,0
2702.15,33.19,0.83,15.974828,36.28,4,97.23,40.2,97.18,5,T2,express,0
144.02,62.77,0.51,201.741812,10.33,18,81.26,12.65,84.57,1,T2,standard,0
309.33,30.48,0.46,221.34374,10.69,12,13.58,85.26,199.46,4,T1,express,1
1007.38,104.14,1.7,335.966053,17.63,13,88.64,99.03,144.96,6,T1,express,0
470.37,97.38,2.7,390.308016,3.55,6,90.06,79.35,110.59,6,T3,standard,1
1882.94,111.06,3.34,265.938501,35.21,7,69.57,31.39,97.2,2,T3,express,1
1074.14,49.01,0.63,226.425256,14.28,12,91.31,98.65,179.54,6,T3,standard,0
2069.71,89.39,2.52,276.090641,51.59,10,71.52,17.32,230.5,4,T3,standard,0
2976.98,64.18,0.6,315.74206,9.51,5,93.26,7.93,91.62,1,T3,express,0
427.37,77.13,2.66,420.08556,3.39,15,56.16,0.55,54.74,1,T3,express,0
1579.04,38.68,2.21,349.475216,3.75,17,95.85,12.29,172.1,5,T2,express,0
2090.34,51.29,2.28,175.587282,29.33,6,52.7,223.23,195.5,3,T3,express,1
362.71,63.94,2.88,100.19615,32.61,13,36.82,82.45,25.89,3,T1,express,0
791.61,46.59,1.07,139.720244,1.3,10,90.5,22.72,152.69,7,T3,express,1
1201.38,86.85,1.5,0,17.84,15,55.11,46.83,70.85,5,T1,standard,0
3064.4,21.5,0.26,221.926973,20.93,11,50.68,25.64,,7,T2,express,0
1643.55,,0.29,34.385762,42.92,12,86.44,67.99,184.03,3,T3,standard,1
1135.57,52.47,2.88,87.56967,55.12,18,98.33,61.88,26.71,2,T3,standard,0
3128.75,"44,51",2.58,52.637626,62.03,4,11.98,4.16,64.06,2,T2,express,1
1298.79,10.67,2.43,88.546896,59.85,10,18.04,67.25,199.61,1,T1,express,0
2153.25,110.13,2.29,240.678428,11.1,17,92.97,28.31,48.3,7,T2,standard,1
2478.31,95.08,1.67,302.225757,31.72,18,13.49,85.03,12.75,7,T2,standard,1
2028.1,37.82,2.83,338.146563,11.39,10,82.46,87.39,150.13,4,T3,standard,0
1513.34,95.73,2.24,141.407309,51.07,18,81.11,87.51,15.69,3,T3,standard,0
2795.91,48.77,1.32,158.742867,24.51,13,30.54,45.15,51.6,3,T3,standard,1
2638.87,17.81,0.38,275.613978,16.02,18,50.64,71.99,73.17,2,T2,express,0
3035.84,68.26,3.02,192.578423,59.29,18,43.96,2.2,222.02,,T2,express,0
1941.51,90.64,0.65,285.075788,51.32,9,37.48,17.86,67.15,2,T2,express,0
645.95,110.25,1.71,154.732965,47.97,6,56.72,14.02,54.05,3,T1,express,0
1854.94,25.49,0.56,189.550272,32.11,16,36.64,83.55,168.75,2,T3,express,0
752.09,,2.69,232.554538,15.06,8,47.86,47.49,170.94,6,T2,express,0
481.97,69.43,0.46,239.844264,9.41,8,38.26,11.67,210.3,2,T2,standard,0
2269.05,66.51,0.14,472.168132,50.81,5,19.5,1.22,83.75,7,T3,express,1
3126.94,47.6,0.45,486.174139,37.96,3,42.7,47.3,28.36,3,T2,standard,0
1522.67,86.74,1.25,305.057078,52.54,1,51.2,33.68,30.74,4,T3,standard,0
48.0,62.14,2.36,437.855861,52.91,8,3.3,27.6,15.71,3,T2,express,1
2977.53,56.06,1.6,314.51158,19.57,2,83.14,142.19,153.9,1,T2,standard,0
1118.45,15.98,1.66,274.700763,1.97,16,21.94,12.71,76.27,7,T2,express,1
215.74,94.81,1.0,202.530648,9.04,1,1.25,5.26,19.44,1,T1,standard,0
358.95,53.95,2.32,11.15237,16.87,4,37.73,81.51,149.19,2,T2,express,0
3125.67,30.18,2.46,107.65779,40.77,10,18.74,61.86,130.45,1,T3,standard,1
2477.75,85.21,2.19,208.410574,16.91,8,27.77,87.12,126.72,2,T1,express,0
2699.88,31.26,2.72,250.972401,,18,65.13,38.93,187.85,3,T3,express,0
2156.27,63.55,2.71,339.249155,25.64,16,98.75,16.25,230.34,4,T3,standard,0
806.52,74.38,3.35,301.878962,60.8,3,70.63,60.68,26.31,5,T3,express,0
162.75,87.87,2.66,185.209356,45.12,2,8.62,78.93,67.67,3,T1,standard,0
58.61,94.57,0.39,313.709252,40.09,11,0.83,37.04,97.27,3,T3,express,0
1510.98,28.66,3.11,232.098626,15.69,13,53.35,18.1,97.48,3,T3,express,0
1207.49,115.14,2.13,358.380544,53.11,15,65.43,98.3,41.43,3,T3,express,1
783.87,65.59,2.07,66.220513,67.21,10,66.8,77.82,216.94,4,T2,express,0
877.87,29.41,1.77,33.253759,2.69,10,66.21,77.78,223.24,6,T2,standard,0
352.32,45.89,1.1,182.541236,53.1,10,3.74,78.28,84.41,4,T3,express,0
798.91,24.84,2.33,303.561102,14.76,6,,58.17,228.83,6,T2,standard,0
1267.92,73.1,1.1,387.103155,25.32,5,3.76,20.43,75.23,1,T1,express,1
1437.81,14.63,1.88,477.115981,6.71,13,80.67,54.89,163.98,2,T3,express,0
,107.58,2.49,290.239865,39.29,1,35.09,49.7,197.97,7,T2,express,0
2355.23,80.42,2.47,55.764527,1.38,2,42.77,52.77,202.89,1,T3,express,0
2600.82,17.97,0.66,495.389697,NA,14,93.16,29.7,33.4,2,T1,standard,0
1214.42,109.05,1.99,57.902805,71.0,6,86.29,52.28,215.47,7,T3,express,1
3052.51,45.36,0.02,510.815238,3.68,5,3.35,77.95,148.77,5,T2,standard,1
1954.57,53.84,3.35,127.971004,55.9,4,24.12,62.51,75.95,3,T1,standard,1
154.12,104.44,3.08,334.572153,37.72,9,68.15,8.95,32.1,1,T2,standard,0
1118.24,63.85,2.48,124.496963,46.42,18,86.7,60.29,43.2,7,T2,express,0
1693.27,118.46,2.13,0,64.5,4,44.75,74.31,75.59,3,T2,standard,0
379.44,107.57,,235.52372,68.12,1,62.2,63.69,48.9,5,T2,standard,0
1343.28,14.71,0.98,227.922034,5.38,13,75.78,5.46,184.51,3,T3,express,0
1331.27,108.77,1.29,389.425101,39.77,15,47.4,84.18,191.04,5,T1,express,0
3184.94,75.2,3.3,451.116709,13.72,11,42.16,50.7,219.02,2,T3,standard,1
416.47,96.93,0.78,0,37.28,NA,62.4,45.4,215.51,1,T3,standard,0
808.45,71.05,0.11,167.975885,21.08,18,95.57,84.2,211.07,3,T1,express,0
20.27,53.83,2.12,299.837161,39.5,6,66.91,27.21,213.69,3,T3,express,0
2604.47,20.11,0.42,222.470204,43.97,3,29.69,96.41,96.31,6,T1,standard,0
1162.01,17.71,0.4,444.131013,34.13,15,9.39,25.47,188.0,7,T3,standard,0
1408.78,37.44,3.26,172.186102,31.79,6,13.52,59.19,144.1,4,T1,express,0
466.24,74.26,2.3,299.66844,29.56,12,43.3,76.16,236.91,3,T3,express,1
2434.53,44.19,3.44,279.79637,39.46,17,50.05,68.16,138.67,1,T3,express,0
1152.31,14.36,0.86,45.597195,39.33,6,92.94,57.15,6.48,1,T2,express,1
1018.39,68.42,1.68,7.210081,21.02,8,42.18,51.17,68.04,1,T2,standard,0
2926.11,33.98,2.48,168.513067,61.56,7,90.15,48.36,188.18,2,T1,express,1
2449.46,109.87,3.27,182.507827,10.37,10,36.39,75.61,63.27,5,T1,standard,0
597.39,83.12,2.9,452.408633,15.32,9,72.0,38.55,68.54,5,T3,standard,1
2292.65,98.99,0.1,353.900471,65.53,12,32.36,22.13,99.2,5,T2,standard,0
1818.43,20.38,1.03,320.258394,54.94,6,37.24,33.43,197.57,6,T2,standard,0
2342.84,112.55,1.18,293.360797,45.91,10,76.45,77.23,20.57,1,T3,standard,1
2236.8,27.81,0.61,295.459896,16.45,6,77.63,72.08,106.89,7,T1,standard,0
488.93,79.15,1.14,252.515836,38.9,14,59.39,73.71,68.72,6,T2,standard,0
2402.2,35.92,2.48,94.663823,30.04,17,14.83,38.03,25.92,7,T3,express,0
2808.19,99.26,2.85,340.228707,50.61,8,18.08,51.43,24.84,5,T1,standard,1
1368.93,98.93,0.94,0,15.66,4,52.93,22.26,32.13,4,T2,express,0
802.95,68.28,1.8,154.871604,52.77,14,99.08,78.47,25.07,6,T3,standard,0
2933.9,50.27,0.01,401.184635,65.04,18,35.74,23.89,85.29,7,T2,standard,0
189.26,114.18,1.29,437.43837,46.72,10,13.7,91.92,181.31,41.5,T3,standard,1
862.36,70.7,2.15,128.807652,1.02,5,0.09,18.13,212.4,2,T1,standard,0
829.08,76.72,0.87,9.166233,44.89,4,91.04,31.68,229.13,5,T3,standard,0
2898.7,5.12,0.33,258.938525,52.2,18,53.96,31.49,179.94,1,T1,express,0
927.11,17.38,2.29,230.37805,66.32,13,4.25,81.54,189.93,4,T3,express,0
3026.75,32.18,1.95,342.991096,31.28,17,3.7,28.12,138.3,2,T1,express,0
116.09,95.01,"0,57",264.863304,24.93,5,14.69,29.12,193.73,1,T2,express,0
573.9,61.38,0.82,76.262041,39.38,5,87.73,73.08,132.64,1,T2,express,0
1433.38,56.37,0.62,415.135193,44.2,4,58.29,1.83,213.57,4,T1,standard,1
1142.94,30.09,3.02,418.497935,35.96,13,88.71,42.3,169.68,2,T2,standard,0
2166.76,119.05,2.55,255.75955,3.34,16,99.27,83.19,112.76,3,T2,express,0
2146.51,11.12,1.36,227.840421,65.34,13,69.26,64.4,238.23,7,T1,standard,1
2247.25,106.36,1.38,98.806576,18.23,14,89.81,16.46,16.2,5,T2,express,1
2520.33,50.8,1.44,100.807236,8.49,4,89.56,41.48,138.13,7,T1,standard,0
2760.21,80.95,0.91,244.887542,16.43,18,54.44,71.82,187.36,1,T3,express,1
1903.93,33.55,0.85,364.515818,58.06,8,13.44,38.8,174.35,1,T3,express,0
485.87,111.56,1.95,262.072157,7.01,18,24.31,68.12,43.15,2,T1,standard,0
2995.44,90.55,1.12,301.761407,25.29,4,18.7,30.91,48.0,4,T2,express,1
334.38,61.14,0.82,93.962379,41.13,13,18.62,7.9,124.55,2,T1,standard,0
242.82,50.18,2.91,414.198384,61.38,6,79.59,83.75,222.67,7,T1,express,1
1995.7,86.23,1.19,345.613908,59.72,8,96.46,94.24,153.44,2,T1,standard,0
2221.38,90.08,0.66,111.897631,68.45,4,99.68,31.59,116.17,7,T1,express,0
2966.66,100.11,3.31,308.305521,44.83,5,20.91,97.09,137.08,6,T2,standard,0
1042.44,46.41,3.39,176.734984,49.23,15,37.8,26.37,79.16,1,T1,standard,0
2348.81,118.59,2.94,310.830644,67.83,15,90.37,68.51,30.17,1,T1,express,0
729.12,114.94,3.49,364.078051,37.15,12,89.34,19.59,109.98,4,T1,standard,1
819.4,86.9,0.84,113.619853,70.82,1,39.61,33.27,235.24,6,T3,express,0
1274.38,119.71,1.32,369.585048,17.42,12,74.61,53.63,144.35,4,T3,standard,0
2025.43,50.54,0.79,51.924704,55.31,17,16.57,2.35,72.96,3,T1,standard,1
2672.93,50.1,0.39,447.96115,19.03,15,62.1,81.9,7.41,2,T3,express,1
1829.52,39.43,1.54,369.017028,62.36,11,90.11,91.42,82.16,2,T1,standard,1
140.26,66.48,1.0,185.331765,59.52,4,29.02,77.46,69.44,5,T1,standard,0
2152.09,4.73,3.41,82.178697,9.42,8,24.03,50.93,80.04,5,T3,standard,0
21.75,63.86,1.18,61.77794,51.63,14,89.54,47.21,15.11,4,T2,express,0
1904.04,25.84,0.11,108.082022,59.83,14,61.6,95.17,95.16,6,T1,standard,0
3021.01,39.14,0.65,463.104546,50.28,10,29.14,77.17,96.61,6,T1,express,0
423.66,114.67,2.16,542.536971,29.66,15,,13.01,208.13,1,T3,express,0
1447.05,40.46,2.12,383.293718,25.98,14,56.05,48.73,30.09,4,T3,standard,0
1647.89,38.18,2.21,323.331996,41.85,8,84.39,26.08,74.48,1,T2,standard,0
2352.51,4.29,1.8,181.217496,31.55,12,9.87,2.57,148.36,7,T2,standard,0
623.32,44.78,1.51,195.774438,32.32,11,70.49,66.18,213.64,5,T3,standard,0
933.74,116.2,0.36,202.58632,28.46,15,91.39,4.95,119.76,2,T3,express,0
2045.73,97.53,1.0,467.5123,40.43,14,49.47,32.01,209.37,5,T1,standard,0
8.95,41.83,1.65,7.413731,14.5,6,33.57,76.69,60.75,3,T3,standard,0
843.19,101.75,1.21,64.056014,62.37,11,91.41,9.06,131.84,1,T2,standard,1
2618.13,89.26,2.1,176.424086,37.42,11,81.66,37.25,6.57,6,T3,express,0
665.78,21.18,0.49,0,6.04,2,19.97,20.65,229.64,2,T3,standard,0
1464.3,31.15,0.29,221.321836,13.49,14,31.95,65.03,79.28,3,T1,standard,0
142.35,9.86,1.45,266.481415,387.93,6,89.45,52.13,122.03,5,T3,standard,0
2517.15,97.85,0.56,173.54139,4.15,3,28.79,75.28,146.35,6,T2,standard,0
416.49,43.77,2.44,300.143533,62.63,12,63.46,83.71,154.19,1,T3,standard,0
36.41,2.22,1.63,251.624719,18.58,2,78.96,42.58,124.32,7,T1,standard,0
1557.2,9.34,2.95,453.798893,71.3,2,7.92,88.28,68.09,5,T3,express,0
2771.05,103.45,3.26,150.506281,14.74,13,33.5,67.27,62.52,3,T1,express,1
1234.2,77.89,3.26,341.640104,10.06,12,6.47,20.72,217.47,7,T3,express,1
2997.08,25.94,1.8,392.056365,64.58,9,12.12,51.06,75.2,1,T3,express,0
1413.93,111.85,0.24,64.664011,60.17,6,24.36,75.86,112.21,2,T1,express,0
1848.27,118.18,3.01,253.837892,38.77,14,17.0,2.6,51.22,2,T3,express,0
1552.4,111.92,1.47,432.327833,12.34,12,77.18,11.78,67.39,2,T1,express,0
3056.89,55.74,3.31,426.78969,17.71,14,79.58,94.34,131.29,6,T3,express,0
666.28,44.94,2.5,376.286414,65.84,5,54.07,41.57,236.3,3,T3,standard,0
1033.3,29.28,3.05,333.890006,22.06,13,11.81,11.92,217.88,6,T1,express,0
2346.98,59.24,3.27,149.751243,4.9,7,13.34,38.49,142.53,4,T2,standard,0
1995.03,2.13,3.31,189.078685,37.11,18,57.97,45.88,37.41,2,T3,standard,0
2751.81,94.1,1.69,144.977444,64.45,14,57.31,10.08,75.21,6,T1,standard,1
784.69,27.41,2.74,318.052322,30.07,3,27.1,40.2,47.46,1,T1,express,0
211.13,35.49,0.67,383.793826,30.95,5,22.08,99.17,148.63,7,T2,standard,0
1430.42,69.49,0.41,325.433102,38.83,17,13.44,32.24,92.73,3,T3,express,0
163.73,33.34,1.3,189.552264,7.84,9,84.9,1.24,232.38,1,T2,express,0
2686.98,43.0,1.84,17.371091,46.84,10,95.42,86.77,210.27,1,T3,standard,1
2502.47,48.67,3.25,471.790916,27.88,17,99.96,3.85,109.43,7,T1,express,0
1024.66,18.85,2.09,232.040456,14.0,14,7.69,54.08,46.67,5,T3,express,1
2370.44,71.01,3.0,389.576562,41.3,16,NA,74.3,219.29,2,T3,express,0
1184.73,70.9,0.41,219.964325,56.59,14,42.04,36.82,127.01,7,T1,express,0
1865.08,12.35,2.28,317.224773,70.54,6,87.79,87.33,227.62,4,T1,standard,1
549.36,93.11,0.15,67.991633,12.63,15,75.55,83.88,58.5,4,T2,standard,0
395.22,81.05,0.11,313.410173,35.32,9,50.55,7.99,111.31,7,T1,,0
997.7,38.42,2.8,0,57.64,6,21.35,68.43,19.33,1,T1,standard,1
3136.75,1.33,1.35,394.955671,39.95,15,51.68,33.38,191.16,3,T3,express,0
3188.34,76.01,2.06,410.291201,30.36,7,23.6,36.72,61.42,1,T2,express,0
2014.61,14.34,0.27,50.625725,45.5,4,44.98,18.02,236.38,3,T3,standard,1
2356.09,44.81,1.24,369.268053,48.37,2,89.1,12.7,160.2,7,T2,standard,0
793.32,111.89,1.38,302.166521,46.15,5,54.34,66.34,119.59,6,T3,express,0
1409.48,56.93,2.98,37.907993,38.56,16,26.28,59.54,98.66,1,T1,standard,1
1663.09,91.87,0.96,421.863677,6.44,7,14.75,46.38,148.83,6,T2,standard,0
2382.77,65.74,0.08,331.051224,54.17,16,26.4,68.44,215.34,3,T3,express,0
242.65,67.46,2.45,317.205244,12.66,18,84.64,3.74,22.42,2,T1,express,0
1445.27,86.98,0.22,292.694458,,15,21.27,65.11,203.7,6,T2,express,1
912.86,64.74,2.07,82.525532,57.17,14,90.09,49.53,200.5,5,T1,standard,0
668.69,19.17,2.01,98.162609,18.65,1,98.34,10.64,79.45,5,T2,express,0
784.02,45.92,,325.250557,41.43,18,55.91,66.77,119.84,2,T3,standard,0
3084.77,36.58,1.45,494.704488,1.27,10,79.19,66.14,198.97,1,T2,express,0
4026.0,107.63,0.11,401.346464,65.91,1,38.73,52.04,97.14,7,T1,express,1
833.08,24.5,2.1,376.863455,28.34,7,74.19,30.3,104.07,5,T2,standard,1
2855.88,67.25,3.42,31.077935,39.16,1,68.54,97.65,42.2,2,T3,standard,0
3041.41,56.13,0.32,323.060905,30.41,3,5.65,76.79,169.66,6,T1,standard,0
417.15,26.03,0.68,147.989688,51.72,4,87.9,27.0,228.87,3,T3,express,0
1565.33,84.05,2.01,151.710589,20.8,9,62.65,56.66,163.58,7,T2,standard,0
3137.49,70.44,0.75,387.718815,13.22,1,52.42,86.67,137.13,1,T3,standard,0
589.41,22.87,3.08,221.399456,8.83,2,62.25,89.28,135.23,5,T3,standard,0
2644.75,105.31,1.96,170.150619,44.82,1,86.35,79.67,169.18,4,T3,standard,1
2807.33,66.24,1.3,333.345204,63.66,11,4.9,97.15,176.53,2,T1,standard,0
