age,revenu_annuel,anciennete_emploi_mois,montant_credit,duree_credit_mois,taux_endettement,nb_credits_actifs,historique_impayes_24m,score_bureau,ratio_utilisation_cartes,nb_enfants,logement,defaut
25,82297.92,66,18239.86,41,0.17,0,0,,0.71,4,proprietaire,0
32,66445.59,15,30719.56,30,0.29,3,12,466,0.65,3,proprietaire,0
40,35489.11,,14792.83,34,0.71,5,8,656,0.99,2,famille,0
56,30352.3,187,43259.21,42,0.51,4,0,524,0.62,5,famille,1
65,31301.89,219,27733.41,41,0.18,3,0,708,0.23,2,famille,1
44,55092.1,17,24612.97,18,0.25,0,0,739,0.82,0,proprietaire,0
56,76037.28,164,10905.58,42,0.57,6,4,641,0.51,3,proprietaire,1
63,87121.85,130,9537.63,54,0.61,3,3,711,0.1,1,proprietaire,1
31,31052.07,234,3759.45,27,0.23,6,7,450,0.66,4,locataire,0
61,86172.18,54,11677.24,65,0.13,6,2,735,0.54,4,famille,1
26,38234.16,76,41431.44,74,0.37,5,5,459,0.26,6,proprietaire,0
58,80617.77,60,10625.22,49,0.37,3,8,816,0.07,1,locataire,1
67,48373.76,106,37496.67,33,0.52,5,11,645,0.84,0,famille,1
35,75251.79,58,31877.55,43,0.43,3,7,713,0.19,4,locataire,0
50,71692.36,191,43869.56,12,0.53,0,12,742,0.8,4,proprietaire,1
54,35300.25,9,31900.74,82,0.53,0,4,718,0.31,6,famille,0
64,23177.43,15,26170.34,79,0.33,2,1,680,0.92,0,proprietaire,1
55,67060.5,1,1582.17,67,0.5,4,7,495,0.24,6,famille,1
61,80655.48,150,26366.62,83,0.36,3,"3,00",599,0.7,4,proprietaire,1
41,38630.61,81,10263.64,50,0.23,4,12,642,0.1,4,famille,0
63,61834.38,113,34204.3,7,0.64,2,0,664,0.33,1,famille,1
54,53255.49,4,19822.4,59,0.71,NA,5,772,0.25,2,proprietaire,1
62,42966.34,15,27601.47,74,0.69,5,1,809,0.91,3,proprietaire,1
37,40981.54,202,3099.56,64,0.44,7,12,400,0.95,5,locataire,0
47,83636.73,76,9090.43,23,0.23,1,2,768,0.83,4,famille,1
54,54931.38,107,43160.53,7,0.05,4,10,786,0.26,4,proprietaire,1
35,64242.38,17,22133.85,52,0.33,0,0,607,0.18,1,famille,0
33,12331.49,143,24678.11,32,,0,4,804,0.67,5,famille,0
29,78468.57,208,7464.43,16,0.7,3,2,3990.83,0.67,4,NA,0
52,61184.7,179,21197.67,58,0.27,5,4,674,0.0,3,locataire,1
50,75121.1,85,41299.44,59,0.21,3,4,559,0.76,1,famille,1
55,56054.7,174,26831.26,62,0.54,4,0,707,0.8,3,proprietaire,1
51,22638.83,237,19287.06,40,0.67,6,7,772,0.32,4,locataire,1
23,31583.71,101,6880.18,60,0.51,2,4,795,0.7,0,proprietaire,0
27,22065.26,64,34395.24,54,0.68,5,3,NA,0.84,3,locataire,0
38,88316.19,96,7412.95,50,0.71,3,8,653,0.49,5,locataire,1
25,24373.39,69,24375.83,35,0.54,5,1,666,0.83,2,proprietaire,0
58,87525.04,15,17088.92,79,0.13,0,10,567,0.24,5,proprietaire,1
48,22643.75,87,9930.74,11,0.28,5,10,545,0.39,4,famille,0
50,30339.11,123,15011.61,16,0.65,3,1,584,0.38,5,famille,0
46,12164.92,162,32223.93,79,0.28,5,0,782,0.43,3,proprietaire,0
40,50067.68,88,21236.58,59,0.57,2,2,731,0.22,3,locataire,0
37,26939.05,133,40272.8,35,0.56,7,3,726,,5,locataire,0
30,75971.44,103,25656.04,20,0.47,4,4,766,0.14,2,famille,0
56,34594.02,12,9782.96,27,0.63,3,5,539,0.59,0,proprietaire,0
28,63118.14,24,7597.05,71,0.29,2,2,820,0.54,2,proprietaire,0
65,63302.94,66,43693.68,47,0.61,4,4,475,0.29,3,proprietaire,1
291.6,80466.01,15,44709.59,17,0.44,3,11,534,0.12,6,famille,1
53,68096.24,211,1526.63,19,0.55,6,6,593,0.13,4,proprietaire,1
30,59584.01,151,,51,0.58,4,12,665,0.18,2,locataire,0
40,20270.35,149,24098.59,37,0.56,1,10,577,0.91,3,famille,0
22,60949.2,239,24671.13,66,0.27,5,12,441,0.21,4,locataire,0
51,92195.51,29,10380.51,59,0.58,2,0,429,0.96,5,famille,1
52,75079.38,229,37194.89,78,0.34,4,9,751,0.94,5,proprietaire,1
49,24281.63,165,11581.49,71,0.16,0,3,504,0.11,2,locataire,0
25,18079.15,203.11,27766.88,81,0.14,5,12,725,0.37,1,famille,0
55,27614.45,95,8673.89,54,0.59,2,6,546,0.4,6,proprietaire,0
53,66707.5,77,41631.62,84,0.59,6,6,724,0.22,3,locataire,1
36,67085.3,154,44717.26,69,0.28,4,3,521,0.98,3,famille,0
40,36869.1,200,24176.33,26,0.29,6,8,682,0.23,1,famille,0
27,13155.78,235,38857.93,54,0.46,5,10,721,0.65,6,proprietaire,0
34,65974.08,,3134.57,36,0.35,4,9,645,0.57,2,proprietaire,0
38,81595.87,155,29796.04,24,0.27,3,4,705,0.45,3,locataire,1
47,65621.1,90,11472.89,14,0.11,3,0,784,0.99,3,locataire,1
35,76211.3,175,2272.11,23,0.12,6,6,577,0.65,6,proprietaire,1
35,49781.65,214,35123.47,71,0.26,1,5,569,0.85,0,proprietaire,0
29,55345.2,107,17521.82,84,0.1,5,8,669,0.58,5,proprietaire,0
37,62678.77,109,10584.77,17,0.25,4,1,507,0.26,5,proprietaire,0
44,87563.47,182,27070.72,29,0.22,4,10,742,0.09,6,locataire,1
38,47929.18,112,31189.72,42,0.35,3,0,734,0.48,0,famille,0
22,55032.25,79,14526.6,30,0.11,1,0,626,0.32,4,locataire,0
55,50695.45,123,9709.83,9,0.7,0,10,480,0.03,2,locataire,1
48,51735.38,114,12461.6,49,0.34,,8,648,0.35,3,proprietaire,1
24,15232.71,131,34267.52,36,0.51,1,10,530,0.63,6,locataire,0
39,48160.29,192,12362.11,60,0.53,1,10,778,0.08,2,proprietaire,0
61,50631.53,NA,14925.09,21,0.12,0,0,810,0.1,1,famille,1
35,40594.91,68,16289.39,16,0.22,4,2,759,0.32,5,famille,0
68,59826.89,55,42275.41,31,0.37,1,2,686,0.75,2,famille,1
64,17152.6,195,41478.83,56,0.64,6,12,473,1.0,2,proprietaire,1
44,65213.62,109,20069.56,80,0.21,0,11,487,0.37,5,proprietaire,1
22,19202.48,85,10915.63,79,0.6,7,2,409,0.36,6,proprietaire,0
56,87467.43,131,4224.23,10,0.33,5,4,611,0.6,3,famille,1
62,60087.99,229,31966.61,55,0.15,3,1,523,0.05,1,famille,1
46,28340.08,91,37799.65,31,0.44,4,1,535,0.28,4,famille,0
65,74858.17,101,21940.44,16,0.36,2,4,764,0.85,3,famille,1
25,90985.98,238,18058.49,24,0.66,4,6,561,0.52,6,famille,0
22,62769.18,110,32624.39,72,0.35,3,6,696,0.03,4,locataire,0
50,67630.57,221,17372.98,71,0.15,2,7,599,0.13,3,proprietaire,1
27,85311.61,133,28769.31,55,0.59,0,4,457,0.53,0,locataire,0
66,90784.98,101,39876.11,52,0.17,1,8,819,0.96,5,famille,1
48,36156.4,199,3633.07,63,0.67,4,2,800,0.36,1,proprietaire,1
68,81383.83,50,27211.1,10,0.61,4,1,642,0.44,0,locataire,1
22,49019.86,31,7950.43,81,0.64,4,1,649,0.11,5,locataire,0
43,14875.48,238,23200.29,17,0.56,7,7,701,0.19,3,famille,0
41,88218.42,162,32959.33,74,NA,7,12,485,0.2,0,famille,1
68,69754.88,201,17419.6,62,0.09,6,4,630,0.76,4,proprietaire,1
44,53546.01,47,37598.28,62,0.09,1,9,740,0.2,3,famille,0
53,74884.19,132,40145.66,9,0.18,6,4,465,0.85,3,famille,1
33,84288.31,117,35736.49,29,0.6,0,,505,0.77,1,locataire,0
49,73904.12,97,30856.71,70,0.58,6,10,423,0.88,1,famille,1
33,46992.82,91,3913.32,83,0.3,7,11,673,0.86,0,proprietaire,0
58,32488.07,53,7979.92,10,0.25,7,11,713,0.76,1,locataire,1
36,36948.36,84,10942.04,26,0.43,4,5,652,0.3,1,proprietaire,0
38,35505.34,104,41785.3,52,0.22,1,3,515,0.54,3,locataire,0
57,58495.03,92,43919.8,50,0.24,7,7,734,0.06,6,famille,1
41,87418.96,219,31446.7,51,0.31,5,12,567,0.13,1,locataire,1
37,73518.12,39,10512.74,13,0.69,0,6,625,0.64,2,locataire,0
36,73160.08,226,7743.32,7,0.19,7,8,782,0.6,4,proprietaire,1
57,90211.05,182,20745.07,80,0.38,1,1,410,0.43,0,proprietaire,1
67,87377.2,182,26050.12,33,0.71,2,9,527,0.07,5,proprietaire,1
45,15159.27,113,6241.34,63,0.29,0,1,785,0.39,6,locataire,0
58,94164.95,140,3380.88,44,0.65,3,3,607,0.6,6,proprietaire,1
36,35637.03,163,19625.72,39,0.47,6,9,806,0.43,4,locataire,0
,44213.1,66,25708.39,54,0.61,5,7,758,0.29,4,proprietaire,0
36,49793.98,136,7554.68,66,0.25,0,1,404,0.12,0,locataire,0
49,63629.66,56,39209.62,68,0.25,4,11,715,0.58,2,locataire,1
67,42491.47,128,29091.68,72,0.29,4,11,688,0.78,5,locataire,1
35,75667.83,31,12248.52,47,0.26,4,7,499,0.07,4,proprietaire,0
48,87051.14,103,31982.04,62,0.26,7,11,788,0.52,0,locataire,1
67,25789.46,44,12464.16,42,0.16,2,7,814,0.78,4,locataire,1
68,17591.33,72,12559.26,16,0.11,3,9,642,0.56,5,famille,1
68,20719.7,153,1207.33,71,0.46,3,6,806,0.61,1,famille,1
38,33554.55,157,24109.84,61,0.27,7,5,631,0.05,0,famille,0
60,58646.36,120,29680.74,34,0.21,1,3,459,0.25,6,locataire,1
50,33263.03,,44220.34,33,0.6,4,11,818,0.54,1,famille,0
55,42694.29,14,29870.75,64,0.08,6,9,529,0.17,1,proprietaire,0
68,91030.41,52,17203.34,37,0.16,4,7,707,0.21,1,famille,1
64,51507.61,169,26978.48,23,0.14,3,0,413,0.1,3,famille,1
53,83783.77,6,18947.5,67,0.05,0,10,742,0.99,1,famille,1
45,51355.64,83,42363.51,9,0.12,3,4,618,0.07,3,proprietaire,0
52,94432.94,171,6352.4,26,0.21,6,0,499,0.24,4,famille,1
49,85527.5,98,42848.68,31,0.36,1,3,528,0.75,4,locataire,1
40,24276.39,221,37759.98,50,0.26,2,10,769,0.71,1,proprietaire,0
31,78996.19,18,38728.15,37,0.5,2,8,631,0.03,1,proprietaire,0
60,56314.92,34,11924.95,29,0.23,3,11,622,0.71,2,famille,1
62,92328.04,32,42320.86,12,0.3,0,12,613,0.0,3,locataire,1
66,14826.9,42,3311.29,13,0.11,3,9,506,0.39,6,famille,1
61,51111.96,8,38149.1,11,0.49,2,7,781,0.69,2,famille,1
54,20542.38,137,15585.53,62,0.45,0,8,756,0.03,6,famille,0
47,57946.48,165,39383.92,84,0.12,1,8,556,0.53,3,locataire,1
25,59681.81,196,9708.23,20,0.21,4,11,628,0.07,0,famille,0
45,50989.77,197,38342.45,57,0.7,7,4,652,0.53,0,famille,1
25,80955.62,239,11596.94,53,0.61,0,7,567,0.24,0,locataire,0
58,32198.08,195,19877.65,30,0.29,1,1,403,NA,1,proprietaire,1
58,35287.39,89,38896.36,72,0.1,1,9,662,0.54,0,famille,1
22,92107.02,46,33536.32,52,0.5,3,4,512,0.81,2,proprietaire,0
49,54608.34,55,20895.05,67,0.62,3,3,577,0.83,1,locataire,0
45,70807.44,96,8029.8,12,0.15,3,9,805,0.94,0,locataire,1
28,61698.56,137,8463.75,39,0.67,1,1,484,0.99,1,famille,0
43,90483.61,111,27142.88,38,0.62,2,2,620,0.14,5,locataire,1
35,78866.95,3,14365.43,71,0.24,5,11,535,0.06,4,famille,0
68,58656.75,124,24531.88,73,0.57,3,4,711,0.56,6,locataire,1
48,50979.41,111,19785.43,81,0.64,7,12,"528,00",0.6,4,locataire,1
61,26937.51,162,13711.04,18,0.27,4,7,646,0.9,6,famille,1
66,62835.35,15,9860.51,38,0.57,5,6,404,0.12,0,locataire,1
"45,00",26502.07,184,19121.56,70,0.21,6,10,617,0.88,0,proprietaire,0
23,17888.99,8,28035.84,81,0.38,3,10,403,0.68,2,famille,0
52,70331.9,10,37550.17,23,0.12,3,4,684,0.62,5,famille,1
41,64227.49,52,32095.8,50,0.49,1,6,562,0.25,5,proprietaire,0
26,NA,139,14028.21,73,0.06,0,5,813,0.36,4,famille,0
61,53866.2,101,11499.11,75,,2,1,787,0.69,5,proprietaire,1
26,74046.82,20,32444.16,28,0.67,5,6,512,0.02,5,famille,0
39,13608.99,84,34099.24,61,0.67,6,1,751,0.98,5,locataire,0
33,56335.4,38,15244.26,"55,00",0.44,6,3,523,0.14,4,proprietaire,0
31,92416.61,19,13490.73,80,0.21,0,8,493,0.73,5,famille,0
45,71137.76,205,31811.49,57,0.08,1,6,649,0.33,2,famille,1
29,27541.42,130,10885.71,34,0.21,0,6,819,0.19,1,locataire,0
33,48734.41,154,27903.55,67,NA,2,0,454,0.35,5,locataire,0
27,16928.12,0,38355.07,76,0.08,5,11,537,0.72,3,proprietaire,0
52,,57,40780.88,83,0.35,0,2,706,0.44,5,famille,1
50,37777.53,73,39347.8,84,0.71,5,9,537,0.5,1,famille,0
64,93144.93,49,16940.09,75,0.13,3,5,476,0.99,6,famille,1
49,40906.32,14,36941.06,23,0.59,0,2,814,0.09,5,locataire,0
53,21118.72,161,7792.75,12,0.69,2,0,615,0.57,3,locataire,0
60,14329.88,171,43637.47,25,0.39,0,11,818,0.3,3,locataire,1
68,68800.45,211,41107.42,21,0.62,0,0,659,0.75,6,proprietaire,1
59,76281.67,89,2328.91,80,0.58,6,1,601,0.44,1,famille,1
